"Value","Year","Convergence_year","Scenario","Model","Unit","Target"
4903.010212,2012,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
5038.523665,2013,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
5046.56463,2014,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4928.610664,2015,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4838.476243,2016,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4761.301727,2017,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4819.38503349172,2018,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4723.26676530604,2019,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4628.01652122056,2020,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4538.62164530998,2021,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4449.95743583979,2022,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4362.02389280999,2023,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4274.82101622057,2024,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4188.34880607155,2025,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4102.60726236291,2026,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4017.59638509466,2027,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
3933.3161742668,2028,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
3849.76662987933,2029,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
3766.94775193225,2030,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
3548.32884053732,2031,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
3334.80131973276,2032,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
3126.36518951856,2033,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
2923.02044989472,2034,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
2724.76710086124,2035,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
2531.60514241813,2036,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
2343.53457456537,2037,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
2160.55539730298,2038,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
1982.66761063096,2039,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
1809.87121454929,2040,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
1595.69118697385,2041,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
1381.51115939842,2042,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
1167.33113182298,2043,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
953.151104247542,2044,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
738.971076672105,2045,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
524.791049096668,2046,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
310.611021521231,2047,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
96.4309939457938,2048,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
-117.749033629643,2049,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
-331.92906120508,2050,2040,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
5703.220175,2005,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
5602.449666,2006,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
5686.716019,2007,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
5512.512876,2008,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
5120.690227,2009,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
5352.120423,2010,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
5128.17802,2011,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
4903.010212,2012,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
5038.523665,2013,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
5046.56463,2014,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
4928.610664,2015,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
4838.476243,2016,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
4761.301727,2017,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
5895.10687287886,2018,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
5943.4341729678,2019,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
5990.10749643099,2020,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
5838.23721563064,2021,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
5688.10099226716,2022,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
5539.69882634055,2023,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
5393.03071785083,2024,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
5248.09666679798,2025,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
5104.89667318201,2026,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
4963.43073700292,2027,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
4823.6988582607,2028,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
4685.70103695536,2029,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
4549.4372730869,2030,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
4193.24727720082,2031,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
3842.96469177067,2032,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
3498.58951679644,2033,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
3160.12175227814,2034,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
2827.56139821577,2035,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
2500.90845460932,2036,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
2180.16292145879,2037,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
1865.3247987642,2038,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
1556.39408652552,2039,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
1253.37078474278,2040,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
1109.27602454783,2041,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
967.908237582929,2042,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
829.267423848075,2043,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
693.353583343269,2044,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
560.166716068511,2045,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
429.7068220238,2046,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
301.973901209137,2047,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
176.967953624522,2048,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
54.6889792699538,2049,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
-64.8630218545666,2050,2050,"SSP5-19","GCAM4","Mt CO2","1.5C"
5703.220175,2005,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
5602.449666,2006,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
5686.716019,2007,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
5512.512876,2008,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
5120.690227,2009,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
5352.120423,2010,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
5128.17802,2011,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4903.010212,2012,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
5038.523665,2013,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
5046.56463,2014,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4928.610664,2015,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4838.476243,2016,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4761.301727,2017,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4842.50203762128,2018,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4769.18592699242,2019,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4696.42299389101,2020,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4629.30022614226,2021,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4562.6431001364,2022,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4496.45161587342,2023,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4430.72577335335,2024,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4365.46557257616,2025,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4300.67101354186,2026,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4236.34209625046,2027,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4172.47882070194,2028,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4109.08118689632,2029,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
4046.14919483359,2030,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
3836.08020161047,2031,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
3629.2558681352,2032,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
3425.67619440779,2033,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
3225.34118042824,2034,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
3028.25082619655,2035,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
2834.40513171271,2036,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
2643.80409697673,2037,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
2456.44772198861,2038,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
2272.33600674835,2039,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
2091.46895125594,2040,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
1824.9990038755,2041,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
1563.62035048592,2042,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
1307.33299108719,2043,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
1056.13692567933,2044,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
810.032154262321,2045,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
569.018676836174,2046,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
333.096493400886,2047,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
102.265603956456,2048,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
-123.473991497114,2049,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
-344.122292959825,2050,2050,"SSP5-19","REMIND-MAGPIE","Mt CO2","1.5C"
5703.220175,2005,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
5602.449666,2006,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
5686.716019,2007,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
5512.512876,2008,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
5120.690227,2009,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
5352.120423,2010,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
5128.17802,2011,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
4903.010212,2012,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
5038.523665,2013,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
5046.56463,2014,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
4928.610664,2015,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
4838.476243,2016,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
4761.301727,2017,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
5176.97704730535,2018,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
5120.23776320347,2019,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
5063.18427705893,2020,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
4854.38468886819,2021,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
4649.44152153424,2022,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
4448.35477505706,2023,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
4251.12444943667,2024,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
4057.75054467306,2025,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
3868.23306076622,2026,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
3682.57199771617,2027,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
3500.76735552291,2028,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
3322.81913418642,2029,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
3148.72733370671,2030,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
3054.83799244154,2031,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
2962.36661670044,2032,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
2871.31320648341,2033,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
2781.67776179044,2034,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
2693.46028262155,2035,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
2606.66076897672,2036,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
2521.27922085596,2037,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
2437.31563825927,2038,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
2354.77002118664,2039,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
2273.64236963809,2040,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
2174.68265260111,2041,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
2075.72293556414,2042,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
1976.76321852717,2043,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
1877.8035014902,2044,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
1778.84378445322,2045,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
1679.88406741625,2046,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
1580.92435037928,2047,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
1481.9646333423,2048,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
1383.00491630533,2049,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
1284.04519926836,2050,2040,"SSP5-26","AIM/CGE","Mt CO2","2C"
5703.220175,2005,2040,"SSP5-26","GCAM4","Mt CO2","2C"
5602.449666,2006,2040,"SSP5-26","GCAM4","Mt CO2","2C"
5686.716019,2007,2040,"SSP5-26","GCAM4","Mt CO2","2C"
5512.512876,2008,2040,"SSP5-26","GCAM4","Mt CO2","2C"
5120.690227,2009,2040,"SSP5-26","GCAM4","Mt CO2","2C"
5352.120423,2010,2040,"SSP5-26","GCAM4","Mt CO2","2C"
5128.17802,2011,2040,"SSP5-26","GCAM4","Mt CO2","2C"
4903.010212,2012,2040,"SSP5-26","GCAM4","Mt CO2","2C"
5038.523665,2013,2040,"SSP5-26","GCAM4","Mt CO2","2C"
5046.56463,2014,2040,"SSP5-26","GCAM4","Mt CO2","2C"
4928.610664,2015,2040,"SSP5-26","GCAM4","Mt CO2","2C"
4838.476243,2016,2040,"SSP5-26","GCAM4","Mt CO2","2C"
4761.301727,2017,2040,"SSP5-26","GCAM4","Mt CO2","2C"
5589.5354665925,2018,2040,"SSP5-26","GCAM4","Mt CO2","2C"
5578.22821340621,2019,2040,"SSP5-26","GCAM4","Mt CO2","2C"
5565.24280895608,2020,2040,"SSP5-26","GCAM4","Mt CO2","2C"
5517.67553432138,2021,2040,"SSP5-26","GCAM4","Mt CO2","2C"
5469.33631777242,2022,2040,"SSP5-26","GCAM4","Mt CO2","2C"
5420.22515930919,2023,2040,"SSP5-26","GCAM4","Mt CO2","2C"
5370.34205893169,2024,2040,"SSP5-26","GCAM4","Mt CO2","2C"
5319.68701663992,2025,2040,"SSP5-26","GCAM4","Mt CO2","2C"
5268.26003243389,2026,2040,"SSP5-26","GCAM4","Mt CO2","2C"
5216.06110631359,2027,2040,"SSP5-26","GCAM4","Mt CO2","2C"
5163.09023827902,2028,2040,"SSP5-26","GCAM4","Mt CO2","2C"
5109.34742833019,2029,2040,"SSP5-26","GCAM4","Mt CO2","2C"
5054.83267646709,2030,2040,"SSP5-26","GCAM4","Mt CO2","2C"
4882.17059948302,2031,2040,"SSP5-26","GCAM4","Mt CO2","2C"
4712.48549323643,2032,2040,"SSP5-26","GCAM4","Mt CO2","2C"
4545.77735772731,2033,2040,"SSP5-26","GCAM4","Mt CO2","2C"
4382.04619295566,2034,2040,"SSP5-26","GCAM4","Mt CO2","2C"
4221.29199892149,2035,2040,"SSP5-26","GCAM4","Mt CO2","2C"
4063.51477562479,2036,2040,"SSP5-26","GCAM4","Mt CO2","2C"
3908.71452306556,2037,2040,"SSP5-26","GCAM4","Mt CO2","2C"
3756.8912412438,2038,2040,"SSP5-26","GCAM4","Mt CO2","2C"
3608.04493015952,2039,2040,"SSP5-26","GCAM4","Mt CO2","2C"
3462.1755898127,2040,2040,"SSP5-26","GCAM4","Mt CO2","2C"
3210.60650698201,2041,2040,"SSP5-26","GCAM4","Mt CO2","2C"
2959.03742415133,2042,2040,"SSP5-26","GCAM4","Mt CO2","2C"
2707.46834132064,2043,2040,"SSP5-26","GCAM4","Mt CO2","2C"
2455.89925848995,2044,2040,"SSP5-26","GCAM4","Mt CO2","2C"
2204.33017565926,2045,2040,"SSP5-26","GCAM4","Mt CO2","2C"
1952.76109282857,2046,2040,"SSP5-26","GCAM4","Mt CO2","2C"
1701.19200999789,2047,2040,"SSP5-26","GCAM4","Mt CO2","2C"
1449.6229271672,2048,2040,"SSP5-26","GCAM4","Mt CO2","2C"
1198.05384433651,2049,2040,"SSP5-26","GCAM4","Mt CO2","2C"
946.484761505821,2050,2040,"SSP5-26","GCAM4","Mt CO2","2C"
5703.220175,2005,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
5602.449666,2006,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
5686.716019,2007,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
5512.512876,2008,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
5120.690227,2009,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
5352.120423,2010,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
5128.17802,2011,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
4903.010212,2012,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
5038.523665,2013,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
5046.56463,2014,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
4928.610664,2015,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
4838.476243,2016,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
4761.301727,2017,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
4860.48847636989,2018,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
4768.89662868681,2019,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
4678.03691402455,2020,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
4648.00872913602,2021,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
4617.05746512124,2022,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
4585.18312198021,2023,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
4552.38569971293,2024,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
4518.6651983194,2025,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
4484.02161779962,2026,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
4448.45495815359,2027,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
4411.96521938132,2028,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
4374.55240148279,2029,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
4336.21650445802,2030,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
4219.3598077045,2031,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
4104.05846527955,2032,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
3990.31247718319,2033,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
3878.12184341541,2034,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
3767.48656397621,2035,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
3658.40663886558,2036,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
3550.88206808354,2037,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
3444.91285163008,2038,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
3340.4989895052,2039,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
3237.6404817089,2040,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
3117.28392774924,2041,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
2996.92737378957,2042,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
2876.57081982991,2043,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
2756.21426587025,2044,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
2635.85771191059,2045,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
2515.50115795093,2046,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
2395.14460399126,2047,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
2274.7880500316,2048,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
2154.43149607194,2049,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
2034.07494211228,2050,2040,"SSP5-26","REMIND-MAGPIE","Mt CO2","2C"
5703.220175,2005,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
5602.449666,2006,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
5686.716019,2007,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
5512.512876,2008,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
5120.690227,2009,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
5352.120423,2010,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
5128.17802,2011,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
4903.010212,2012,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
5038.523665,2013,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
5046.56463,2014,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
4928.610664,2015,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
4838.476243,2016,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
4761.301727,2017,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
5201.80930265526,2018,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
5170.01624013564,2019,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
5138.02294180569,2020,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
4951.37200105258,2021,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
4767.17869408394,2022,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
4585.44302089977,2023,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
4406.16498150006,2024,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
4229.34457588482,2025,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
4054.98180405405,2026,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
3883.07666600775,2027,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
3713.62916174592,2028,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
3546.63929126855,2029,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
3382.10705457565,2030,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
3302.56976412534,2031,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
3223.9361198554,2032,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
3146.20612176584,2033,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
3069.37976985666,2034,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
2993.45706412786,2035,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
2918.43800457944,2036,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
2844.3225912114,2037,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
2771.11082402373,2038,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
2698.80270301644,2039,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
2627.39822818953,2040,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
2487.19408062219,2041,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
2349.34231398593,2042,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
2213.84292828075,2043,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
2080.69592350666,2044,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
1949.90129966365,2045,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
1821.45905675172,2046,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
1695.36919477088,2047,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
1571.63171372112,2048,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
1450.24661360245,2049,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
1331.21389441486,2050,2050,"SSP5-26","AIM/CGE","Mt CO2","2C"
5703.220175,2005,2050,"SSP5-26","GCAM4","Mt CO2","2C"
5602.449666,2006,2050,"SSP5-26","GCAM4","Mt CO2","2C"
5686.716019,2007,2050,"SSP5-26","GCAM4","Mt CO2","2C"
5512.512876,2008,2050,"SSP5-26","GCAM4","Mt CO2","2C"
5120.690227,2009,2050,"SSP5-26","GCAM4","Mt CO2","2C"
5352.120423,2010,2050,"SSP5-26","GCAM4","Mt CO2","2C"
5128.17802,2011,2050,"SSP5-26","GCAM4","Mt CO2","2C"
4903.010212,2012,2050,"SSP5-26","GCAM4","Mt CO2","2C"
5038.523665,2013,2050,"SSP5-26","GCAM4","Mt CO2","2C"
5046.56463,2014,2050,"SSP5-26","GCAM4","Mt CO2","2C"
4928.610664,2015,2050,"SSP5-26","GCAM4","Mt CO2","2C"
4838.476243,2016,2050,"SSP5-26","GCAM4","Mt CO2","2C"
4761.301727,2017,2050,"SSP5-26","GCAM4","Mt CO2","2C"
5616.34662892247,2018,2050,"SSP5-26","GCAM4","Mt CO2","2C"
5632.4592310435,2019,2050,"SSP5-26","GCAM4","Mt CO2","2C"
5647.50237487804,2020,2050,"SSP5-26","GCAM4","Mt CO2","2C"
