"Year","Source","Fuel","ModelYr","NH3","Nox","Total_PM10","Total_PM25","Brake_PM10","Tire_PM10","Brake_PM25","Tire_PM25","SO2","VOC"
2023,21,2,2011,84.3351049045036,1147.26869477786,23.4420486111056,21.566644814348,229.217963264738,88.489846646753,28.652220465674,13.2735235561936,14.9851055501631,878.976005662065
2024,21,2,2011,80.6260708903372,1097.35599681694,22.4325083972648,20.6377211404936,219.137073750344,84.5980353061191,27.3922435459355,12.6897472046558,14.3251354875972,841.757701507555
2025,21,2,2011,76.9014893312971,1047.64373178325,21.4225319667712,19.7087005408485,209.01422003351,80.6901297315138,26.126827623253,12.1035134454394,13.6644616777666,804.701631727979
2026,21,2,2011,73.6323107273789,1018.82397843457,30.4568928853558,28.0203895829876,200.128432044069,77.2596814782918,25.0161487027105,11.5887984780512,13.0832317335595,781.317602661357
2027,21,2,2011,70.6172161083887,976.281638244505,29.1767602748259,26.8424173709589,191.933903407079,74.096144842204,23.9918246031622,11.1143053311296,12.54651113228,747.776412206716
2028,21,2,2011,67.7751333219876,935.92726118955,27.9598474215496,25.7230729757262,184.208981632918,71.1141662774776,23.0260740398937,10.6671416264974,12.0404181349332,715.685343760912
2029,21,2,2011,64.9770707883751,896.349948547585,26.7722349363161,24.6302668379995,176.603802604761,68.1781914726466,22.0754279997424,10.2268643883417,11.5412610738015,684.555335903582
2030,21,2,2011,62.3764697428552,859.300950201339,25.6536200688211,23.6011018349669,169.535227847818,65.4490611050928,21.1918220863911,9.81741704635848,11.0778393436539,654.952425844777
2031,21,2,2011,59.8894849879815,832.554159419165,36.5258186223582,33.604001988428,162.776617004834,62.8399200456321,20.3466208898638,9.42591335008729,10.6346062545247,631.562075465126
2032,21,2,2011,57.6125063507368,799.813170704384,35.0711414960763,32.2655233823423,156.587049895973,60.4506818484252,19.5734414392598,9.06742407856463,10.2290869498398,605.497314280714
2033,21,2,2011,55.4975703178049,769.427718565504,33.7221301410077,31.0238744481038,150.838896254752,58.2314357964978,18.8544267387212,8.7343952184037,9.85222795779119,581.329753004599
2034,21,2,2011,53.5558318257461,741.594149939749,32.4870696684721,29.8875673755553,145.561898849676,56.1949238198582,18.1951875369546,8.42941792229623,9.50631093534798,559.259662692879
2035,21,2,2011,51.8089699656833,716.595256362012,31.3778294948106,28.8681735115855,140.811987908995,54.360269904725,17.6014579789397,8.1542754418797,9.19569841477401,539.496637411472
2036,21,2,2011,50.413681281713,696.160104064375,30.4637998317164,28.026245214795,137.0226670036,52.896891871756,17.1283027821,7.93465236770657,8.94600134806712,522.801607092942
2037,21,2,2011,49.3053341310072,679.641630926342,29.7211367147606,27.3432914972737,134.006427484849,51.733561510949,16.7509842328398,7.76005833294017,8.74769335484244,509.029790193785
2038,21,2,2011,48.5003172294916,667.317157271272,29.1614640477184,26.829005594667,131.82344824999,50.8904035480162,16.4789233478098,7.63334001741108,8.6036050993561,498.365192571908
2039,21,2,2011,48.0620380051479,659.93919368808,28.8175709546547,26.5106304258863,130.625979985548,50.4292250765609,16.3303991604309,7.56452720563329,8.52524439459183,491.346774914838
2040,21,2,2011,47.9867823058034,657.550526631241,28.6889340825814,26.3935394297977,130.421542404783,50.3504089642719,16.3030755121682,7.55363293703776,8.50844363197427,488.007551428518
2041,21,2,2011,48.3350134381857,661.086907909742,28.8225111035885,26.5158139962588,131.374508910907,50.7169289294501,16.4221470286858,7.60879297914976,8.57116152254078,489.176091622641
2022,31,2,2011,266.153915611295,14458.6586554497,84.2943289433801,77.5504715032773,319.854566238399,131.334294061811,39.981902604038,19.699965058586,24.8807292651411,713.044596816202
2023,31,2,2011,253.954289754374,13792.7909334569,80.42422954621,73.9898367131953,305.193230106068,125.314111794837,38.1490472470121,18.7970944515358,23.7395294382726,679.984419055062
2024,31,2,2011,241.386011164547,13104.1319672716,76.4508082048061,70.3343658948873,290.089240916323,119.112353880392,36.2611765721276,17.8667028789486,22.5620521052418,646.6648586189
2025,31,2,2011,228.922308007568,12434.1396795878,72.5169580254427,66.7155521443812,275.110839646431,112.962258780724,34.3889917308764,16.9443798496303,21.3986880421984,614.072659911684
2026,31,2,2011,218.010783438612,11844.8862079955,70.5437121191996,64.9002775694848,261.997738817596,107.577879668654,32.7497783090561,16.1366941416694,20.3784623479311,584.849390297938
2027,31,2,2011,208.115065429658,11303.7556090334,67.333586428933,61.9468239256688,250.105566792075,102.69477943723,31.2632220951724,15.4041880448051,19.4527111867536,557.884347273599
2028,31,2,2011,198.974592066029,10803.7250855913,64.3678743185886,59.2183991596312,239.120649592462,98.1842720792054,29.8898904547301,14.72760972762,18.597487162035,532.953667383906
2029,31,2,2011,190.312510347146,10328.1307625141,61.5621397792288,56.6370363004234,228.711314935868,93.9100959513202,28.588837806528,14.0865725786442,17.7862800307315,509.53616821878
2030,31,2,2011,182.606542302116,9908.58441043873,59.066171665689,54.3406402639006,219.450105259755,90.107751696139,27.4312214319544,13.5162628956568,17.066002666004,488.74317407377
2031,31,2,2011,175.614401794264,9512.40992973409,58.3782753069618,53.7081040862044,211.046996338316,86.6573611714037,26.3810667680748,12.99834421322,16.4120544726955,466.726037315218
2032,31,2,2011,169.655843782892,9188.04846419303,56.3935003424629,51.8817752265352,203.886326907531,83.7170823126283,25.4857404751744,12.5575623468942,15.8546480539987,450.698458776899
2033,31,2,2011,164.673322055502,8916.86729950101,54.733577577368,50.3546418896353,197.899095787381,81.2583661575086,24.7376988253517,12.1885989976617,15.3890907956384,437.302208415165
2034,31,2,2011,160.777960398073,8704.96123338094,53.4363108419346,49.1612187005242,193.217385036367,79.3363127324662,24.152079492518,11.9005171376408,15.024529296259,426.84186304388
2035,31,2,2011,158.003762515164,8554.31969753956,52.5129724012932,48.3116924717455,189.883207405622,77.9671830457908,23.7356206068518,11.6951409203117,14.765111750541,419.423841645173
2036,31,2,2011,156.867344037591,8489.60084187959,52.1270726458404,47.956874256089,188.51786908987,77.406647914606,23.5646445555347,11.6111346259836,14.6582035631756,416.026614633303
2037,31,2,2011,157.312835199949,8509.6759515507,52.2644372631226,48.0830912027636,189.053125400291,77.6265001235827,23.6314150952964,11.6437361694009,14.6990943229274,416.72688230322
2038,31,2,2011,158.21877208274,8554.42771441228,52.5548498179818,48.3493106611154,190.141862673849,78.0733317562654,23.7679265409618,11.7113982458572,14.782480098446,418.61939423998
2039,31,2,2011,159.36101340867,8611.78546351386,52.9223575617613,48.6879041494813,191.514489612148,78.6371285194514,23.939181356335,11.7954827144621,14.888798945996,421.11828470547
2040,31,2,2011,160.670304589139,8677.94521486506,53.3449167798875,49.0771597651278,193.088144510994,79.2832564571238,24.1357773692144,11.8924824512021,15.0097189916202,424.029856795788
2041,31,2,2011,161.845634368655,8736.77375866103,53.7229168461228,49.4246919749716,194.499569462857,79.862629375618,24.3126030432182,11.9796140108483,15.118703557498,426.578614847242
2022,21,5,2011,286.875556242102,788.885079065235,30.493660429551,26.9746921285457,238.830016601118,92.2008342166775,29.8539162323751,13.8306691964816,31.5887298955086,711.092935121725
2023,21,5,2011,275.327732401203,758.193583713614,29.2713029435574,25.8941118720622,229.217427732911,88.4894287034631,28.6527398687445,13.2737919760437,30.3165316376308,683.752273633972
2024,21,5,2011,263.219824078636,725.605380115661,28.0127038778695,24.7813206055008,219.137224129193,84.5975917003578,27.3923767186948,12.6895269037808,28.9820070083073,654.983828659298
2025,21,5,2011,251.060381468348,693.168781574763,26.7558440316702,23.6691803086583,209.013725662829,80.6903762283439,26.1269925993844,12.1024980932892,27.6463271948834,626.363838772576
2026,21,5,2011,240.387359665814,671.179470806452,38.0387136287467,33.6479057954228,200.128485525246,77.2602727544276,25.0161974674246,11.589642730947,26.4701345202011,605.848320723234
2027,21,5,2011,230.543585253289,642.782998516413,36.4346951318242,32.2307269289809,191.932872154606,74.0974099042997,23.9900128066213,11.1151131524949,25.3834304875088,579.654154236311
2028,21,5,2011,221.266243245897,615.735847005565,34.9107209036657,30.8821800051135,184.209812211095,71.1143303143498,23.0258424493945,10.6674397386579,24.3593577671695,554.536506926449
2029,21,5,2011,212.129139947178,589.340144073501,33.4215387377998,29.5662651026999,176.602752728203,68.1778783342908,22.075731438924,10.2267592197233,23.3489439817326,530.232791481512
2030,21,5,2011,203.642149720705,564.452521653895,32.0198036872036,28.3242202084916,169.536724111133,65.4505998887526,21.1910912274084,9.81699041142294,22.4128855009256,507.034852708474
2031,21,5,2011,195.521719864563,543.965239067747,45.5807947162232,40.3207280292403,162.773349212102,62.8402294069574,20.3472415048547,9.42534698703322,21.5163715255045,485.92424765932
2032,21,5,2011,188.087179858582,523.810547436553,43.7562755113811,38.7072925569787,156.585878081004,60.4476608984081,19.5727173857157,9.06912993964437,20.6926112509972,467.574018591226
2033,21,5,2011,181.182896940242,503.438141822742,42.0647728987578,37.2123122107712,150.83933006314,58.2336656388332,18.8533647392698,8.73539462774113,19.9318425730074,448.66884487745
2034,21,5,2011,174.844137046954,484.805560647363,40.5170816001261,35.8417514305807,145.560732942989,56.196114888052,18.196518763835,8.42994731599346,19.2314034638442,431.417253499368
2035,21,5,2011,169.138102020732,468.091684212512,39.1296542368316,34.6108301895013,140.810655389889,54.3571861189754,17.6018292629445,8.15735769582999,18.601481071786,415.978492601742
2036,21,5,2011,164.585718835386,455.314148869117,37.9698405292188,33.5960779043519,137.019488433278,52.8940164095205,17.1262228051653,7.93100867649231,18.0992484986863,404.093202822895
2037,21,5,2011,160.963607541516,443.959518377199,37.0386767004133,32.7636172922034,134.01105231094,51.7357656731862,16.7495318246895,7.76731977628723,17.6951057124867,393.161927735098
2038,21,5,2011,158.337577194555,435.324107268919,36.3279959166524,32.1263079946548,131.82615370391,50.8822963474893,16.4710498179337,7.63631511940363,17.402351780026,384.627710344096
2039,21,5,2011,156.900470531578,429.892980549987,35.8950413537414,31.7543218157561,130.614275952587,50.4282845168347,16.3317375078748,7.56820508856634,17.2342866894665,378.883542413786
2040,21,5,2011,156.671818484508,427.70147229386,35.719875124122,31.6066122941344,130.421576520547,50.3445113088103,16.2946423728425,7.55798620523178,17.2209319788123,375.976923717025
2041,21,5,2011,157.800350663633,429.415530489406,35.8774101824263,31.7414874861499,131.383495247273,50.7117172403299,16.4192528892557,7.60381037272672,17.3263396563726,376.562171567869
2022,31,5,2011,330.017987391443,1171.13231755638,49.4014519072211,43.701145606196,269.716061743145,99.0534173193893,33.7147436324502,14.8577322759053,41.0089996996081,801.354622940916
2023,31,5,2011,314.891123887679,1118.17606265237,47.1148535204983,41.6786615098022,257.353314564467,94.5130053441408,32.1693617460742,14.1767314399369,39.1278068525214,765.051776605192
2024,31,5,2011,299.306838268475,1063.34487314625,44.8059980032031,39.63620840702,244.616905852666,89.8354568271115,30.5770745651899,13.4752690310832,37.1879761097418,727.945585958797
2025,31,5,2011,283.852186912001,1009.82991784997,42.53915894211,37.631171101561,231.985977920475,85.1970165924895,28.9979761259001,12.7793684598684,35.2708019376154,691.964110003556
2026,31,5,2011,270.322811359825,975.508777502124,53.4810862258564,47.310432303686,220.92875697722,81.1360567550787,27.6159540221269,12.1706194133002,33.5892055083986,656.462995681735
2027,31,5,2011,258.053043572833,930.509600556753,51.0212097525993,45.1347873956869,210.900748252304,77.4532802153662,26.3625273179888,11.617942845097,32.0628706835961,625.832380931515
2028,31,5,2011,246.718856789827,888.903049113509,48.7471028367818,43.1226909484699,201.637769298264,74.0512123995726,25.2047109780017,11.1077918501732,30.652731115438,597.492062900793
2029,31,5,2011,235.978693773074,849.801957304293,46.610164841061,41.2319262671181,192.859722017344,70.8278666781313,24.1075093997791,10.6240343146031,29.3159562614536,571.083696345233
2030,31,5,2011,226.423633583149,815.115514445022,44.7099887701568,39.5514178315864,185.050643509878,67.9596487418947,23.1315710437225,10.1938558813888,28.1278779785163,547.639665358345
2031,31,5,2011,217.753880214367,718.473624223157,56.7583417545047,50.2095378152932,177.964789515049,65.3575594748286,22.2457702345799,9.80320109949219,27.0499858946037,506.858634097821
2032,31,5,2011,210.365094704796,696.165505727578,54.8126143316635,48.4878762835167,171.926089240642,63.1403391219732,21.4911388797473,9.47124263620386,26.1314573587768,491.373302649027
2033,31,5,2011,204.186886098005,675.46615996521,53.1859375934008,47.0495235025777,166.877478150062,61.2855315093201,20.8593636519321,9.19293248378221,25.3638620349663,476.632548243712
2034,31,5,2011,199.356768326658,659.303576311782,51.9160950581565,45.9259321513054,162.929839324692,59.8357556347059,20.3659599424972,8.97593028869355,24.7632816220894,465.132451085665
2035,31,5,2011,195.916870090532,647.84307767052,51.0149775878046,45.1283254492719,160.118542735776,58.8034646902532,20.0152928784583,8.82047747807252,24.3356617518596,457.004805061338
2036,31,5,2011,194.508521161639,644.105887786081,50.6078878504596,44.7693403091867,158.967232578173,58.3801919249338,19.8706105451718,8.75708749416002,24.1587479455266,454.350450950813
2037,31,5,2011,195.060320493463,645.166654952179,50.701515576115,44.8519999190262,159.418889820283,58.5458103403134,19.9272847112673,8.78192511243462,24.2258156157244,454.70465610125
2038,31,5,2011,196.183430277188,648.073516891664,50.9412631194718,45.0640019720777,160.337115844217,58.8841505036441,20.0423987808466,8.83280608038805,24.362581456361,456.33569085987
2039,31,5,2011,197.59987418376,651.918140720457,51.2551279784266,45.3411131468564,161.493835288858,59.3086970728586,20.1862510520976,8.89647926595842,24.5362399041281,458.612017007761
2040,31,5,2011,199.223852173317,656.398385444356,51.6192134591455,45.6632371136472,162.821091301839,59.7965798753622,20.3530267694667,8.96883638674285,24.7357787193641,461.311794206404
2041,31,5,2011,200.680999544661,660.318978788019,51.9396642131688,45.946521667488,164.011375546437,60.2337147258428,20.501399330403,9.03521097660753,24.9143523099478,463.613870060134
2022,21,9,2011,0,0,0,0,238.830935817018,92.2007392880779,29.8540379611477,13.830327472971,0,0
2023,21,9,2011,0,0,0,0,229.218403598659,88.4894716454411,28.6531997229965,13.2732719016028,0,0
2024,21,9,2011,0,0,0,0,219.137008555193,84.5990501416691,27.3930435293512,12.6897623772553,0,0
2025,21,9,2011,0,0,0,0,209.013977073847,80.690436892722,26.1274574689664,12.1035057162464,0,0
2026,21,9,2011,0,0,0,0,200.128958588007,77.2592718742778,25.0171170776297,11.5897550680534,0,0
2027,21,9,2011,0,0,0,0,191.934721683383,74.0948207092602,23.9916092945086,11.1138905874725,0,0
2028,21,9,2011,0,0,0,0,184.208808541214,71.1142581777672,23.0263085006599,10.6682796082098,0,0
2029,21,9,2011,0,0,0,0,176.604467195208,68.1770174455174,22.0743816513334,10.2273528055136,0,0
2030,21,9,2011,0,0,0,0,169.537634734683,65.4495630920139,21.1938908941411,9.81816305439814,0,0
2031,21,9,2011,0,0,0,0,162.776366556378,62.8385260999304,20.3459629621165,9.4258098537733,0,0
2032,21,9,2011,0,0,0,0,156.587819893767,60.4519762628641,19.5739265618293,9.06628754706562,0,0
2033,21,9,2011,0,0,0,0,150.835419879082,58.2331005882958,18.8537990249177,8.73224176171856,0,0
2034,21,9,2011,0,0,0,0,145.562707924525,56.1935377346379,18.1957101147307,8.42645406598523,0,0
2035,21,9,2011,0,0,0,0,140.808536935152,54.3609382467898,17.5989518582572,8.15281114587533,0,0
2036,21,9,2011,0,0,0,0,137.027853219881,52.9060231840527,17.1271916212663,7.93774637934903,0,0
2037,21,9,2011,0,0,0,0,134.00504422988,51.7394479164049,16.7501809801311,7.76100709718151,0,0
2038,21,9,2011,0,0,0,0,131.828078933176,50.9025219019428,16.4842670780733,7.63899710390223,0,0
2039,21,9,2011,0,0,0,0,130.629938800546,50.4270672768231,16.3284079708094,7.57034642159086,0,0
2040,21,9,2011,0,0,0,0,130.424297852693,50.3524249846307,16.313233002213,7.54650158682374,0,0
2041,21,9,2011,0,0,0,0,131.370051546468,50.7127476117949,16.410810667847,7.61248322201535,0,0
2022,31,9,2011,0,0,0,0,269.742945317813,99.0662304399235,33.7016029123558,14.8411391632489,0,0
2023,31,9,2011,0,0,0,0,257.367071084768,94.4938772713553,32.1556478524984,14.1847468138716,0,0
2024,31,9,2011,0,0,0,0,244.614425800314,89.8340254824776,30.5919098436742,13.4952459805516,0,0
2025,31,9,2011,0,0,0,0,231.983969015001,85.1997353641782,29.0076253917219,12.7876637165041,0,0
2026,31,9,2011,0,0,0,0,220.914924056009,81.1333633230149,27.6120767075393,12.1581027412507,0,0
2027,31,9,2011,0,0,0,0,210.894103279756,77.4395263351553,26.3321983160518,11.6287402743043,0,0
2028,31,9,2011,0,0,0,0,201.661752256982,74.1032136042703,25.22098206434,11.1197262109501,0,0
2029,31,9,2011,0,0,0,0,192.856525088432,70.8436114398898,24.1243137154502,10.6133181884464,0,0
2030,31,9,2011,0,0,0,0,185.059081292998,67.9448208391019,23.124551641421,10.2149103456683,0,0
2031,31,9,2011,0,0,0,0,177.980810582757,65.3714471126996,22.2029205230305,9.7885321438995,0,0
2032,31,9,2011,0,0,0,0,171.896853659398,63.1918080503644,21.462511093513,9.47498726695284,0,0
2033,31,9,2011,0,0,0,0,166.84173629558,61.2567112807714,20.8593989533375,9.21694372356774,0,0
2034,31,9,2011,0,0,0,0,162.925433848834,59.7873759732288,20.3568895551305,8.89515208540247,0,0
2035,31,9,2011,0,0,0,0,160.07699201437,58.7663845640755,20.0164977991174,8.81679069723029,0,0
2036,31,9,2011,0,0,0,0,158.963426441783,58.3713243180481,19.9158218531127,8.79201348601903,0,0
2037,31,9,2011,0,0,0,0,159.396079845696,58.5927075201733,19.9294923538004,8.76897663567219,0,0
2038,31,9,2011,0,0,0,0,160.344446570371,58.8303691343597,20.0534462079326,8.81104786752685,0,0
2039,31,9,2011,0,0,0,0,161.516755058029,59.2849264607952,20.2166799663457,8.86240311493613,0,0
2040,31,9,2011,0,0,0,0,162.811775982262,59.7383202466142,20.3797143957814,9.06016127794716,0,0
2041,31,9,2011,0,0,0,0,164.112483326513,60.2169835461623,20.4963911131304,9.11736018480626,0,0
2022,21,1,2012,297.646969211467,841.55277927141,37.8614096814911,33.4929322738573,247.798654685781,95.6629771077981,30.9748110153221,14.349372512573,24.1132146431067,767.805933545569
2023,21,1,2012,286.070259688177,809.96909745345,36.3965937828096,32.1971262018201,238.160736961003,91.9422506803884,29.7700960431109,13.7912696102641,23.175712359254,739.321405751046
2024,21,1,2012,273.849452338001,776.28366741254,34.8838074573693,30.8588851709238,227.986581131963,88.0145170418658,28.4983165625041,13.2021079585841,22.1876172536103,709.168756353694
2025,21,1,2012,261.484131448303,742.229541187629,33.3605013353632,29.5113341314476,217.692145915039,84.0402997933141,27.2115213480041,12.6059788056312,21.1849816016543,678.881526306424
2026,21,1,2012,250.630365140361,711.047739923405,31.958638368331,28.2712271719684,208.656188928668,80.551942888406,26.0820144629163,12.0827297780477,20.3048316084336,650.119733329477
2027,21,1,2012,240.550745334277,689.82539214397,45.4992709011923,40.2495204273513,200.26462385689,77.3124029425618,25.03307722184,11.5968011402282,19.4861771265764,629.571768864405
2028,21,1,2012,230.992009969698,661.183429427888,43.6069516938992,38.5755349587154,192.306773500206,74.2402417439684,24.038339565347,11.1359798635968,18.7092064235872,602.6240398448
2029,21,1,2012,221.513970988526,633.091273595727,41.7517044920599,36.9343573910676,184.416030665395,71.1940452848746,23.0520069507782,10.6790488324096,17.9394674076108,576.386757851042
2030,21,1,2012,212.636834694514,606.306209467697,39.9853411448605,35.371802704157,177.025550036507,68.3409491226729,22.1281851935661,10.2510869833624,17.2163209125324,551.143094537539
2031,21,1,2012,204.045350167834,580.594594081035,38.2865471619778,33.8690169805271,169.872944902871,65.5796675957182,21.2341229914214,9.83690081297566,16.5180906116751,526.969406999622
2032,21,1,2012,196.058880810168,560.112184459138,54.5181761470286,48.2278367639461,163.223992021425,63.0128108538443,20.4029885571326,9.45187313378871,15.8688163037074,505.323723416983
2033,21,1,2012,188.59829203135,539.433406424513,52.3211800598911,46.2843311917895,157.012879346043,60.6150348921053,19.626620560736,9.0922086573122,15.2623846450409,486.263715780229
2034,21,1,2012,181.617396569601,518.403565536403,50.2753340087445,44.474516760757,151.201133916045,58.3713842841216,18.900150226735,8.7556653342359,14.6951460238334,466.59165021785
2035,21,1,2012,175.19003388081,499.132649824151,48.401113296269,42.8165473876084,145.850241436134,56.305644214144,18.2312821222366,8.44580635306255,14.1730861917105,448.624073127693
2036,21,1,2012,169.867499188933,482.642834493809,46.7944705546543,41.3952846420953,141.418963857572,54.59496736523,17.6773752212621,8.18920445413239,13.7395960487621,432.908413997611
2037,21,1,2012,165.412767855324,469.776091050095,45.4260497156424,40.1847621774015,137.710293172083,53.1632349506453,17.2137890550209,7.97444599993218,13.3763009056843,420.708314350508
2038,21,1,2012,161.891053727431,458.339427713595,44.3118362114063,39.199101781691,134.778432022571,52.0313644359475,16.8473079196315,7.80466400890327,13.0883954005734,409.491322216116
2039,21,1,2012,159.484388891283,450.025706852589,43.499313211714,38.480330434908,132.774848071662,51.2578613103663,16.5968531426001,7.68864718889396,12.8905781122103,401.041144278948
2040,21,1,2012,158.194600468158,444.852466209044,42.990312913143,38.0300591953774,131.701038045814,50.8433505069593,16.4626291730539,7.626471111714,12.7830086420833,395.382591968959
2041,21,1,2012,157.80368000087,442.334995120121,42.738710458607,37.8074888352327,131.375602750225,50.7177011401684,16.421951765108,7.60761992204394,12.748348414168,392.172112945979
2042,21,1,2012,158.807001508531,443.839352531067,42.8763530278192,37.9292446114474,132.210828761259,51.040159834822,16.5263752645042,7.6559917312352,12.8265683205984,392.605499939359
2022,31,1,2012,346.598128586194,1270.42310104814,55.7575207791233,49.3241470362489,282.253719145523,103.885025040071,35.28171641219,15.5826762390596,33.2008602039857,895.224389616593
2023,31,1,2012,331.238604650293,1214.95646559876,53.2600932783417,47.1148902623302,269.745592422539,99.2813623843709,33.7181990807308,14.8921231965342,31.728286932253,856.047983358923
2024,31,1,2012,315.241927226134,1157.00717290176,50.7156355992344,44.8640282046016,256.718800612032,94.4867638619843,32.0898588717479,14.1729402050684,30.1973563084026,815.576095309256
2025,31,1,2012,299.271404640641,1099.68317344727,48.2026116814578,42.6409549139843,243.713107322358,89.6999437145888,30.4641490238197,13.4549214724816,28.6661985467859,775.994098210653
2026,31,1,2012,285.213941808607,1047.75209869899,45.927884891504,40.6286968806932,232.265216769922,85.4864731699136,29.0331650189383,12.8229097661855,27.3191813636605,739.213075731627
2027,31,1,2012,272.270775359841,1015.89865827099,57.4597185594223,50.829967979999,221.725039706142,81.6070784391497,27.7156310591502,12.2409975825092,26.0779979906566,704.107371384802
2028,31,1,2012,260.238939858508,970.21771690629,54.8803986382643,48.5482492980525,211.92670462955,78.000822240776,26.4908511307676,11.700062908439,24.9241441091585,672.047291965496
2029,31,1,2012,248.606846436949,926.495431892929,52.4092522744452,46.3622167490781,202.45415582722,74.5143243807947,25.3067664875833,11.1770931016287,23.8094319584039,641.58146902256
2030,31,1,2012,238.085592116539,886.91433502269,50.1762233425994,44.3868469715326,193.88603382313,71.36082432053,24.2357578687097,10.7040668690705,22.7996613299945,614.061399193522
2031,31,1,2012,228.354077285393,850.339174773939,48.1088423032111,42.5580050945215,185.961209588344,68.4440029929421,23.2451534731682,10.2665509298682,21.8671514967222,588.574320622467
2032,31,1,2012,219.774365958532,753.083349576091,60.7962895127073,53.7815817457447,178.974259382624,65.8724497463878,22.3717903855716,9.88081936698733,21.0449081088887,548.382640555785
2033,31,1,2012,212.312773110942,729.786042812176,58.7124572951035,51.9381499369082,172.897898970561,63.6359857322205,21.6122395921855,9.54535255418052,20.3298717466127,531.691096595861
2034,31,1,2012,206.01158665313,707.932671880859,56.9557323041448,50.3841618075137,167.766448478645,61.7473659883927,20.9708026365194,9.26205692023011,19.7261161541184,515.665697598673
2035,31,1,2012,201.054240910249,690.809773488933,55.5787924018702,49.1660550924076,163.729381291407,60.2615080940615,20.466165398337,9.03917777541542,19.2512556214944,503.146070626469
2036,31,1,2012,198.04586234775,679.843275834765,54.7011286897862,48.3896602655893,161.279528195316,59.3598142543881,20.159944138673,8.90392556583766,18.9619443775434,494.820531422407
2037,31,1,2012,196.760187142266,676.278430938533,54.2883790078727,48.0245461217098,160.232498490261,58.9744291789894,20.0290600972344,8.8461198301983,18.8372680536225,492.106784676688
2038,31,1,2012,197.4639908836,677.866994449652,54.4220137461297,48.1427366847816,160.805730836059,59.185438845732,20.1007146615168,8.87776565277834,18.9029891547018,492.815834918441
2039,31,1,2012,198.888413130006,681.901157532008,54.7521654005705,48.4348156666671,161.965616878238,59.61232756832,20.2457026714681,8.94180448905441,19.0376305947301,495.287780425077
2040,31,1,2012,200.523251566879,686.60717349404,55.1366257754072,48.7749209893924,163.297012114746,60.1023323165423,20.4121171435069,9.0153067416345,19.1923281038427,498.220684350781
2041,31,1,2012,201.989035524483,690.724412122143,55.4738955440914,49.0732681123068,164.490796258865,60.5417187093367,20.5613470023417,9.08121087023412,19.3308237962196,500.720839013127
2042,31,1,2012,203.273088619073,694.224514807621,55.7615624476751,49.3277519568735,165.536369765312,60.9265632394258,20.6920481310047,9.13894020239788,19.451929929371,502.776271889587
2022,21,2,2012,91.1712879942891,1240.10857052812,29.7686393521828,27.3870972903553,247.798259118615,95.6628932474892,30.9748033707278,14.349425594763,13.0473648718108,949.930500115341
2023,21,2,2012,87.625291709377,1192.02952567752,28.6163360647271,26.3269063318784,238.160618278177,91.9421921338967,29.7700753936442,13.791269816893,12.540114705929,913.269477014366
2024,21,2,2012,83.8820323473776,1141.93324909172,27.4231332576589,25.2291219215056,227.98622859161,88.014455794002,28.4982600534612,13.2020802938808,12.0052615312975,875.798910149003
2025,21,2,2012,80.0944166622453,1091.14089365825,26.2210718929686,24.123230278159,217.692008731317,84.0403035822915,27.2114356973494,12.6060094578594,11.4626506002909,838.112114847857
2026,21,2,2012,76.7698040565498,1045.51188636852,25.1206358101653,23.1109881210289,208.655960473103,80.5519557676377,26.0820719700611,12.0827358060031,10.9865120127083,802.693840434179
2027,21,2,2012,73.6823951875297,1018.65700455531,35.7699098594349,32.9082305964525,200.264406466306,77.3124376709567,25.0330756255092,11.5967895444993,10.5437231652865,780.232249387912
2028,21,2,2012,70.7545276464329,977.069062753636,34.289790123041,31.5464588224913,192.306521368886,74.2402494272743,24.0383335598574,11.1360043143471,10.123446368078,747.145172702173
2029,21,2,2012,67.8512926255096,936.110223144896,32.8368478854835,30.20972385585,184.41593566116,71.1940590724206,23.0518955989291,10.6790785766952,9.70714950625019,714.858194985612
2030,21,2,2012,65.132256700559,897.266408605889,31.4558661855964,28.9392532038829,177.025529695071,68.3410343037898,22.1282458753654,10.2510583131154,9.31603165214245,683.889445026473
2031,21,2,2012,62.5005012759447,859.918652218013,30.1268051554283,27.7167051536163,169.872850590619,65.5796258127582,21.2341152775819,9.83680956559647,8.93838984072978,654.20148700903
2032,21,2,2012,60.0542548836254,833.713400661916,42.9110192687868,39.4779455523542,163.223981808409,63.0129686027823,20.4029002013806,9.4516804339438,8.5873860067747,631.161476510125
2033,21,2,2012,57.7690260954684,800.920804553292,41.192782188217,37.8972356397671,157.012730800979,60.6149783676348,19.626513866752,9.09230397363409,8.25905972948792,605.12471444827
2034,21,2,2012,55.6307407487235,770.323796650807,39.5917271627395,36.424484634806,151.200867425301,58.3714729234212,18.9000806243587,8.75569591508959,7.95244401776356,580.925229187312
2035,21,2,2012,53.6622247539488,742.234693067739,38.1243939324624,35.0743845454203,145.850202000219,56.3054829214718,18.2313327936517,8.44608878299669,7.67040072572467,558.800546855674
2036,21,2,2012,52.0313942418694,718.497670483163,36.8712457661987,33.9214338075067,141.418998576307,54.5949031579221,17.6770539723352,8.18952824904247,7.43593250867778,539.577758598149
2037,21,2,2012,50.6671985205856,698.424770596123,35.805764753074,32.94106093398,137.710069572463,53.1630521553221,17.2138565348031,7.97489320348941,7.23914959967838,523.098537381634
