Year,Source,Fuel,ModelYr,NO2,NO,N2O,NOx,Total_PM10,Total_PM25,Brake_PM10,Tire_PM10,Brake_PM25,Tire_PM25,SO2
2042,21,1,2015,51.8186306,422.0961898,23.30257093,477.736713,57.85854832,51.18279383,142.3081745,54.93823084,17.78852557,8.240695134,12.49071586
2043,21,1,2015,51.24795609,416.5880836,22.96628109,471.6089168,57.08448466,50.49803638,140.8978533,54.39376118,17.61224183,8.15902139,12.36402971
2044,21,1,2015,51.00748706,413.8290685,22.78397161,468.5851653,56.68854991,50.14778233,140.3834537,54.19515645,17.54792411,8.129223522,12.31620522
2045,21,1,2015,51.2443178,415.0100326,22.82111778,470.0144072,56.83384952,50.27631092,141.1704897,54.49898377,17.64628436,8.174818278,12.38279287
2021,31,1,2015,147.796764,1291.289121,90.1208985,1450.691681,86.06950909,76.13872353,413.7501205,152.1100402,51.71877182,22.81639249,43.99585818
2022,31,1,2015,142.6676616,1244.67478,86.78083525,1398.530663,82.951675,73.38062153,399.7401728,146.9595102,49.96752877,22.04381426,42.49976876
2023,31,1,2015,152.472397,1310.471718,83.34562204,1474.741996,88.93848585,78.67665953,384.2778627,141.274879,48.03471504,21.1911311,40.85124648
2024,31,1,2015,145.9367905,1254.854292,79.83451927,1412.087854,85.16884129,75.34198871,367.7101735,135.1840381,45.96376874,20.27749874,39.09181642
2025,31,1,2015,166.8861108,1397.772114,76.30689585,1577.275739,98.63308504,87.25270729,350.6869151,128.9256308,43.83585342,19.33874263,37.28575267
2026,31,1,2015,159.6484915,1336.910721,72.97337335,1508.628241,94.3347939,83.45037717,335.5119591,123.3468456,41.93900328,18.50193339,35.67165878
2027,31,1,2015,152.8173273,1279.023942,69.78260647,1443.388405,90.2399706,79.82796957,321.2524872,118.1044852,40.156586,17.71558556,34.15362376
2028,31,1,2015,146.2381657,1223.369484,66.72476084,1380.652801,86.31646608,76.35719104,307.5976757,113.084373,38.44971758,16.96257203,32.69532386
2029,31,1,2015,139.7441954,1168.727551,63.73005339,1319.023728,82.45634192,72.94248243,293.9830415,108.0791499,36.74785844,16.21178752,31.24728226
2030,31,1,2015,137.6372178,1133.11663,60.90769447,1281.001765,103.8313042,91.85116021,281.1216066,103.3508238,35.14018845,15.50255274,29.87950569
2031,31,1,2015,131.5427325,1082.658887,58.18169261,1223.993293,99.20071676,87.75484328,268.7125872,98.78883577,33.58906537,14.81825018,28.55976534
2032,31,1,2015,125.8457806,1035.460407,55.63034133,1170.671839,94.86851649,83.9225074,257.1169522,94.52590249,32.13962958,14.17881069,27.32645756
2033,31,1,2015,120.5273451,991.4897467,53.2600336,1120.985197,90.8411327,80.35979384,246.3165538,90.55520853,30.7895844,13.58321626,26.17601598
2034,31,1,2015,115.6357095,951.0684729,51.07995154,1075.306986,87.13326008,77.07975649,236.3444925,86.88905168,29.54306312,13.03329781,25.11575596
2035,31,1,2015,102.3891445,839.9868905,49.11280103,949.9759986,110.4349267,97.69282799,227.2914179,83.5608386,28.41143507,12.53407115,24.15347917
2036,31,1,2015,99.39916832,814.7676579,47.44582124,921.5390656,106.7298814,94.41531255,219.9232428,80.85205505,27.49042045,12.12774204,23.36883615
2037,31,1,2015,96.65876397,791.6648485,46.06643069,895.4874629,103.6801214,91.7174336,213.9545617,78.65768111,26.74432537,11.79859802,22.73257503
2038,31,1,2015,94.64492549,774.5140991,45.03345331,876.1682498,101.4099058,89.70914138,209.5937592,77.0545176,26.19921542,11.55811807,22.26717427
2039,31,1,2015,93.45369278,764.1018931,44.39265382,864.4711898,100.0222403,88.48159659,207.053772,76.12071647,25.88171611,11.41804751,21.99523109
2040,31,1,2015,93.33192169,762.3282401,44.146145,862.5607333,99.52453776,88.04130856,206.3649247,75.86748786,25.79561187,11.38006785,21.91987795
2041,31,1,2015,93.7637925,765.1631509,44.27338458,865.8537797,99.86918072,88.34619647,207.4217465,76.25603998,25.92772177,11.43835277,22.02996132
2042,31,1,2015,94.31434345,768.9706705,44.45715202,870.2472512,100.3410334,88.76358535,208.7405068,76.74080643,26.09255592,11.51106028,22.16785686
2043,31,1,2015,94.85873119,772.5616138,44.61950722,874.4156622,100.7783846,89.15049195,210.0700393,77.22962849,26.25875499,11.58438496,22.30638939
2044,31,1,2015,95.37889043,775.8918276,44.76336502,878.2971848,101.1794383,89.50526545,211.3553942,77.70212719,26.41942308,11.65526094,22.44002274
2045,31,1,2015,95.85622537,778.9107565,44.89130629,881.8213464,101.5412691,89.82534608,212.5402475,78.13777024,26.56753002,11.72060284,22.56311575
2021,21,2,2015,455.2916626,679.5056315,8.598816101,1143.948784,28.19253407,25.93707702,284.6349575,109.8836721,35.57936646,16.48250741,13.55943783
2022,21,2,2015,441.3931325,658.7625126,8.338180978,1109.027908,27.32282168,25.13690007,276.1037547,106.5902503,34.51300112,15.98847081,13.15221141
2023,21,2,2015,456.3373239,681.0660211,8.052600626,1146.576228,30.91675885,28.44329168,266.6244621,102.9307584,33.3280433,15.43954435,12.69992816
2024,21,2,2015,439.1247422,655.3771728,7.746583275,1103.328574,29.76424637,27.38298315,256.373942,98.97350306,32.0467286,14.84595907,12.21260205
2025,21,2,2015,490.5227723,732.0866346,7.432516338,1232.469117,37.70907805,34.69225894,245.8317413,94.90367564,30.72897181,14.23549496,11.7116945
2026,21,2,2015,471.8076527,704.1550272,7.14984339,1185.446165,36.26252101,33.36135574,236.5287027,91.31220499,29.56608185,13.69676617,11.26807885
2027,21,2,2015,454.0081838,677.58991,6.882207612,1140.724038,34.87411743,32.08408602,227.8020375,87.943297,28.47523679,13.19141843,10.85128462
2028,21,2,2015,436.6245008,651.6458155,6.622951978,1097.04653,33.52023336,30.83851316,219.3847745,84.69376291,27.42310216,12.70402736,10.44747254
2029,21,2,2015,419.2930178,625.7788997,6.362232042,1053.499785,32.1690138,29.59532326,210.876358,81.40908711,26.35954867,12.21134189,10.04125246
2030,21,2,2015,409.0360474,610.4711283,6.111378213,1027.728711,45.83536275,42.16850793,202.7415272,78.2685494,25.34270179,11.74019523,9.652392238
2031,21,2,2015,392.3035166,585.4979635,5.863905126,985.6869978,43.92019862,40.40643699,194.6952395,75.16240155,24.33681288,11.27435539,9.26789804
2032,21,2,2015,376.2925588,561.602427,5.627188554,945.4584442,42.08545562,38.71854344,187.0088946,72.19503274,23.37610095,10.82924512,8.900700524
2033,21,2,2015,360.7966994,538.4755474,5.398758272,906.5242512,40.31736187,37.09168651,179.5740428,69.32483624,22.4467214,10.39867112,8.544857126
2034,21,2,2015,345.9204406,516.273521,5.178383514,869.1468632,38.61951181,35.52976742,172.3882997,66.55075353,21.54846315,9.982545086,8.201742363
2035,21,2,2015,335.2376941,500.3293826,4.968304622,842.3056467,54.97209603,50.57423227,165.5142529,63.896972,20.68936276,9.584477639,7.873706821
2036,21,2,2015,322.4615714,481.2614203,4.781481899,810.204912,52.80962362,48.58474066,159.4691772,61.56328019,19.93380262,9.234537256,7.584602814
2037,21,2,2015,310.7890351,463.8409825,4.610990027,780.876886,50.82840168,46.76213306,153.9676402,59.43955357,19.24603194,8.916060502,7.321498792
2038,21,2,2015,300.3573458,448.2719959,4.459117545,754.6669959,49.05081281,45.12638183,149.0794101,57.55204852,18.63486129,8.632698116,7.087482008
2039,21,2,2015,291.4919261,435.0408907,4.330023672,732.3921769,47.52887948,43.72623943,144.9679169,55.96498851,18.12099754,8.394643662,6.890668327
2040,21,2,2015,284.1654557,424.1062038,4.224257192,713.9830644,46.25941726,42.5585618,141.6156645,54.67104296,17.70185173,8.200656444,6.729439762
2041,21,2,2015,278.0111617,414.9209208,4.1356153,698.5200915,45.18908409,41.57404036,138.8145285,53.58972657,17.35166279,8.038534445,6.594629803
2042,21,2,2015,273.1643489,407.6880807,4.065690379,686.3434125,44.33972441,40.79231176,136.6343474,52.74767335,17.0792359,7.912450119,6.490493892
2043,21,2,2015,269.9815369,402.9371213,4.02083562,678.3464706,43.76277208,40.26111607,135.2803865,52.22483848,16.91010093,7.833859076,6.42407595
2044,21,2,2015,268.5517167,400.8035567,4.002170509,674.7531121,43.4731386,39.99603369,134.7857778,52.03437775,16.8483078,7.805473276,6.399707676
2045,21,2,2015,269.6487574,402.4395065,4.020084626,677.5093978,43.59826551,40.11088019,135.5431679,52.32622638,16.94221759,7.849382744,6.434348023
2021,31,2,2015,2903.646468,4333.582416,33.3063743,7295.595581,39.50198094,36.34173195,372.633221,148.8569823,46.57911834,22.32850848,23.59365036
2022,31,2,2015,2801.238842,4180.742654,32.1526752,7038.291265,38.10557124,35.05713026,360.0156569,143.8165437,45.00194532,21.57237427,22.79201005
2023,31,2,2015,2717.334644,4055.51792,30.90185619,6827.474458,38.8965853,35.78481745,346.0897174,138.2535003,43.2613093,20.73796399,21.90801488
2024,31,2,2015,2601.353552,3882.421985,29.57687338,6536.065095,37.23793424,34.25882741,331.1686227,132.2928388,41.39607783,19.84382301,20.96432297
2025,31,2,2015,2531.424445,3778.054046,28.22279086,6360.361921,39.81003443,36.62507896,315.8367693,126.1682454,39.47969228,18.92516655,19.99541786
2026,31,2,2015,2421.428963,3613.890976,26.99874356,6083.991236,38.0792629,35.03278523,302.1701486,120.7088911,37.77135189,18.106317,19.12983574
2027,31,2,2015,2317.224486,3458.369733,25.84332333,5822.172233,36.43748618,33.52239831,289.3279142,115.5786214,36.16591977,17.33673029,18.31590878
2028,31,2,2015,2216.193497,3307.585626,24.73650767,5568.326695,34.86479131,32.07548791,277.029689,110.6659955,34.62868404,16.59987611,17.53393602
2029,31,2,2015,2117.504214,3160.295435,23.63789859,5320.361506,33.31069226,30.64590265,264.7679822,105.7677944,33.09589913,15.86503105,16.75771157
2030,31,2,2015,2029.501653,3028.954227,22.6006852,5099.250972,38.01328249,34.97204122,253.1849277,101.1405204,31.64808518,15.17106927,16.0241025
2031,31,2,2015,1939.377469,2894.446459,21.59978898,4872.80565,36.3228358,33.41698774,242.0088873,96.67604923,30.2511535,14.50129948,15.31643015
2032,31,2,2015,1855.10124,2768.668413,20.66396509,4661.05826,34.74218555,31.96264113,231.5658314,92.50427198,28.94573403,13.87550628,14.65509781
2033,31,2,2015,1776.20783,2650.922972,19.79298106,4462.833858,33.2718946,30.60982674,221.8385471,88.61857427,27.72979629,13.29258072,14.0383096
2034,31,2,2015,1703.954445,2543.086769,18.98976622,4281.29113,31.91688288,29.36355729,212.8574171,85.03088959,26.60708084,12.7544938,13.46963876
2035,31,2,2015,1621.648308,2420.24894,18.26134063,4074.493027,37.26427705,34.28321094,204.7040981,81.77370354,25.58788022,12.26598687,12.95360424
2036,31,2,2015,1568.010129,2340.196034,17.66247938,3939.724678,36.02483136,33.14277042,198.0680738,79.12276033,24.75842927,11.86846929,12.532697
2037,31,2,2015,1524.145952,2274.73028,17.17482922,3829.512841,35.00849367,32.20780133,192.6925304,76.9753721,24.08681532,11.5461323,12.19205045
2038,31,2,2015,1491.739194,2226.364554,16.81673462,3748.087505,34.25561088,31.51493239,188.7652189,75.40651248,23.59566081,11.31099713,11.94232368
2039,31,2,2015,1472.304313,2197.359443,16.60401007,3699.257448,33.80053762,31.09618195,186.4774468,74.49269996,23.30979528,11.17367965,11.79675959
2040,31,2,2015,1465.996424,2187.944504,16.54006326,3683.409417,33.64655145,30.95460117,185.8572812,74.24491524,23.23208672,11.13699796,11.75629117
2041,31,2,2015,1472.094271,2197.044798,16.61602821,3698.729334,33.77719567,31.07492814,186.8091158,74.62550592,23.35125432,11.19357705,11.81566363
2042,31,2,2015,1480.058631,2208.932336,16.71263772,3718.741522,33.95058908,31.23468565,187.9967366,75.09949181,23.49980165,11.26478406,11.89021066
2043,31,2,2015,1487.762111,2220.428692,16.80832975,3738.095152,34.11596297,31.38694233,189.1939783,75.5779637,23.64932012,11.33688602,11.96488625
2044,31,2,2015,1495.022218,2231.264372,16.89993875,3756.337802,34.27085855,31.52908223,190.3515988,76.0403499,23.7936569,11.40579642,12.03666451
2045,31,2,2015,1501.648585,2241.153422,16.98312157,3772.985082,34.41109285,31.65836472,191.4187806,76.46645036,23.9270308,11.4701531,12.10307964
2021,21,5,2015,1.381091906,12.41584354,0.882108522,13.90821489,0.613936518,0.543090522,5.085482972,1.963265809,0.635674438,0.294477321,0.559089722
2022,21,5,2015,1.339158966,12.03139102,0.854555458,13.47836777,0.594936249,0.526301193,4.933050223,1.90440987,0.616634793,0.285668712,0.54231095
2023,21,5,2015,1.389169675,12.3353857,0.825462061,13.83523088,0.673218738,0.595546707,4.76372109,1.839032807,0.595448609,0.275863451,0.523653908
2024,21,5,2015,1.336427349,11.87720658,0.795111422,13.32018286,0.648179105,0.573392186,4.580538244,1.768334216,0.572590622,0.265258786,0.503564951
2025,21,5,2015,1.495468949,12.95664772,0.76414218,14.56867791,0.821280524,0.726527735,4.392211744,1.695614587,0.54902708,0.254329224,0.482931518
2026,21,5,2015,1.438546616,12.45915133,0.734623379,14.0097995,0.78976405,0.698631934,4.225984004,1.63145695,0.528262552,0.244717484,0.46463463
2027,21,5,2015,1.384696631,11.98096851,0.706094924,13.47345583,0.759434646,0.671807571,4.070061407,1.571235954,0.508742562,0.235664377,0.447451399
2028,21,5,2015,1.33214836,11.51247736,0.678118658,12.94822464,0.729861335,0.645638315,3.919667048,1.513168861,0.489943396,0.226983847,0.430780968
2029,21,5,2015,1.279674729,11.04722101,0.650329802,12.42632225,0.700365851,0.619515426,3.767656175,1.454516289,0.47092752,0.218192715,0.413998325
2030,21,5,2015,1.254307445,10.71047429,0.62313405,12.06128472,0.997681082,0.882576498,3.622334108,1.398421564,0.452787906,0.20976362,0.397962973
2031,21,5,2015,1.203458529,10.26179454,0.596549853,11.55777074,0.95585008,0.845573208,3.478549278,1.342951054,0.43479615,0.201448232,0.382135942
2032,21,5,2015,1.154985496,9.831887456,0.57105102,11.07544912,0.915736437,0.810097872,3.341234866,1.289915148,0.417672412,0.19347331,0.366957043
2033,21,5,2015,1.107838185,9.416930464,0.546555791,10.60959956,0.877106843,0.775921536,3.208345529,1.23857502,0.401048654,0.185841423,0.352291363
2034,21,5,2015,1.062658812,9.019353463,0.523005757,10.16329468,0.840043472,0.743115861,3.080025783,1.189035482,0.384954684,0.178372859,0.338144335
2035,21,5,2015,1.034553669,8.684859468,0.500703525,9.797813221,1.195590516,1.057575346,2.957129397,1.141662632,0.369696826,0.171233597,0.324601339
2036,21,5,2015,0.999198202,8.369994296,0.480437629,9.444687695,1.148220752,1.015791469,2.849189091,1.099925172,0.356129875,0.164965428,0.31263717
2037,21,5,2015,0.963712123,8.055160707,0.461785208,9.09139629,1.104986034,0.977442765,2.750873779,1.061985399,0.343868947,0.159361017,0.301899081
2038,21,5,2015,0.931896016,7.772439665,0.444879375,8.774510791,1.065967047,0.943074352,2.663526074,1.028337915,0.332889008,0.154311639,0.292154783
2039,21,5,2015,0.904968156,7.530357345,0.430405526,8.50344078,1.032614169,0.913552701,2.59006386,0.999875071,0.323715901,0.150061215,0.284159664
2040,21,5,2015,0.885099746,7.345958329,0.418323065,8.297544923,1.004762385,0.888829579,2.530161614,0.976839962,0.316214596,0.146318971,0.277376422
2041,21,5,2015,0.86655933,7.175376688,0.407925198,8.106626426,0.981249164,0.867936609,2.480230279,0.957418052,0.310138341,0.143654444,0.271866661
2042,21,5,2015,0.851937163,7.039629675,0.399803685,7.95540104,0.962654379,0.851631736,2.441378247,0.942394401,0.305172281,0.141463514,0.26755388
2043,21,5,2015,0.842651302,6.947278767,0.393945072,7.852327988,0.949814295,0.840291978,2.417189838,0.93317485,0.302179774,0.140069359,0.264678935
2044,21,5,2015,0.83844085,6.900780147,0.39097454,7.801543687,0.943473135,0.834503086,2.408245657,0.929236603,0.301087502,0.139487721,0.263678743
2045,21,5,2015,0.842426573,6.919609296,0.391519158,7.82484149,0.945686402,0.8368849,2.421803219,0.934880141,0.302667677,0.140111952,0.265076665
2021,31,5,2015,2.004854983,17.79161107,1.275287741,19.95611007,1.174605901,1.039079615,5.882076006,2.160196646,0.735259176,0.324028297,0.772766647
2022,31,5,2015,1.935208049,17.14837181,1.228011791,19.23747269,1.132103508,1.001485344,5.682901406,2.087046879,0.7103646,0.313054857,0.746489995
2023,31,5,2015,2.069166829,18.04643194,1.17939922,20.27781399,1.215471226,1.075228011,5.463081313,2.006316316,0.682885511,0.300946131,0.717534625
2024,31,5,2015,1.98049027,17.28081763,1.129714079,19.41663851,1.163936683,1.029642088,5.227544688,1.919816672,0.653443446,0.287970303,0.686632189
2025,31,5,2015,2.267804414,19.26400889,1.079803875,21.70546015,1.350641696,1.194804125,4.985532754,1.830939823,0.6231915,0.274640334,0.654909713
2026,31,5,2015,2.169442716,18.42510153,1.032632108,20.76063016,1.291793549,1.142745965,4.769803303,1.751709534,0.596225019,0.262754972,0.626557604
2027,31,5,2015,2.076591065,17.62695528,0.987474175,19.86244791,1.235742356,1.0931613,4.56708592,1.677260111,0.57088574,0.251586608,0.599890204
2028,31,5,2015,1.987174991,16.85965238,0.9442029,18.99881316,1.182040483,1.045654136,4.372954784,1.605968782,0.546621544,0.240892111,0.574285351
2029,31,5,2015,1.898917246,16.10644559,0.901824163,18.15056537,1.129189474,0.998900858,4.179404811,1.534887108,0.522425601,0.230229566,0.548849733
2030,31,5,2015,1.869541264,15.59525466,0.86188261,17.6056396,1.425205386,1.260760991,3.9965672,1.467737998,0.499571274,0.220161948,0.524825107
2031,31,5,2015,1.786754488,14.90064662,0.823308441,16.82196828,1.361659883,1.204553092,3.820148843,1.402950275,0.477518337,0.210440661,0.501639679
2032,31,5,2015,1.709359779,14.25089411,0.787202649,16.08896905,1.30221025,1.151961184,3.655300895,1.342414651,0.45691131,0.20136214,0.479978138
2033,31,5,2015,1.637114739,13.64563233,0.753659527,15.40599673,1.246942812,1.103069617,3.501765302,1.286020813,0.437717998,0.192906256,0.459774601
2034,31,5,2015,1.57066082,13.08924013,0.722805892,14.77812369,1.196056264,1.058052979,3.359988674,1.23395281,0.419998413,0.18508766,0.441145588
2035,31,5,2015,1.388959148,11.53608707,0.694969007,13.02927666,1.518581624,1.343369201,3.231290411,1.186693761,0.403910177,0.177999117,0.424254989
2036,31,5,2015,1.348264295,11.18874987,0.671384306,12.63812318,1.467677397,1.298332798,3.126536892,1.148223089,0.390812367,0.172232721,0.410468097
2037,31,5,2015,1.311068429,10.87118482,0.651857166,12.28049392,1.425790154,1.261278711,3.041683351,1.117060345,0.380209735,0.167559234,0.399295368
2038,31,5,2015,1.283735997,10.63534819,0.637235102,12.01519619,1.394622664,1.233713363,2.979692459,1.094295183,0.372456526,0.164141019,0.391112704
2039,31,5,2015,1.26754921,10.49203221,0.628163363,11.85441992,1.375594859,1.216873144,2.943580888,1.081024113,0.36794961,0.162157414,0.386339295
2040,31,5,2015,1.265804667,10.46688191,0.624676679,11.82730557,1.368805619,1.210871799,2.933786953,1.077435717,0.366715815,0.161610043,0.385019824
2041,31,5,2015,1.271635813,10.50545976,0.626470567,11.87208141,1.373607972,1.215125861,2.94880686,1.082946247,0.368606562,0.162450086,0.386955727
2042,31,5,2015,1.279076663,10.55740419,0.629066652,11.93193707,1.380143158,1.220916525,2.967556015,1.089836426,0.370955548,0.163484187,0.389372472
2043,31,5,2015,1.286435027,10.60627687,0.631355847,11.9886259,1.386233215,1.22629386,2.986470224,1.096775942,0.373305234,0.164520526,0.391800031
2044,31,5,2015,1.293456083,10.65154435,0.633392757,12.04134066,1.391833677,1.231243642,3.004725624,1.103483093,0.375592859,0.165527022,0.39414844
2045,31,5,2015,1.299905595,10.69256326,0.635200175,12.08917649,1.39687525,1.235700992,3.021579996,1.109685908,0.377695894,0.166448005,0.396319698
2021,21,9,2015,0,0,0,0,0,0,284.6347569,109.8836665,35.57931629,16.48247782,0
2022,21,9,2015,0,0,0,0,0,0,276.1036909,106.5901947,34.51294719,15.98846683,0
2023,21,9,2015,0,0,0,0,0,0,266.62414,102.930746,33.32798239,15.43953699,0
