eGRID_subregion,NERC_Acronym,BA_Code,BA_Name,STATE_FIPS,COUNTY_FIPS
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,003
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,153
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,153
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,069
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,173
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,033
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,069
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,111
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,095
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,037
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,037
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,035
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,155
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,007
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,039
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,093
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,041
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,095
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,095
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,095
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,161
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,173
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,171
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,139
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,015
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,171
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,171
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,171
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,099
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,081
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,019
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,107
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,061
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,155
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,035
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,035
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,027
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,143
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,143
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,035
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,035
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,161
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,057
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,035
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,153
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,129
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,123
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,089
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,103
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,103
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,173
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,151
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,149
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,169
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,109
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,109
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,037
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,017
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,049
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,157
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,157
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,119
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,061
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,171
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,035
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,063
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,143
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,033
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,053
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,007
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,123
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,145
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,037
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,017
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,017
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,087
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,065
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,175
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,145
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,125
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,015
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,011
RFCW,SERC,PJM,"PJM Interconnection, LLC",39,011
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,065
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,149
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,155
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,053
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,125
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,035
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,111
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,093
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,155
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,017
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,099
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,035
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,061
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,017
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,017
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,049
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,077
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,171
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,113
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,169
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,069
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,069
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,069
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,011
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,155
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,125
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,113
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,093
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,093
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,065
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,173
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,017
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,095
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,169
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,169
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,041
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,123
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,095
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,085
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,061
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,125
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,125
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,085
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,109
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,141
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,147
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,137
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,101
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,061
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,139
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,101
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,049
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,105
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,043
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,049
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,039
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,161
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,163
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,091
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,051
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,091
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,103
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,139
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,139
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,139
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,149
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,029
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,023
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,011
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,049
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,171
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,127
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,133
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,113
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,125
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,095
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,173
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,063
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,037
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,081
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,025
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,025
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,011
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,167
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,167
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,093
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,035
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,093
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,037
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,101
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,137
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,061
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,017
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,169
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,175
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,113
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,063
RFCW,RFC,PJM,"PJM Interconnection, LLC",39,063
SPSO,MRO,SWPP,Southwest Power Pool,40,015
SPSO,MRO,SWPP,Southwest Power Pool,40,099
SPSO,MRO,SWPP,Southwest Power Pool,40,047
SPSO,MRO,SWPP,Southwest Power Pool,40,007
SPSO,MRO,SWPP,Southwest Power Pool,40,031
SPSO,MRO,SWPP,Southwest Power Pool,40,031
SPSO,MRO,SWPP,Southwest Power Pool,40,015
SPSO,MRO,SWPP,Southwest Power Pool,40,015
SPSO,MRO,SWPP,Southwest Power Pool,40,007
SPSO,MRO,SWPP,Southwest Power Pool,40,153
SPSO,MRO,SWPP,Southwest Power Pool,40,119
SPSO,MRO,SWPP,Southwest Power Pool,40,047
SPSO,MRO,SWPP,Southwest Power Pool,40,089
SPSO,MRO,SWPP,Southwest Power Pool,40,059
SPSO,MRO,SPA,Southwestern Power Administration,40,017
SPSO,MRO,SWPP,Southwest Power Pool,40,017
SPSO,MRO,SWPP,Southwest Power Pool,40,059
SPSO,MRO,SWPP,Southwest Power Pool,40,071
SPSO,MRO,SWPP,Southwest Power Pool,40,099
SPSO,MRO,SWPP,Southwest Power Pool,40,047
SPSO,MRO,SWPP,Southwest Power Pool,40,013
SRMW,SERC,AECI,"Associated Electric Cooperative, Inc.",40,097
SPSO,MRO,SWPP,Southwest Power Pool,40,031
SPSO,SERC,SWPP,Southwest Power Pool,40,143
SPSO,MRO,SWPP,Southwest Power Pool,40,047
SPSO,MRO,SWPP,Southwest Power Pool,40,043
SPSO,MRO,SWPP,Southwest Power Pool,40,119
SPSO,MRO,SWPP,Southwest Power Pool,40,015
SPSO,MRO,SWPP,Southwest Power Pool,40,129
SPSO,MRO,SWPP,Southwest Power Pool,40,069
SPSO,MRO,SWPP,Southwest Power Pool,40,051
SPSO,MRO,SWPP,Southwest Power Pool,40,129
SPSO,MRO,SPA,Southwestern Power Administration,40,061
SPSO,MRO,SPA,Southwestern Power Administration,40,021
SPSO,MRO,SWPP,Southwest Power Pool,40,109
SPSO,MRO,SPA,Southwestern Power Administration,40,071
SPSO,MRO,SWPP,Southwest Power Pool,40,071
SPSO,MRO,SWPP,Southwest Power Pool,40,101
SPSO,MRO,SWPP,Southwest Power Pool,40,099
SPSO,MRO,SWPP,Southwest Power Pool,40,139
SPSO,MRO,SWPP,Southwest Power Pool,40,097
SPSO,MRO,SWPP,Southwest Power Pool,40,053
SPSO,MRO,SWPP,Southwest Power Pool,40,053
SPSO,MRO,SWPP,Southwest Power Pool,40,045
SPSO,MRO,SWPP,Southwest Power Pool,40,143
SPSO,MRO,SWPP,Southwest Power Pool,40,015
SPSO,MRO,SWPP,Southwest Power Pool,40,109
SPSO,MRO,SWPP,Southwest Power Pool,40,023
SPSO,MRO,SWPP,Southwest Power Pool,40,089
SPSO,MRO,SWPP,Southwest Power Pool,40,071
SPSO,MRO,SPA,Southwestern Power Administration,40,071
SPSO,MRO,SWPP,Southwest Power Pool,40,153
SPSO,MRO,SWPP,Southwest Power Pool,40,143
SPSO,MRO,SWPP,Southwest Power Pool,40,047
SPSO,MRO,SWPP,Southwest Power Pool,40,073
SPSO,MRO,SWPP,Southwest Power Pool,40,073
SPSO,MRO,SWPP,Southwest Power Pool,40,139
SPSO,MRO,SWPP,Southwest Power Pool,40,139
SPSO,MRO,SWPP,Southwest Power Pool,40,059
SPSO,MRO,SWPP,Southwest Power Pool,40,149
SPSO,MRO,SWPP,Southwest Power Pool,40,043
SPSO,MRO,SWPP,Southwest Power Pool,40,055
SPSO,MRO,SWPP,Southwest Power Pool,40,085
SPSO,MRO,SWPP,Southwest Power Pool,40,097
ERCT,TRE,SWPP,Southwest Power Pool,40,093
SPSO,MRO,SWPP,Southwest Power Pool,40,087
SPSO,MRO,SWPP,Southwest Power Pool,40,051
SPSO,MRO,SWPP,Southwest Power Pool,40,051
SPSO,MRO,SWPP,Southwest Power Pool,40,015
SPSO,MRO,SWPP,Southwest Power Pool,40,017
SPSO,MRO,SWPP,Southwest Power Pool,40,153
SPSO,MRO,SWPP,Southwest Power Pool,40,101
SPSO,MRO,SWPP,Southwest Power Pool,40,017
SPSO,MRO,SWPP,Southwest Power Pool,40,071
SPSO,MRO,SWPP,Southwest Power Pool,40,027
SPSO,MRO,SWPP,Southwest Power Pool,40,131
SPSO,MRO,SWPP,Southwest Power Pool,40,153
SPSO,MRO,SWPP,Southwest Power Pool,40,145
SPSO,MRO,SWPP,Southwest Power Pool,40,099
SRMW,MRO,AECI,"Associated Electric Cooperative, Inc.",40,113
SPSO,MRO,SWPP,Southwest Power Pool,40,153
SPSO,MRO,SWPP,Southwest Power Pool,40,113
SPSO,MRO,SWPP,Southwest Power Pool,40,097
SPSO,MRO,SWPP,Southwest Power Pool,40,153
SPSO,MRO,SWPP,Southwest Power Pool,40,015
SPSO,MRO,SWPP,Southwest Power Pool,40,071
SPSO,MRO,SWPP,Southwest Power Pool,40,007
SPSO,MRO,SWPP,Southwest Power Pool,40,073
SPSO,MRO,SWPP,Southwest Power Pool,40,129
SPSO,MRO,SWPP,Southwest Power Pool,40,051
SPSO,MRO,SWPP,Southwest Power Pool,40,109
SPSO,MRO,SWPP,Southwest Power Pool,40,079
SPSO,MRO,SWPP,Southwest Power Pool,40,143
SPSO,MRO,SPA,Southwestern Power Administration,40,135
SPSO,MRO,SWPP,Southwest Power Pool,40,071
SPSO,MRO,SWPP,Southwest Power Pool,40,049
SPSO,MRO,SWPP,Southwest Power Pool,40,075
SPSO,MRO,SWPP,Southwest Power Pool,40,051
SPSO,MRO,SWPP,Southwest Power Pool,40,137
SPSO,MRO,SWPP,Southwest Power Pool,40,097
SPSO,MRO,SWPP,Southwest Power Pool,40,043
SPSO,MRO,SWPP,Southwest Power Pool,40,043
SPSO,MRO,SWPP,Southwest Power Pool,40,133
SPSO,MRO,SWPP,Southwest Power Pool,40,047
SPSO,MRO,SWPP,Southwest Power Pool,40,059
SPSO,MRO,SWPP,Southwest Power Pool,40,103
SPSO,MRO,SWPP,Southwest Power Pool,40,015
SPNO,MRO,SWPP,Southwest Power Pool,40,083
SPSO,MRO,SWPP,Southwest Power Pool,40,119
SPSO,MRO,SWPP,Southwest Power Pool,40,119
SPSO,MRO,SWPP,Southwest Power Pool,40,151
SPSO,MRO,SWPP,Southwest Power Pool,40,043
ERCT,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",40,121
SPSO,MRO,SPA,Southwestern Power Administration,40,135
SPSO,MRO,SWPP,Southwest Power Pool,40,103
SPSO,MRO,SWPP,Southwest Power Pool,40,109
SPSO,MRO,SWPP,Southwest Power Pool,40,143
SPSO,MRO,SWPP,Southwest Power Pool,40,113
SPSO,MRO,SWPP,Southwest Power Pool,40,051
SPSO,MRO,SWPP,Southwest Power Pool,40,027
SPSO,MRO,SWPP,Southwest Power Pool,40,151
SPSO,MRO,SWPP,Southwest Power Pool,40,039
SPSO,MRO,SPA,Southwestern Power Administration,40,101
SPSO,MRO,SWPP,Southwest Power Pool,40,107
SPSO,MRO,SWPP,Southwest Power Pool,40,015
SPSO,MRO,SWPP,Southwest Power Pool,40,127
NWPP,WECC,PACW,PacifiCorp - West,41,031
NWPP,WECC,PACW,PacifiCorp - West,41,031
NWPP,WECC,PACW,PacifiCorp - West,41,037
NWPP,WECC,BPAT,Bonneville Power Administration,41,007
NWPP,WECC,BPAT,Bonneville Power Administration,41,037
NWPP,WECC,BPAT,Bonneville Power Administration,41,021
NWPP,WECC,IPCO,Idaho Power Company,41,001
NWPP,WECC,PGE,Portland General Electric Company,41,005
NWPP,WECC,PGE,Portland General Electric Company,41,071
NWPP,WECC,PACW,PacifiCorp - West,41,037
NWPP,WECC,PACW,PacifiCorp - West,41,017
NWPP,WECC,PGE,Portland General Electric Company,41,009
NWPP,WECC,PGE,Portland General Electric Company,41,071
NWPP,WECC,PACW,PacifiCorp - West,41,017
NWPP,WECC,IPCO,Idaho Power Company,41,001
NWPP,WECC,BPAT,Bonneville Power Administration,41,047
NWPP,WECC,PACW,PacifiCorp - West,41,049
NWPP,WECC,PGE,Portland General Electric Company,41,047
NWPP,WECC,PGE,Portland General Electric Company,41,055
NWPP,WECC,PACW,PacifiCorp - West,41,029
NWPP,WECC,PACW,PacifiCorp - West,41,037
NWPP,WECC,PACW,PacifiCorp - West,41,035
NWPP,WECC,BPAT,Bonneville Power Administration,41,051
NWPP,WECC,PGE,Portland General Electric Company,41,005
NWPP,WECC,PGE,Portland General Electric Company,41,005
NWPP,WECC,PGE,Portland General Electric Company,41,047
NWPP,WECC,PGE,Portland General Electric Company,41,047
NWPP,WECC,IPCO,Idaho Power Company,41,001
NWPP,WECC,PGE,Portland General Electric Company,41,071
NWPP,WECC,PACW,PacifiCorp - West,41,059
NWPP,WECC,BPAT,Bonneville Power Administration,41,043
NWPP,WECC,PGE,Portland General Electric Company,41,049
NWPP,WECC,PGE,Portland General Electric Company,41,047
NWPP,WECC,PACW,PacifiCorp - West,41,035
NWPP,WECC,PACW,PacifiCorp - West,41,035
NWPP,WECC,PACW,PacifiCorp - West,41,059
NWPP,WECC,PACW,PacifiCorp - West,41,019
NWPP,WECC,PACW,PacifiCorp - West,41,019
NWPP,WECC,BPAT,Bonneville Power Administration,41,003
NWPP,WECC,PACW,PacifiCorp - West,41,019
NWPP,WECC,BPAT,Bonneville Power Administration,41,023
NWPP,WECC,PGE,Portland General Electric Company,41,005
NWPP,WECC,PACW,PacifiCorp - West,41,059
NWPP,WECC,BPAT,Bonneville Power Administration,41,021
NWPP,WECC,PACW,PacifiCorp - West,41,027
NWPP,WECC,BPAT,Bonneville Power Administration,41,039
NWPP,WECC,PGE,Portland General Electric Company,41,047
NWPP,WECC,PGE,Portland General Electric Company,41,049
NWPP,WECC,BPAT,Bonneville Power Administration,41,049
NWPP,WECC,BPAT,Bonneville Power Administration,41,065
NWPP,WECC,PGE,Portland General Electric Company,41,005
NWPP,WECC,PGE,Portland General Electric Company,41,071
NWPP,WECC,BPAT,Bonneville Power Administration,41,047
NWPP,WECC,BPAT,Bonneville Power Administration,41,039
NWPP,WECC,PACW,PacifiCorp - West,41,019
NWPP,WECC,PACW,PacifiCorp - West,41,039
NWPP,WECC,PACW,PacifiCorp - West,41,019
NWPP,WECC,PGE,Portland General Electric Company,41,047
NWPP,WECC,PACW,PacifiCorp - West,41,029
NWPP,WECC,PGE,Portland General Electric Company,41,005
NWPP,WECC,IPCO,Idaho Power Company,41,001
NWPP,WECC,PGE,Portland General Electric Company,41,067
NWPP,WECC,PGE,Portland General Electric Company,41,005
NWPP,WECC,PACW,PacifiCorp - West,41,029
NWPP,WECC,PACW,PacifiCorp - West,41,029
NWPP,WECC,PACW,PacifiCorp - West,41,035
NWPP,WECC,PACW,PacifiCorp - West,41,031
NWPP,WECC,IPCO,Idaho Power Company,41,061
NWPP,WECC,BPAT,Bonneville Power Administration,41,059
NWPP,WECC,PACW,PacifiCorp - West,41,043
NWPP,WECC,PACW,PacifiCorp - West,41,043
NWPP,WECC,PGE,Portland General Electric Company,41,005
NWPP,WECC,BPAT,Bonneville Power Administration,41,049
NWPP,WECC,PGE,Portland General Electric Company,41,005
NWPP,WECC,PACW,PacifiCorp - West,41,019
NWPP,WECC,BPAT,Bonneville Power Administration,41,037
NWPP,WECC,BPAT,Bonneville Power Administration,41,037
NWPP,WECC,BPAT,Bonneville Power Administration,41,043
NWPP,WECC,PACW,PacifiCorp - West,41,059
NWPP,WECC,PACW,PacifiCorp - West,41,049
NWPP,WECC,BPAT,Bonneville Power Administration,41,059
NWPP,WECC,PACW,PacifiCorp - West,41,019
NWPP,WECC,PACW,PacifiCorp - West,41,037
NWPP,WECC,BPAT,Bonneville Power Administration,41,041
NWPP,WECC,BPAT,Bonneville Power Administration,41,007
NWPP,WECC,PGE,Portland General Electric Company,41,053
NWPP,WECC,BPAT,Bonneville Power Administration,41,043
NWPP,WECC,BPAT,Bonneville Power Administration,41,029
NWPP,WECC,PGE,Portland General Electric Company,41,047
NWPP,WECC,IPCO,Idaho Power Company,41,045
NWPP,WECC,AVRN,Avangrid Renewables LLC,41,055
NWPP,WECC,IPCO,Idaho Power Company,41,063
NWPP,WECC,PACW,PacifiCorp - West,41,059
NWPP,WECC,GRID,"Gridforce Energy Management, LLC",41,059
NWPP,WECC,BPAT,Bonneville Power Administration,41,039
NWPP,WECC,BPAT,Bonneville Power Administration,41,021
NWPP,WECC,IPCO,Idaho Power Company,41,045
NWPP,WECC,PGE,Portland General Electric Company,41,047
NWPP,WECC,BPAT,Bonneville Power Administration,41,039
NWPP,WECC,IPCO,Idaho Power Company,41,001
NWPP,WECC,PACW,PacifiCorp - West,41,035
NWPP,WECC,BPAT,Bonneville Power Administration,41,055
NWPP,WECC,PACW,PacifiCorp - West,41,017
NWPP,WECC,PGE,Portland General Electric Company,41,047
NWPP,WECC,AVRN,Avangrid Renewables LLC,41,035
NWPP,WECC,PACW,PacifiCorp - West,41,035
NWPP,WECC,AVRN,Avangrid Renewables LLC,41,035
NWPP,WECC,AVRN,Avangrid Renewables LLC,41,055
NWPP,WECC,AVRN,Avangrid Renewables LLC,41,055
NWPP,WECC,AVRN,Avangrid Renewables LLC,41,055
NWPP,WECC,PGE,Portland General Electric Company,41,047
NWPP,WECC,PACW,PacifiCorp - West,41,043
NWPP,WECC,BPAT,Bonneville Power Administration,41,039
NWPP,WECC,BPAT,Bonneville Power Administration,41,021
NWPP,WECC,AVRN,Avangrid Renewables LLC,41,021
NWPP,WECC,PACW,PacifiCorp - West,41,019
NWPP,WECC,PACW,PacifiCorp - West,41,019
NWPP,WECC,IPCO,Idaho Power Company,41,001
NWPP,WECC,BPAT,Bonneville Power Administration,41,039
NWPP,WECC,PACW,PacifiCorp - West,41,029
NWPP,WECC,BPAT,Bonneville Power Administration,41,059
NWPP,WECC,PACW,PacifiCorp - West,41,029
NWPP,WECC,IPCO,Idaho Power Company,41,045
NWPP,WECC,BPAT,Bonneville Power Administration,41,027
NWPP,WECC,PGE,Portland General Electric Company,41,067
NWPP,WECC,PGE,Portland General Electric Company,41,071
NWPP,WECC,PACW,PacifiCorp - West,41,013
NWPP,WECC,PGE,Portland General Electric Company,41,005
NWPP,WECC,AVRN,Avangrid Renewables LLC,41,021
NWPP,WECC,IPCO,Idaho Power Company,41,045
NWPP,WECC,PGE,Portland General Electric Company,41,005
NWPP,WECC,IPCO,Idaho Power Company,41,045
NWPP,WECC,PGE,Portland General Electric Company,41,005
NWPP,WECC,BPAT,Bonneville Power Administration,41,021
NWPP,WECC,PACW,PacifiCorp - West,41,017
NWPP,WECC,PACW,PacifiCorp - West,41,035
NWPP,WECC,PACW,PacifiCorp - West,41,059
NWPP,WECC,PGE,Portland General Electric Company,41,005
NWPP,WECC,PACW,PacifiCorp - West,41,035
NWPP,WECC,PGE,Portland General Electric Company,41,067
NWPP,WECC,IPCO,Idaho Power Company,41,045
NWPP,WECC,PACW,PacifiCorp - West,41,031
NWPP,WECC,IPCO,Idaho Power Company,41,045
NWPP,WECC,PACW,PacifiCorp - West,41,029
NWPP,WECC,PACW,PacifiCorp - West,41,035
NWPP,WECC,PACW,PacifiCorp - West,41,035
NWPP,WECC,PACW,PacifiCorp - West,41,037
NWPP,WECC,PACW,PacifiCorp - West,41,035
NWPP,WECC,PACW,PacifiCorp - West,41,049
NWPP,WECC,BPAT,Bonneville Power Administration,41,049
NWPP,WECC,BPAT,Bonneville Power Administration,41,049
NWPP,WECC,PACW,PacifiCorp - West,41,049
NWPP,WECC,PACW,PacifiCorp - West,41,051
NWPP,WECC,BPAT,Bonneville Power Administration,41,003
NWPP,WECC,PACW,PacifiCorp - West,41,059
NWPP,WECC,PACW,PacifiCorp - West,41,035
NWPP,WECC,PACW,PacifiCorp - West,41,003
NWPP,WECC,PACW,PacifiCorp - West,41,017
NWPP,WECC,BPAT,Bonneville Power Administration,41,037
NWPP,WECC,IPCO,Idaho Power Company,41,045
NWPP,WECC,IPCO,Idaho Power Company,41,001
NWPP,WECC,PACW,PacifiCorp - West,41,049
NWPP,WECC,PACW,PacifiCorp - West,41,037
NWPP,WECC,PGE,Portland General Electric Company,41,071
NWPP,WECC,BPAT,Bonneville Power Administration,41,055
NWPP,WECC,AVRN,Avangrid Renewables LLC,41,021
NWPP,WECC,PGE,Portland General Electric Company,41,031
NWPP,WECC,PACW,PacifiCorp - West,41,027
NWPP,WECC,PGE,Portland General Electric Company,41,051
NWPP,WECC,PGE,Portland General Electric Company,41,005
NWPP,WECC,PGE,Portland General Electric Company,41,047
NWPP,WECC,PGE,Portland General Electric Company,41,009
