Year,Source,Fuel,ModelYr,TotalEnergy
2029,21,5,2024,8.54266E+13
2029,21,5,2025,9.14797E+13
2029,21,5,2026,9.26479E+13
2029,21,5,2027,9.31316E+13
2029,21,5,2028,9.52314E+13
2029,21,5,2029,9.87894E+13
2029,21,9,1999,1.18931E+12
2029,21,9,2000,1.08262E+12
2029,21,9,2001,6.50134E+11
2029,21,9,2002,2.23465E+11
2029,21,9,2003,2.16539E+11
2029,21,9,2004,1.03125E+11
2029,21,9,2005,53445632000
2029,21,9,2006,1.37809E+11
2029,21,9,2007,4.08394E+11
2029,21,9,2008,3.69404E+11
2029,21,9,2009,8.30644E+11
2029,21,9,2010,5.79398E+12
2029,21,9,2011,8.85941E+13
2029,21,9,2012,1.58575E+14
2029,21,9,2013,1.94919E+14
2029,21,9,2014,1.31298E+15
2029,21,9,2015,1.89945E+15
2029,21,9,2016,9.78344E+14
2029,21,9,2017,2.15959E+15
2029,21,9,2018,4.40542E+15
2029,21,9,2019,5.6714E+15
2029,21,9,2020,3.3843E+15
2029,21,9,2021,4.23376E+15
2029,21,9,2022,4.61583E+15
2029,21,9,2023,5.05204E+15
2029,21,9,2024,5.6655E+15
2029,21,9,2025,6.22929E+15
2029,21,9,2026,6.72434E+15
2029,21,9,2027,7.27908E+15
2029,21,9,2028,8.17048E+15
2029,21,9,2029,9.44936E+15
2029,31,1,1999,7.42023E+16
2029,31,1,2000,9.28922E+16
2029,31,1,2001,1.0122E+17
2029,31,1,2002,1.08578E+17
2029,31,1,2003,1.17794E+17
2029,31,1,2004,1.27234E+17
2029,31,1,2005,1.2995E+17
2029,31,1,2006,1.35906E+17
2029,31,1,2007,1.34663E+17
2029,31,1,2008,1.07631E+17
2029,31,1,2009,9.61377E+16
2029,31,1,2010,1.20514E+17
2029,31,1,2011,1.37487E+17
2029,31,1,2012,1.62673E+17
2029,31,1,2013,1.87925E+17
2029,31,1,2014,2.04118E+17
2029,31,1,2015,2.88785E+17
2029,31,1,2016,2.63342E+17
2029,31,1,2017,2.98301E+17
2029,31,1,2018,3.09015E+17
2029,31,1,2019,3.80742E+17
2029,31,1,2020,3.55243E+17
2029,31,1,2021,5.29164E+17
2029,31,1,2022,5.38049E+17
2029,31,1,2023,5.67039E+17
2029,31,1,2024,6.04574E+17
2029,31,1,2025,6.32418E+17
2029,31,1,2026,6.43994E+17
2029,31,1,2027,6.55312E+17
2029,31,1,2028,6.59227E+17
2029,31,1,2029,6.72801E+17
2029,31,2,1999,3.02634E+15
2029,31,2,2000,2.68059E+15
2029,31,2,2001,3.45543E+15
2029,31,2,2002,2.88711E+15
2029,31,2,2003,3.17708E+15
2029,31,2,2004,2.65808E+15
2029,31,2,2005,2.12794E+15
2029,31,2,2006,1.14114E+15
2029,31,2,2007,5.06117E+12
2029,31,2,2008,2.15691E+12
2029,31,2,2009,3.95914E+14
2029,31,2,2010,6.03399E+14
2029,31,2,2011,1.16605E+15
2029,31,2,2012,9.49669E+14
2029,31,2,2013,1.25618E+15
2029,31,2,2014,2.94524E+15
2029,31,2,2015,2.04635E+15
2029,31,2,2016,1.20107E+15
2029,31,2,2017,1.98702E+15
2029,31,2,2018,3.8324E+15
2029,31,2,2019,4.08079E+15
2029,31,2,2020,2.94859E+15
2029,31,2,2021,7.03545E+15
2029,31,2,2022,9.20703E+15
2029,31,2,2023,8.94971E+15
2029,31,2,2024,9.09569E+15
2029,31,2,2025,9.56908E+15
2029,31,2,2026,9.49287E+15
2029,31,2,2027,9.50977E+15
2029,31,2,2028,9.81241E+15
2029,31,2,2029,1.02532E+16
2029,31,5,1999,7.9467E+13
2029,31,5,2000,1.12558E+14
2029,31,5,2001,1.14057E+14
2029,31,5,2002,1.12459E+14
2029,31,5,2003,1.54591E+14
2029,31,5,2004,1.97288E+14
2029,31,5,2005,1.63323E+14
2029,31,5,2006,2.10598E+14
2029,31,5,2007,3.55354E+14
2029,31,5,2008,3.12499E+14
2029,31,5,2009,2.46409E+14
2029,31,5,2010,3.63663E+14
2029,31,5,2011,5.98059E+14
2029,31,5,2012,6.31336E+14
2029,31,5,2013,7.44954E+14
2029,31,5,2014,8.66874E+14
2029,31,5,2015,1.05923E+15
2029,31,5,2016,6.22533E+14
2029,31,5,2017,5.03948E+14
2029,31,5,2018,5.12429E+14
2029,31,5,2019,6.10169E+14
2029,31,5,2020,5.67209E+14
2029,31,5,2021,7.75899E+14
2029,31,5,2022,7.90289E+14
2029,31,5,2023,8.33302E+14
2029,31,5,2024,8.88674E+14
2029,31,5,2025,9.2774E+14
2029,31,5,2026,9.3476E+14
2029,31,5,2027,9.48219E+14
2029,31,5,2028,9.53659E+14
2029,31,5,2029,9.73358E+14
2029,31,9,1999,2.69701E+12
2029,31,9,2000,2.88775E+12
2029,31,9,2001,2.46029E+12
2029,31,9,2002,3.15137E+12
2029,31,9,2003,6.9961E+11
2029,31,9,2004,6.1202E+11
2029,31,9,2005,5.74658E+11
2029,31,9,2006,6.80844E+11
2029,31,9,2007,5.47979E+11
2029,31,9,2008,3.81249E+11
2029,31,9,2009,2.55244E+12
2029,31,9,2010,6.63656E+12
2029,31,9,2011,4.56072E+12
2029,31,9,2012,5.00301E+12
2029,31,9,2013,4.15444E+12
2029,31,9,2014,5.31223E+12
2029,31,9,2015,4.61838E+13
2029,31,9,2016,2.42718E+13
2029,31,9,2017,1.74509E+14
2029,31,9,2018,2.56123E+14
2029,31,9,2019,2.28796E+15
2029,31,9,2020,1.78055E+15
2029,31,9,2021,2.8199E+15
2029,31,9,2022,3.13556E+15
2029,31,9,2023,3.6581E+15
2029,31,9,2024,4.41573E+15
2029,31,9,2025,5.00204E+15
2029,31,9,2026,5.55022E+15
2029,31,9,2027,6.27384E+15
2029,31,9,2028,7.25779E+15
2029,31,9,2029,8.51237E+15
2030,21,1,2000,1.42411E+16
2030,21,1,2001,1.61624E+16
2030,21,1,2002,1.87756E+16
2030,21,1,2003,2.13024E+16
2030,21,1,2004,2.57388E+16
2030,21,1,2005,3.22159E+16
2030,21,1,2006,3.74961E+16
2030,21,1,2007,4.79903E+16
2030,21,1,2008,4.88037E+16
2030,21,1,2009,4.20342E+16
2030,21,1,2010,5.69816E+16
2030,21,1,2011,7.89642E+16
2030,21,1,2012,9.42996E+16
2030,21,1,2013,1.08583E+17
2030,21,1,2014,1.33741E+17
2030,21,1,2015,1.27959E+17
2030,21,1,2016,1.69768E+17
2030,21,1,2017,1.72501E+17
2030,21,1,2018,1.82155E+17
2030,21,1,2019,1.73711E+17
2030,21,1,2020,1.26844E+17
2030,21,1,2021,1.86096E+17
2030,21,1,2022,2.05422E+17
2030,21,1,2023,2.21771E+17
2030,21,1,2024,2.40782E+17
2030,21,1,2025,2.60193E+17
2030,21,1,2026,2.70681E+17
2030,21,1,2027,2.76115E+17
2030,21,1,2028,2.83388E+17
2030,21,1,2029,2.92962E+17
2030,21,1,2030,3.03353E+17
2030,21,2,2000,4.11824E+13
2030,21,2,2001,3.0293E+13
2030,21,2,2002,7.15556E+13
2030,21,2,2003,7.85563E+13
2030,21,2,2004,6.7157E+13
2030,21,2,2005,1.06043E+14
2030,21,2,2006,1.74767E+14
2030,21,2,2007,3.6783E+13
2030,21,2,2008,3.89073E+13
2030,21,2,2009,1.06893E+15
2030,21,2,2010,8.57677E+14
2030,21,2,2011,6.14471E+14
2030,21,2,2012,1.19671E+15
2030,21,2,2013,1.33425E+15
2030,21,2,2014,2.54197E+15
2030,21,2,2015,2.22105E+15
2030,21,2,2016,1.53389E+14
2030,21,2,2017,3.34036E+13
2030,21,2,2018,1.42842E+14
2030,21,2,2019,3.94678E+13
2030,21,2,2020,2.29278E+12
2030,21,2,2021,3.08475E+12
2030,21,2,2022,3.16107E+12
2030,21,2,2023,3.26638E+12
2030,21,2,2024,3.47703E+12
2030,21,2,2025,3.71272E+12
2030,21,2,2026,3.92665E+12
2030,21,2,2027,3.96773E+12
2030,21,2,2028,4.09063E+12
2030,21,2,2029,4.23991E+12
2030,21,2,2030,4.44525E+12
2030,21,5,2000,2.6758E+12
2030,21,5,2001,3.5501E+12
2030,21,5,2002,4.12961E+12
2030,21,5,2003,4.47583E+12
2030,21,5,2004,6.32937E+12
2030,21,5,2005,9.45064E+12
2030,21,5,2006,1.37958E+13
2030,21,5,2007,3.23429E+13
2030,21,5,2008,5.95746E+13
2030,21,5,2009,4.68162E+13
2030,21,5,2010,3.61564E+13
2030,21,5,2011,9.07902E+13
2030,21,5,2012,8.03784E+13
2030,21,5,2013,9.56092E+13
2030,21,5,2014,9.87343E+13
2030,21,5,2015,9.28021E+13
2030,21,5,2016,1.56128E+14
2030,21,5,2017,9.28681E+13
2030,21,5,2018,9.28343E+13
2030,21,5,2019,5.70887E+13
2030,21,5,2020,4.20054E+13
2030,21,5,2021,6.12039E+13
2030,21,5,2022,6.76341E+13
2030,21,5,2023,7.30119E+13
2030,21,5,2024,7.92057E+13
2030,21,5,2025,8.54255E+13
2030,21,5,2026,8.8746E+13
2030,21,5,2027,9.0374E+13
2030,21,5,2028,9.25711E+13
2030,21,5,2029,9.57106E+13
2030,21,5,2030,9.90768E+13
2030,21,9,2000,8.89658E+11
2030,21,9,2001,5.29065E+11
2030,21,9,2002,1.80661E+11
2030,21,9,2003,1.7404E+11
2030,21,9,2004,82463481856
2030,21,9,2005,42551230464
2030,21,9,2006,1.0933E+11
2030,21,9,2007,3.33197E+11
2030,21,9,2008,3.04989E+11
2030,21,9,2009,6.87804E+11
2030,21,9,2010,4.85338E+12
2030,21,9,2011,7.41661E+13
2030,21,9,2012,1.34146E+14
2030,21,9,2013,1.66655E+14
2030,21,9,2014,1.13474E+15
2030,21,9,2015,1.64285E+15
2030,21,9,2016,8.55684E+14
2030,21,9,2017,1.89855E+15
2030,21,9,2018,3.90525E+15
2030,21,9,2019,5.06494E+15
2030,21,9,2020,3.04802E+15
2030,21,9,2021,3.84159E+15
2030,21,9,2022,4.21977E+15
2030,21,9,2023,4.64941E+15
2030,21,9,2024,5.25319E+15
2030,21,9,2025,5.81734E+15
2030,21,9,2026,6.44148E+15
2030,21,9,2027,7.0639E+15
2030,21,9,2028,7.94265E+15
2030,21,9,2029,9.15533E+15
2030,21,9,2030,1.07138E+16
2030,31,1,2000,8.92978E+16
2030,31,1,2001,9.73039E+16
2030,31,1,2002,1.04377E+17
2030,31,1,2003,1.13237E+17
2030,31,1,2004,1.22046E+17
2030,31,1,2005,1.23491E+17
2030,31,1,2006,1.28141E+17
2030,31,1,2007,1.25105E+17
2030,31,1,2008,9.44948E+16
2030,31,1,2009,8.43283E+16
2030,31,1,2010,1.05702E+17
2030,31,1,2011,1.21024E+17
2030,31,1,2012,1.4375E+17
2030,31,1,2013,1.66948E+17
2030,31,1,2014,1.81324E+17
2030,31,1,2015,2.58173E+17
2030,31,1,2016,2.37204E+17
2030,31,1,2017,2.7018E+17
2030,31,1,2018,2.81245E+17
2030,31,1,2019,3.49188E+17
2030,31,1,2020,3.27285E+17
2030,31,1,2021,4.90893E+17
2030,31,1,2022,5.02059E+17
2030,31,1,2023,5.32292E+17
2030,31,1,2024,5.70772E+17
2030,31,1,2025,6.00628E+17
2030,31,1,2026,6.15662E+17
2030,31,1,2027,6.30061E+17
2030,31,1,2028,6.41797E+17
2030,31,1,2029,6.54477E+17
2030,31,1,2030,6.55557E+17
2030,31,2,2000,2.57688E+15
2030,31,2,2001,3.32175E+15
2030,31,2,2002,2.77543E+15
2030,31,2,2003,3.05418E+15
2030,31,2,2004,2.5497E+15
2030,31,2,2005,2.0222E+15
2030,31,2,2006,1.07594E+15
2030,31,2,2007,4.70194E+12
2030,31,2,2008,1.89368E+12
2030,31,2,2009,3.47283E+14
2030,31,2,2010,5.29241E+14
2030,31,2,2011,1.02644E+15
2030,31,2,2012,8.39204E+14
2030,31,2,2013,1.11597E+15
2030,31,2,2014,2.61635E+15
2030,31,2,2015,1.82944E+15
2030,31,2,2016,1.08186E+15
2030,31,2,2017,1.7997E+15
2030,31,2,2018,3.48802E+15
2030,31,2,2019,3.74262E+15
2030,31,2,2020,2.71655E+15
2030,31,2,2021,6.52666E+15
2030,31,2,2022,8.59122E+15
2030,31,2,2023,8.40135E+15
2030,31,2,2024,8.5872E+15
2030,31,2,2025,9.08812E+15
2030,31,2,2026,9.07529E+15
2030,31,2,2027,9.14339E+15
2030,31,2,2028,9.55302E+15
2030,31,2,2029,9.97399E+15
2030,31,2,2030,1.0407E+16
2030,31,5,2000,1.08203E+14
2030,31,5,2001,1.09644E+14
2030,31,5,2002,1.08107E+14
2030,31,5,2003,1.48609E+14
2030,31,5,2004,1.89243E+14
2030,31,5,2005,1.55205E+14
2030,31,5,2006,1.98565E+14
2030,31,5,2007,3.30131E+14
2030,31,5,2008,2.74359E+14
2030,31,5,2009,2.1614E+14
2030,31,5,2010,3.18967E+14
2030,31,5,2011,5.26449E+14
2030,31,5,2012,5.57897E+14
2030,31,5,2013,6.61799E+14
2030,31,5,2014,7.70068E+14
2030,31,5,2015,9.46944E+14
2030,31,5,2016,5.60743E+14
2030,31,5,2017,4.56439E+14
2030,31,5,2018,4.66378E+14
2030,31,5,2019,5.59602E+14
2030,31,5,2020,5.22571E+14
2030,31,5,2021,7.19782E+14
2030,31,5,2022,7.37426E+14
2030,31,5,2023,7.82239E+14
2030,31,5,2024,8.38986E+14
2030,31,5,2025,8.81106E+14
2030,31,5,2026,8.93634E+14
2030,31,5,2027,9.11681E+14
2030,31,5,2028,9.28441E+14
2030,31,5,2029,9.46848E+14
2030,31,5,2030,9.48091E+14
2030,31,9,2000,2.77603E+12
2030,31,9,2001,2.36511E+12
2030,31,9,2002,3.02945E+12
2030,31,9,2003,6.72544E+11
2030,31,9,2004,5.87066E+11
2030,31,9,2005,5.46099E+11
2030,31,9,2006,6.41944E+11
2030,31,9,2007,5.09083E+11
2030,31,9,2008,3.34719E+11
2030,31,9,2009,2.23891E+12
2030,31,9,2010,5.8209E+12
2030,31,9,2011,4.01465E+12
2030,31,9,2012,4.42106E+12
2030,31,9,2013,3.69073E+12
2030,31,9,2014,4.71902E+12
2030,31,9,2015,4.12883E+13
2030,31,9,2016,2.18627E+13
2030,31,9,2017,1.58059E+14
2030,31,9,2018,2.33107E+14
2030,31,9,2019,2.09836E+15
2030,31,9,2020,1.64043E+15
2030,31,9,2021,2.61596E+15
2030,31,9,2022,2.92585E+15
2030,31,9,2023,3.43397E+15
2030,31,9,2024,4.16887E+15
2030,31,9,2025,4.75063E+15
2030,31,9,2026,5.30606E+15
2030,31,9,2027,6.03214E+15
2030,31,9,2028,7.06592E+15
2030,31,9,2029,8.28059E+15
2030,31,9,2030,9.77795E+15
2031,21,1,2001,1.3276E+16
2031,21,1,2002,1.52728E+16
2031,21,1,2003,1.72148E+16
2031,21,1,2004,2.06783E+16
2031,21,1,2005,2.57505E+16
2031,21,1,2006,2.98402E+16
2031,21,1,2007,3.80569E+16
2031,21,1,2008,3.98006E+16
2031,21,1,2009,3.46897E+16
2031,21,1,2010,4.71628E+16
2031,21,1,2011,6.61171E+16
2031,21,1,2012,7.89088E+16
2031,21,1,2013,9.18164E+16
2031,21,1,2014,1.14298E+17
2031,21,1,2015,1.10541E+17
2031,21,1,2016,1.46771E+17
2031,21,1,2017,1.50809E+17
2031,21,1,2018,1.60068E+17
2031,21,1,2019,1.53922E+17
2031,21,1,2020,1.13231E+17
2031,21,1,2021,1.67532E+17
2031,21,1,2022,1.86313E+17
2031,21,1,2023,2.02654E+17
2031,21,1,2024,2.21496E+17
2031,21,1,2025,2.41153E+17
2031,21,1,2026,2.52671E+17
2031,21,1,2027,2.64386E+17
2031,21,1,2028,2.74891E+17
2031,21,1,2029,2.84669E+17
2031,21,1,2030,2.93788E+17
2031,21,1,2031,3.07927E+17
2031,21,2,2001,2.48838E+13
2031,21,2,2002,5.82075E+13
2031,21,2,2003,6.3484E+13
2031,21,2,2004,5.39549E+13
2031,21,2,2005,8.47632E+13
2031,21,2,2006,1.39087E+14
2031,21,2,2007,2.91702E+13
2031,21,2,2008,3.17307E+13
2031,21,2,2009,8.82183E+14
2031,21,2,2010,7.09907E+14
2031,21,2,2011,5.14514E+14
2031,21,2,2012,1.00141E+15
2031,21,2,2013,1.12825E+15
2031,21,2,2014,2.17248E+15
2031,21,2,2015,1.91875E+15
2031,21,2,2016,1.32613E+14
2031,21,2,2017,2.92037E+13
2031,21,2,2018,1.25525E+14
2031,21,2,2019,3.49724E+13
2031,21,2,2020,2.04676E+12
2031,21,2,2021,2.77709E+12
2031,21,2,2022,2.86708E+12
2031,21,2,2023,2.98489E+12
2031,21,2,2024,3.19862E+12
2031,21,2,2025,3.44111E+12
2031,21,2,2026,3.66547E+12
2031,21,2,2027,3.79928E+12
2031,21,2,2028,3.96809E+12
2031,21,2,2029,4.12E+12
2031,21,2,2030,4.30519E+12
2031,21,2,2031,4.56573E+12
2031,21,5,2001,2.9161E+12
2031,21,5,2002,3.35917E+12
2031,21,5,2003,3.61697E+12
2031,21,5,2004,5.08496E+12
2031,21,5,2005,7.55398E+12
2031,21,5,2006,1.0979E+13
2031,21,5,2007,2.56482E+13
2031,21,5,2008,4.85846E+13
2031,21,5,2009,3.86361E+13
2031,21,5,2010,2.9926E+13
2031,21,5,2011,7.60191E+13
2031,21,5,2012,6.72596E+13
2031,21,5,2013,8.0846E+13
2031,21,5,2014,8.43809E+13
2031,21,5,2015,8.01693E+13
2031,21,5,2016,1.34978E+14
2031,21,5,2017,8.11899E+13
2031,21,5,2018,8.15778E+13
2031,21,5,2019,5.05852E+13
2031,21,5,2020,3.74974E+13
2031,21,5,2021,5.50983E+13
2031,21,5,2022,6.13427E+13
2031,21,5,2023,6.67182E+13
2031,21,5,2024,7.28617E+13
2031,21,5,2025,7.91739E+13
2031,21,5,2026,8.28411E+13
2031,21,5,2027,8.65349E+13
2031,21,5,2028,8.97959E+13
2031,21,5,2029,9.30014E+13
2031,21,5,2030,9.59526E+13
2031,21,5,2031,1.00737E+14
2031,21,9,2001,4.34596E+11
2031,21,9,2002,1.46961E+11
2031,21,9,2003,1.40649E+11
2031,21,9,2004,66252668928
2031,21,9,2005,34012749824
2031,21,9,2006,87010459648
2031,21,9,2007,2.64238E+11
2031,21,9,2008,2.48734E+11
2031,21,9,2009,5.67645E+11
2031,21,9,2010,4.01721E+12
2031,21,9,2011,6.21018E+13
2031,21,9,2012,1.12256E+14
2031,21,9,2013,1.40926E+14
2031,21,9,2014,9.69817E+14
2031,21,9,2015,1.41927E+15
2031,21,9,2016,7.39799E+14
2031,21,9,2017,1.65987E+15
2031,21,9,2018,3.43186E+15
2031,21,9,2019,4.48813E+15
2031,21,9,2020,2.72102E+15
2031,21,9,2021,3.45851E+15
2031,21,9,2022,3.8274E+15
2031,21,9,2023,4.24882E+15
2031,21,9,2024,4.83266E+15
2031,21,9,2025,5.39188E+15
2031,21,9,2026,6.01315E+15
2031,21,9,2027,6.76413E+15
2031,21,9,2028,7.70488E+15
2031,21,9,2029,8.89661E+15
2031,21,9,2030,1.03764E+16
2031,21,9,2031,1.24495E+16
2031,31,1,2001,9.35015E+16
2031,31,1,2002,1.00298E+17
2031,31,1,2003,1.08812E+17
2031,31,1,2004,1.17276E+17
2031,31,1,2005,1.18408E+17
2031,31,1,2006,1.21723E+17
2031,31,1,2007,1.17909E+17
2031,31,1,2008,8.77519E+16
2031,31,1,2009,7.40064E+16
2031,31,1,2010,9.26803E+16
2031,31,1,2011,1.06107E+17
2031,31,1,2012,1.26486E+17
2031,31,1,2013,1.47469E+17
2031,31,1,2014,1.61019E+17
2031,31,1,2015,2.2925E+17
2031,31,1,2016,2.11974E+17
2031,31,1,2017,2.43264E+17
2031,31,1,2018,2.54628E+17
2031,31,1,2019,3.17679E+17
2031,31,1,2020,3.00042E+17
2031,31,1,2021,4.52079E+17
2031,31,1,2022,4.65561E+17
2031,31,1,2023,4.96487E+17
2031,31,1,2024,5.3558E+17
2031,31,1,2025,5.66816E+17
2031,31,1,2026,5.8448E+17
2031,31,1,2027,6.02099E+17
2031,31,1,2028,6.16818E+17
2031,31,1,2029,6.36915E+17
2031,31,1,2030,6.37445E+17
2031,31,1,2031,6.60613E+17
2031,31,2,2001,3.19197E+15
2031,31,2,2002,2.66699E+15
2031,31,2,2003,2.93485E+15
2031,31,2,2004,2.45009E+15
2031,31,2,2005,1.93897E+15
2031,31,2,2006,1.02206E+15
2031,31,2,2007,4.43153E+12
2031,31,2,2008,1.75856E+12
2031,31,2,2009,3.04778E+14
2031,31,2,2010,4.64044E+14
2031,31,2,2011,8.99924E+14
2031,31,2,2012,7.38425E+14
2031,31,2,2013,9.85761E+14
2031,31,2,2014,2.32338E+15
2031,31,2,2015,1.6245E+15
2031,31,2,2016,9.66798E+14
2031,31,2,2017,1.62043E+15
2031,31,2,2018,3.15793E+15
2031,31,2,2019,3.40494E+15
2031,31,2,2020,2.49045E+15
2031,31,2,2021,6.01066E+15
2031,31,2,2022,7.96671E+15
2031,31,2,2023,7.83627E+15
2031,31,2,2024,8.05778E+15
2031,31,2,2025,8.5766E+15
2031,31,2,2026,8.61571E+15
2031,31,2,2027,8.73768E+15
2031,31,2,2028,9.18129E+15
2031,31,2,2029,9.70641E+15
2031,31,2,2030,1.01196E+16
2031,31,2,2031,1.05105E+16
2031,31,5,2001,1.05359E+14
2031,31,5,2002,1.03883E+14
2031,31,5,2003,1.42802E+14
2031,31,5,2004,1.81847E+14
2031,31,5,2005,1.48816E+14
2031,31,5,2006,1.8862E+14
2031,31,5,2007,3.11142E+14
2031,31,5,2008,2.54781E+14
2031,31,5,2009,1.89685E+14
2031,31,5,2010,2.79673E+14
2031,31,5,2011,4.61558E+14
2031,31,5,2012,4.90896E+14
2031,31,5,2013,5.84579E+14
2031,31,5,2014,6.83835E+14
2031,31,5,2015,8.4086E+14
2031,31,5,2016,5.011E+14
2031,31,5,2017,4.10969E+14
2031,31,5,2018,4.22241E+14
2031,31,5,2019,5.09107E+14
2031,31,5,2020,4.79071E+14
2031,31,5,2021,6.62872E+14
2031,31,5,2022,6.83817E+14
2031,31,5,2023,7.29621E+14
2031,31,5,2024,7.87257E+14
2031,31,5,2025,8.31505E+14
2031,31,5,2026,8.48373E+14
2031,31,5,2027,8.71222E+14
2031,31,5,2028,8.92308E+14
2031,31,5,2029,9.2144E+14
2031,31,5,2030,9.21897E+14
2031,31,5,2031,9.54949E+14
2031,31,9,2001,2.2727E+12
2031,31,9,2002,2.91108E+12
2031,31,9,2003,6.46269E+11
2031,31,9,2004,5.64127E+11
2031,31,9,2005,5.23622E+11
2031,31,9,2006,6.09797E+11
2031,31,9,2007,4.79805E+11
2031,31,9,2008,3.10836E+11
2031,31,9,2009,1.96488E+12
2031,31,9,2010,5.10385E+12
2031,31,9,2011,3.51984E+12
2031,31,9,2012,3.89014E+12
2031,31,9,2013,3.2601E+12
2031,31,9,2014,4.19061E+12
2031,31,9,2015,3.66631E+13
2031,31,9,2016,1.95374E+13
2031,31,9,2017,1.42314E+14
2031,31,9,2018,2.11048E+14
2031,31,9,2019,1.90903E+15
2031,31,9,2020,1.50389E+15
2031,31,9,2021,2.40914E+15
2031,31,9,2022,2.71317E+15
2031,31,9,2023,3.203E+15
2031,31,9,2024,3.91184E+15
2031,31,9,2025,4.48324E+15
2031,31,9,2026,5.03736E+15
2031,31,9,2027,5.76448E+15
2031,31,9,2028,6.79098E+15
2031,31,9,2029,8.05845E+15
2031,31,9,2030,9.50789E+15
2031,31,9,2031,1.13296E+16
2032,21,1,2002,1.25545E+16
2032,21,1,2003,1.40134E+16
2032,21,1,2004,1.67227E+16
2032,21,1,2005,2.0703E+16
2032,21,1,2006,2.38691E+16
2032,21,1,2007,3.03088E+16
2032,21,1,2008,3.15855E+16
2032,21,1,2009,2.83112E+16
2032,21,1,2010,3.89509E+16
2032,21,1,2011,5.47646E+16
2032,21,1,2012,6.61186E+16
2032,21,1,2013,7.6887E+16
2032,21,1,2014,9.67204E+16
2032,21,1,2015,9.45407E+16
2032,21,1,2016,1.26885E+17
2032,21,1,2017,1.30475E+17
2032,21,1,2018,1.40042E+17
2032,21,1,2019,1.35357E+17
2032,21,1,2020,1.00405E+17
2032,21,1,2021,1.49661E+17
2032,21,1,2022,1.67849E+17
2032,21,1,2023,1.83936E+17
2032,21,1,2024,2.02549E+17
2032,21,1,2025,2.21998E+17
2032,21,1,2026,2.34351E+17
2032,21,1,2027,2.46975E+17
2032,21,1,2028,2.63407E+17
2032,21,1,2029,2.76337E+17
2032,21,1,2030,2.8568E+17
2032,21,1,2031,2.98435E+17
2032,21,1,2032,3.06905E+17
2032,21,2,2002,4.78491E+13
2032,21,2,2003,5.16796E+13
2032,21,2,2004,4.36349E+13
2032,21,2,2005,6.81503E+13
2032,21,2,2006,1.11259E+14
2032,21,2,2007,2.32321E+13
2032,21,2,2008,2.51822E+13
2032,21,2,2009,7.19995E+14
2032,21,2,2010,5.86318E+14
2032,21,2,2011,4.26182E+14
2032,21,2,2012,8.39116E+14
2032,21,2,2013,9.44812E+14
2032,21,2,2014,1.83842E+15
2032,21,2,2015,1.64105E+15
2032,21,2,2016,1.14648E+14
2032,21,2,2017,2.52667E+13
2032,21,2,2018,1.09823E+14
2032,21,2,2019,3.07551E+13
2032,21,2,2020,1.81497E+12
2032,21,2,2021,2.48093E+12
2032,21,2,2022,2.58302E+12
2032,21,2,2023,2.70927E+12
2032,21,2,2024,2.9251E+12
2032,21,2,2025,3.16788E+12
2032,21,2,2026,3.39981E+12
2032,21,2,2027,3.54918E+12
2032,21,2,2028,3.80242E+12
2032,21,2,2029,3.99952E+12
2032,21,2,2030,4.1865E+12
2032,21,2,2031,4.42512E+12
2032,21,2,2032,4.58496E+12
2032,21,5,2002,2.76132E+12
2032,21,5,2003,2.94434E+12
2032,21,5,2004,4.11225E+12
2032,21,5,2005,6.07329E+12
2032,21,5,2006,8.78207E+12
2032,21,5,2007,2.04265E+13
2032,21,5,2008,3.85565E+13
2032,21,5,2009,3.15319E+13
2032,21,5,2010,2.47154E+13
2032,21,5,2011,6.29663E+13
2032,21,5,2012,5.63577E+13
2032,21,5,2013,6.77004E+13
2032,21,5,2014,7.14041E+13
2032,21,5,2015,6.85652E+13
2032,21,5,2016,1.1669E+14
2032,21,5,2017,7.0243E+13
2032,21,5,2018,7.13717E+13
2032,21,5,2019,4.44841E+13
2032,21,5,2020,3.325E+13
2032,21,5,2021,4.9221E+13
2032,21,5,2022,5.52634E+13
2032,21,5,2023,6.05558E+13
2032,21,5,2024,6.66292E+13
2032,21,5,2025,7.28854E+13
2032,21,5,2026,7.68348E+13
2032,21,5,2027,8.08362E+13
2032,21,5,2028,8.6044E+13
2032,21,5,2029,9.02792E+13
2032,21,5,2030,9.33048E+13
2032,21,5,2031,9.76313E+13
2032,21,5,2032,1.00457E+14
2032,21,9,2002,1.20809E+11
2032,21,9,2003,1.14497E+11
2032,21,9,2004,53580996608
2032,21,9,2005,27346726912
2032,21,9,2006,69602033664
2032,21,9,2007,2.10449E+11
2032,21,9,2008,1.97402E+11
2032,21,9,2009,4.63288E+11
2032,21,9,2010,3.31786E+12
2032,21,9,2011,5.14405E+13
2032,21,9,2012,9.40641E+13
2032,21,9,2013,1.18016E+14
2032,21,9,2014,8.20701E+14
2032,21,9,2015,1.21389E+15
2032,21,9,2016,6.39588E+14
2032,21,9,2017,1.43613E+15
2032,21,9,2018,3.00263E+15
2032,21,9,2019,3.94699E+15
2032,21,9,2020,2.41292E+15
2032,21,9,2021,3.08974E+15
2032,21,9,2022,3.44827E+15
2032,21,9,2023,3.85657E+15
2032,21,9,2024,4.4195E+15
2032,21,9,2025,4.96387E+15
2032,21,9,2026,5.57748E+15
2032,21,9,2027,6.31902E+15
2032,21,9,2028,7.38335E+15
2032,21,9,2029,8.63665E+15
