gea,t,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,prm,capacity_shadow_price,planning_capacity_MW,cef_gen,cef_load,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,total_gen_co2_c,total_gen_ch4_c,total_gen_n2o_c,total_gen_co2_p,total_gen_ch4_p,total_gen_n2o_p,total_gen_co2e_c,total_gen_co2e_p,total_gen_co2e,co2_captured_ccs,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,battery_MWh,biomass_MWh,beccs_MWh,canada_MWh,coal_MWh,coal-ccs_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,re-ct_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh,battery_MW,biomass_MW,beccs_MW,coal_MW,coal-ccs_MW,csp_MW,distpv_MW,gas-cc_MW,gas-cc-ccs_MW,gas-ct_MW,geothermal_MW,hydro_MW,nuclear_MW,o-g-s_MW,phs_MW,re-ct_MW,upv_MW,wind-ofs_MW,wind-ons_MW,battery_energy_cap_MWh,phs_energy_cap_MWh,csp_energy_cap_MWh,co2_shadow_price
SRMWc,2045,134471470,12443849,722083,4692512.5,152329917.8,129636646.4,-52624080.3,225559120,321872220,0.0359,0.054,0.183,135006.64,33952.4,0.98,0.98,5.1,0.1,0.01,1.6,29.3,0.02,5.1,2.5,7.6,6.9,0.1,0.01,1.9,39.2,0.03,6.9,3,9.9,0,0,0,0,0,0,0,0,0,143.8,4.1,0.46,20.1,839.7,0.1,144.1,45.1,189.2,1161215,21.9,2.2,379557.7,6675.4,6,1162465.3,580135.9,1742601.2,0,34,24.08,0,58.09,38.26,28.82,0,67.09,248894690,204954000,10562618,45012.7,0,0,0,0,0,2694104.2,4479681.5,0,3758.3,0,748973.4,27513616,245.7,586360.8,428.1,50437770,151822130,0,8096.4,19.2,0,0,0,0,1962.4,15588.1,0,818.8,0,289.4,4131,89.6,471,2540.4,26833.9,0,45200.7,31352.9,4710,0,198.6
SRMWc,2050,140991520,17610566,722770,4734073.6,164058932.3,135922130.7,-47323682.2,228787550,323769470,0.0359,0.054,0.183,142909.89,35563.1,0.98,0.98,4.7,0.1,0.01,1.5,26.8,0.02,4.7,2.3,7,4.5,0.1,0.01,1.1,25.2,0.01,4.5,1.8,6.3,0,0,0,0,0,0,0,0,0,139.8,3.6,0.39,18.8,793.8,0.09,140,42.5,182.4,1098215.8,20.7,2.1,369852.7,6341.2,6,1099397.7,560448.9,1659846.6,0,40.62,24.86,0,65.48,46.43,30.51,0,76.94,259287550,211382610,15012949,42859.8,0,0,0,0,0,3330487.2,4261756.5,0,1441.7,0,734706.8,27265414,2,583413.8,2399.7,49466330,158585800,0,9680.1,19.2,0,0,0,0,2455.5,15588.1,0,818.8,0,289.4,4131,78.1,471,2540.4,27193.8,0,47973.6,48749.5,4710,0,268.9
SRSOc,2024,264005730,290819.4,1675691.1,2154057.7,268126312,254513498.1,257781928.7,78430580,83402710,0.0359,0.054,0.15,7634.34,59650.9,0.45,0.45,325.8,22.9,3.2,26.6,1180.7,0.22,327.4,61.9,389.2,335.2,23.2,3.25,27.6,1222.5,0.23,336.8,64.1,400.9,254.1,14.6,2.02,21.5,993.1,0.14,255.1,51.1,306.2,742.7,55.4,7.96,52.2,2425.2,0.45,746.5,124.6,871.1,88422658,6205.9,867.7,7225370.6,320476.6,60.8,88844472.2,16792173.9,105636646.1,0,32.07,1.65,0,33.72,34,1.8,0,35.8,273132260,10344383,263973.6,2102461.5,0,0,45932510,0,0,509204.1,104643100,0,663417,0,13192772,94504420,143065,1342152.4,0,9835179,0,0,87,312.9,0,15055.7,0,0,342.6,19788.7,0,8649,0,5317.1,11833.5,1301.7,1897.4,0,4462,0,0,1336.4,18974,0,0
SRSOc,2026,269769020,402065.5,2636357.2,2241371.4,275048812.3,260069600.8,247537179.8,79648600,81889500,0.0359,0.054,0.15,38917.18,61004.9,0.5,0.51,286.7,19.8,2.76,24.1,1051.9,0.2,288.1,55.5,343.6,287.9,19.4,2.71,24.5,1068.5,0.2,289.2,56.4,345.6,231.5,11,1.49,21.5,980.3,0.12,232.2,50.8,283,692.2,50.2,7.14,49.3,2353.2,0.39,695.6,119.6,815.2,78948582.5,5439.2,758.8,6631636.4,289746.5,56.1,79317829.7,15281386.2,94599215.8,0,31.81,8.08,0,39.89,33.77,8.84,0,42.6,277351840,27511632,358247.8,2101324.2,0,0,40123416,0,0,873239.7,96604510,0,539106.8,0,13563616,94352216,53828.1,2143955.5,0,26638392,0,0,135.4,312.9,0,14980.7,0,0,587.2,19788.7,0,8571,0,5418.1,11833.5,1301.7,1897.4,0,11740.2,0,0,1530.1,18974,0,2.3
SRSOc,2028,277089900,1057483.1,3469835.2,2537005.1,284154217,267127353.3,234357098.2,112385100,100775000,0.0359,0.054,0.15,57960.7,62764.5,0.6,0.6,240.3,18.8,2.65,19.6,851.3,0.19,241.6,45,286.7,235.7,17.9,2.52,20.4,878.9,0.19,236.9,46.7,283.6,173,6.3,0.79,17.8,806.1,0.08,173.4,41.8,215.3,669.2,50.7,7.22,46.8,2254.3,0.38,672.7,114.1,786.8,64949217.7,5071.4,714.6,5308742.9,230243.5,50.5,65295417.8,12183793,77479210.8,12132478.2,28.3,11.67,0,39.97,30.13,12.84,0,42.97,272507600,49797120,914155.6,2086939.2,0,0,38774264,0,0,1501792,64899884,5158741.5,697230,0,13643928,93679040,51790.4,2804491.8,0,48295330,0,0,425.4,312.9,0,14980.7,0,0,1018.6,15266.8,4521.8,8571,0,5479.1,11833.5,1301.7,1897.4,0,21027.9,0,0,3073.6,18974,0,0
SRSOc,2030,285778340,1744721.8,3810261.2,2750673.5,294083987,275503543.7,238693749.2,131643496,101426160,0.0359,0.054,0.15,62336.41,64942.2,0.63,0.65,235.2,19,2.69,17.9,778.3,0.18,236.5,41.2,277.7,221.1,17.5,2.47,17.9,767.6,0.18,222.3,40.8,263.1,107.7,4.5,0.59,10.7,483.4,0.05,108,25.1,133.2,629.4,49.8,7.1,42.1,2061.1,0.36,632.8,103.6,736.4,61486176.9,4965.3,703.4,4694092,203590.3,48,61826182.4,10774183.1,72600365.5,12123647,26.97,12.5,0,39.47,28.82,13.81,0,42.64,263766820,55390230,1503681.9,2003187.6,0,0,38744092,0,0,2481595.5,56665630,295280.8,684467.4,0,13448950,91939880,47859.1,3043552.2,0,52908644,0,0,792.2,312.9,0,14980.7,0,0,1693.5,15266.8,4521.8,8567,0,5479.1,11833.5,1261.9,1897.4,0,23258.1,0,0,4607.5,18974,0,0
SRSOc,2035,309212860,19104936,3910424.8,3470976.3,335699191.6,298095932.9,242184245.5,172981570,116945100,0.0359,0.054,0.15,174159.01,71616.1,0.84,0.81,-36.7,1.1,0.11,12,306.1,0.1,-36.6,21.2,-15.4,-27,1.7,0.18,13.2,381.1,0.1,-26.9,24.6,-2.3,0,0,0,0,0,0,0,0,0,210.4,6,0.68,28.3,1219.8,0.13,210.8,64.6,275.4,-10232972.1,295.3,29.5,3338565.9,84711.5,27.6,-10216106.8,5870497.8,-4345609,24804718,113.31,33.12,0,146.42,125.4,38.47,0,163.87,279294820,93514940,16327914,2028673.6,18914188,0,0,0,0,3753707.5,16812762,28207420,236.1,0,12637594,87377340,0,3110082.8,363653.8,89761240,0,0,7051.9,312.9,2567.9,0,0,0,2727.5,20467.1,4521.8,460.4,0,5576,11833.5,0,1897.4,8106.5,41906.8,0,0,52670.5,18974,0,428.8
SRSOc,2040,335543100,20879054,4132267.5,3816540.7,364370977,323479936.7,263526831.1,199056530,125324776,0.0359,0.0539,0.15,127653.44,79775.3,0.83,0.82,-27.5,1.1,0.11,11.9,309.8,0.1,-27.4,21.2,-6.2,-20.4,1.4,0.16,12.3,347.8,0.1,-20.3,22.7,2.3,0,0,0,0,0,0,0,0,0,201,4.7,0.49,28.4,1203.3,0.13,201.3,64.3,265.6,-7975113.4,311.2,31.1,3427878.1,89069.3,27.6,-7957344.1,6089675,-1867669.1,17865428.8,51.91,24.56,0,76.47,57.46,28.6,0,86.06,290193800,100844140,17778512,2012348.4,18914188,0,0,0,0,4630995.5,26090762,23274522,19673.7,0,12310451,85557660,0,3318488.8,73054.1,96213150,0,0,7691.5,312.9,2567.9,0,0,0,3451.1,35056.8,4521.8,460.4,0,5581.8,11833.5,0,1897.4,8106.5,48227.8,0,0,55430.7,18974,0,187.6
SRSOc,2045,358886460,28041472,3750291.5,3861197.3,394539409.4,345984257.7,278991683,206050820,122996860,0.0359,0.0539,0.15,129905.67,86472.6,0.84,0.83,-25,1,0.1,11.2,294.9,0.09,-24.9,20.1,-4.9,-19.2,1.4,0.15,11.5,325.8,0.09,-19.1,21.3,2.2,0,0,0,0,0,0,0,0,0,195.7,7.4,0.9,26.7,1144.6,0.14,196.2,60.8,257,-7798289.2,317.3,31.7,3468421.1,90776.7,27.7,-7780168.2,6181123,-1599045.2,17865428.8,51.23,24.84,0,76.08,57.06,29.3,0,86.35,311047650,115547730,23922116,2008652.6,18914188,0,0,0,0,6028189,27138266,23352884,19582.8,0,12146662,84947250,0,2959221,91114.6,109059310,460218,0,10990.8,312.9,2567.9,0,0,0,4470.6,37829.7,4521.8,460.4,0,5581.8,11833.5,0,1897.4,8106.5,54600,0,156.3,72828.1,18974,0,198.6
SRSOc,2050,380913280,32637508,4096280.5,3650380.3,421297439.4,367219229.2,282927467.9,194079140,111577230,0.0359,0.0539,0.15,133722.98,92240.5,0.85,0.84,-23.5,1,0.1,10.4,276.6,0.08,-23.4,18.7,-4.7,-18.7,1.3,0.13,10.9,312.2,0.08,-18.6,20.2,1.7,0,0,0,0,0,0,0,0,0,185.1,4.3,0.45,25.5,1075.1,0.12,185.4,57.5,242.9,-8003131.8,323.6,32.4,3499076.6,92486.1,27.6,-7984654.6,6262702.6,-1721952,17865428.8,62.43,25.43,0,87.86,70.04,30.17,0,100.2,338462660,138369970,27786470,2002152.2,18914188,0,0,0,0,7579394.5,26465224,25179606,16284.9,0,11974957,84280850,0,3322293.5,150653.1,126035760,4754819.5,0,12457.3,312.9,2567.9,0,0,0,5761.1,37829.7,4521.8,350.4,0,5581.8,11833.5,0,1897.4,8106.5,62363.4,0,1607.1,84094.1,18974,0,268.9
SRTVc,2024,216091060,17300,2013244.2,1513998.6,219635602.5,208320401.7,213893351.1,105119210,57152970,0.0359,0.054,0.1505,18023.18,45444.8,0.33,0.34,526,51.2,7.37,26.6,1447.9,0.3,529.5,69.8,599.3,545.1,53.2,7.66,27.3,1493.1,0.31,548.7,71.9,620.6,275.3,16.5,2.28,22.4,1069.3,0.13,276.4,54.3,330.7,784.6,62.2,8.97,51.9,2441.5,0.49,788.9,124.8,913.7,89530822.6,8713.4,1253.2,4529877.5,246548,50.7,90132607.6,11890860.7,102023468.2,0,31.84,3.68,0,35.52,33.76,4.02,0,37.78,171365170,5742251.5,14550.5,178949.3,0,0,69195704,0,0,298037.3,44371564,0,640070,0,13426403,36119400,2036.8,1674237.5,0,5390175.5,54038.8,0,20.3,38,0,14777,0,0,203.2,8085.1,0,7781.4,0,3662.1,4522.7,49.1,1616.3,0,2406.1,0,29.1,41.2,16163,0,0
SRTVc,2026,220214060,607466,1690182.6,1612941.3,224124656.4,212295159.6,214675124.4,116832360,55320576,0.0359,0.054,0.1505,46559.11,46395.2,0.38,0.42,453.5,41.8,5.98,25.5,1325.3,0.26,456.4,65,521.5,448.7,41.6,5.96,24.9,1301.3,0.26,451.6,63.8,515.4,245.4,12.2,1.64,22.2,1036.8,0.12,246.2,53.2,299.4,723.2,55.2,7.88,49.1,2372.4,0.41,727,119.9,846.9,73060578.2,6723.6,963,4105742,213584.5,42.5,73523830.2,10482160.6,84005990.8,0,31.87,9.4,0,41.27,33.82,10.25,0,44.07,162246500,9449532,526655.4,178139.2,0,0,52589900,0,0,460677.2,47827212,0,341786.6,0,13901333,36067760,890,1363287.8,0,8935107,53747.4,0,373.2,38,0,13024,0,0,313.3,8869.9,0,7515.8,0,3776.1,4522.7,49.1,1616.3,0,3955.8,0,29.1,1442.1,16163,0,2.3
SRTVc,2028,225436260,3970846.5,2199041.2,2209324,233815479.9,217329617.7,218255331.9,164282780,86595420,0.0359,0.054,0.1505,71208.05,47681.8,0.46,0.54,362.7,33.9,4.83,23.1,1162.1,0.23,365,57.8,422.8,327.5,31.1,4.45,20.6,1036.5,0.21,329.6,51.5,381.1,187.2,5.5,0.65,20.4,916.5,0.08,187.5,47.7,235.2,701.8,55.5,7.94,46.8,2289.7,0.4,705.7,115.2,820.8,56003015.8,5227.7,746.4,3571775.4,179647,35.6,56362559.1,8934963.7,65297522.8,10493124.3,28.14,13.72,0,41.86,30.04,15.2,0,45.24,155617650,15560147,3393932.8,175327.6,0,0,40261332,0,0,740190.8,35622360,8727076,179443.5,0,14080254,35864930,530.9,1752311.6,0,14766499,53457.6,0,2468.4,38,0,10335,440,0,502.2,6075.3,2794.5,7330.2,0,3835.1,4522.7,49.1,1616.3,0,6480.4,0,29.1,9582.3,16163,0,0
SRTVc,2030,231534560,7735030.5,2618207.5,2481766.9,244369587,223208712.7,220284199.6,182850290,98422610,0.0359,0.054,0.1504,75808.47,49574,0.52,0.62,344.8,32.4,4.64,20.4,1039.7,0.22,347.1,51.5,398.6,286.6,27.5,3.94,16.6,846.8,0.18,288.5,41.9,330.3,107.4,3.9,0.49,11.1,502.2,0.05,107.7,26.1,133.8,676,55.8,7.98,43,2146,0.38,679.8,107,786.9,54528433.2,5119.7,732.9,3236187.5,164532,34.1,54881094.5,8148540.9,63029635.5,10493124.3,26.75,13.98,0,40.73,28.84,15.74,0,44.58,159415890,24085388,6607479,169153.9,0,0,39702390,0,0,1216065.1,33431028,3969414.5,146632,0,13960214,35269640,465.1,2074083,0,22816154,53169.2,0,5278.3,38,0,10335,440,0,823.4,6075.3,2794.5,6576.6,0,3838.7,4522.7,43.2,1616.3,0,9924.2,0,29.1,18470.7,16163,0,0
SRTVc,2035,247605200,24796308,2998102.2,3279199.9,278678808.3,238701680.9,199673829.4,212453520,139883840,0.0359,0.054,0.1507,177077.83,54114.2,0.79,0.86,-21.9,2.4,0.29,11.8,366.2,0.08,-21.8,22.7,0.9,-14.3,1.3,0.15,8.7,255.5,0.06,-14.2,16.3,2.1,0,0,0,0,0,0,0,0,0,213.8,6,0.67,28.7,1237,0.13,214.1,65.6,279.8,-4608757,477.8,58.3,2393830.4,74246.3,15.6,-4578611.1,4610636.5,32025.4,19415516.6,113.53,30.08,0,143.6,128.26,36.04,0,164.3,205796140,79004980,21141690,145484.6,13856410,0,0,1923233.2,0,2588751.2,23210786,17432550,58.3,0,13300690,33321440,0,2399102.5,59720.5,76416220,0,0,12528.3,38,1881.2,0,440,0,1781.1,21189.8,2794.5,262,0,3891.7,4522.7,43.2,1616.3,5677,32588.9,0,0,71886.3,16163,0,428.8
SRTVc,2040,265633330,35722210,3337151.5,3430279.9,308122980.6,256081778.7,189173820.3,222419300,160715500,0.0359,0.054,0.1506,128335.85,59630.5,0.86,0.9,-26.7,1.5,0.18,8.7,255.1,0.06,-26.6,16.3,-10.2,-19.2,0.9,0.1,6.8,184.9,0.05,-19.1,12.3,-6.8,0,0,0,0,0,0,0,0,0,205.7,4.9,0.51,28.6,1210,0.13,206,64.7,270.6,-6635690.3,364.7,43.6,2120016.4,61785.6,14.2,-6612910.3,3965108.9,-2647801.5,12324973.5,48.48,21.36,0,69.84,55.81,26.41,0,82.21,245980420,118949160,30448340,130348,13856410,0,0,1290955.8,0,3932920.8,16692827,16749325,8391.4,0,12870834,32327420,514.1,2651729.2,4168.3,115016240,0,0,18023.3,38,1881.2,0,440,0,2752.4,21189.8,2794.5,262,0,3895.3,4522.7,43.2,1616.3,5677,50037,0,0,97516.7,16163,0,187.6
SRTVc,2045,281462180,47579420,3514666.8,3684204.1,336240452.8,271341519.6,172207799.3,225467230,183639490,0.0359,0.054,0.1506,130507.33,63895.1,0.9,0.92,-26.2,1.1,0.13,6.5,176.5,0.05,-26.1,11.7,-14.4,-19.5,0.7,0.08,5.7,146.7,0.04,-19.4,10,-9.4,0,0,0,0,0,0,0,0,0,188.6,6.9,0.83,26.4,1126.3,0.13,189,60,249,-7774703.9,320.5,39,1871093.1,50849.3,13.2,-7754513.6,3390010.8,-4364502.8,12324973.5,45.98,21.33,0,67.32,53.93,27.16,0,81.09,294007550,164032660,40461380,126105.3,13856410,0,0,1261946,0,5515200.5,13095494,13750814,8036,0,12651385,31911476,622.5,2840633.8,10603.3,156205300,2312163,0,23185.2,38,1881.2,0,440,0,3988.4,21189.8,2794.5,262,0,3895.3,4522.7,43.2,1616.3,5677,69977.4,0,729.8,127838.4,16163,0,198.6
SRTVc,2050,296483200,47509010,3640632.8,3831048.1,351463879.3,285822355.1,161269947.2,227523300,198032740,0.0359,0.054,0.1505,138396.57,67543.7,0.91,0.92,-22,1,0.12,6.1,169.5,0.04,-21.9,11.1,-10.8,-16.5,0.6,0.07,5.3,141.1,0.04,-16.5,9.6,-6.9,0,0,0,0,0,0,0,0,0,183.3,4.3,0.46,25.1,1060,0.12,183.6,56.7,240.3,-7180728,306.6,36.5,1921795.3,53380.2,13.3,-7161634.7,3516149,-3645485.7,12324973.5,55.31,23.01,0,78.32,65.22,29.06,0,94.28,321618500,190193940,40382516,109145.9,13856410,0,0,1051573.2,0,7321663,14603784,14385258,8097.8,0,12488074,31601798,25,2900909,36986.1,165281500,17590772,0,23178.7,36.2,1881.2,0,440,0,5510.1,21189.8,2794.5,262,0,3895.3,4522.7,23.4,1616.3,5677,78947.4,0,5743.8,122467.6,16163,0,268.9
SRVCc,2024,337011260,187578.4,6502625.5,1477031.6,345178502.8,324894301.4,305962473.5,86346104,64799744,0.0359,0.054,0.1488,10541.42,76681.9,0.56,0.54,244.7,16.8,2.35,21.7,901.4,0.19,245.8,48.6,294.4,269.9,19,2.66,23.2,980.3,0.21,271.2,52.5,323.7,227.8,15.4,2.15,16.9,833.6,0.11,228.9,41.8,270.7,744.1,56,8.04,51.7,2420.6,0.45,748,123.9,871.9,78610303,5406.5,754,6969569.4,289665,62.1,78977262.3,15618553.9,94595816.3,0,32.83,2.17,0,35,34.88,2.39,0,37.27,323515680,39216028,161048.1,4224838.5,0,0,41493704,0,0,3201306.5,100965944,0,665459.2,0,9000301,122476824,11759,5299752,0,33489706,703199.8,1821817.6,204.7,730.8,0,15160,0,0,2180.8,17877.1,0,12873.8,0,4153.5,15334.8,1404,6123,0,16192.7,516.9,240.9,409.5,61230,0,0
SRVCc,2026,344111600,1413083.9,8134467,1472888.9,355132044.9,331739389,293694758.2,86098280,69504990,0.0359,0.054,0.1488,41608.63,78489.8,0.61,0.59,214.4,14.3,1.99,19.7,803.6,0.18,215.4,43.7,259,234.8,15.8,2.21,21.2,875.1,0.19,235.9,47.4,283.2,213.8,11.5,1.55,18.6,879.2,0.1,214.6,44.8,259.4,688.7,50,7.09,49,2351.3,0.38,692.1,119.1,811.3,72037923,4815.5,669.5,6615423.9,270090.6,59,72364204.3,14680219.1,87044423.4,0,32.51,8.21,0,40.72,34.63,9.09,0,43.71,338439700,61437290,1204918.1,4232327,0,0,36595960,0,0,4677357.5,96494880,0,552126.9,0,9011386,122311470,8002.5,6591334,0,51362684,699407.8,4697835.5,945.8,730.8,0,14616,0,0,3205.5,17877.1,0,12813.8,0,4153.5,15334.8,1404,6123,0,24216.4,1316.9,240.9,3263.4,61230,0,2.3
SRVCc,2028,352990080,7452419,10299823,1944309.3,372686623.7,340298720.6,279801569.8,105548950,93628080,0.0359,0.054,0.1488,64623.67,80863.9,0.67,0.64,171.9,10.7,1.47,16.9,671.9,0.15,172.6,36.9,209.5,197.5,12.5,1.72,19,770.3,0.17,198.3,42,240.4,156.3,5.3,0.66,16.4,741,0.07,156.7,38.5,195.2,667.6,50.5,7.19,46.6,2264.7,0.37,671.1,114.2,785.3,61519897.1,3810.6,525.2,6040399.3,240532.8,53.5,61776830.8,13222877.8,74999708.5,0,28.53,12.37,0,40.9,30.63,14,0,44.63,360696000,92885060,6382092,2694839,0,0,28157882,0,0,6905689,90770860,0,570057.8,0,9114261,121686376,12277.2,8422303,0,77901704,695635.9,7382027,3863.3,533.5,0,12970,0,0,4751,17877.1,0,12773.8,0,4214.6,15334.8,1404,6123,0,35885.7,2116.9,240.9,17629.1,61230,0,0
SRVCc,2030,363410900,16718070,11451555,2482914.1,394063448.1,350345008.1,246323639.6,117073360,130837520,0.0359,0.054,0.1488,69237.63,83899.7,0.74,0.7,133.8,8.3,1.14,13.4,523.6,0.12,134.3,29.1,163.4,161.8,10.2,1.41,15.8,630.1,0.14,162.5,34.6,197.1,106.3,3.8,0.48,11.1,498.3,0.05,106.5,25.9,132.5,623.5,48.3,6.88,42.4,2077.2,0.35,626.8,104.4,731.2,54060265,3345.6,461,5431135.8,211762.5,49.5,54285826.6,11755182.7,66041009.3,0,26.55,12.79,0,39.34,29,14.87,0,43.87,407890750,147739800,14220285,2639686,0,0,24816838,0,0,10076873,80352630,0,478089.5,0,8983341,119405390,5000.8,9249697,0,121051600,900676.5,15710669,8690.5,533.5,0,12970,0,0,7052.4,17749.2,0,12773.8,0,4219.1,15334.8,958.5,6123,0,54981.2,4353.9,297.4,39505.1,61230,0,0
SRVCc,2035,391141020,48259108,12750646,2245772.4,454396546.9,377078488.8,216305837.9,113846670,116571670,0.0359,0.054,0.1488,180419.08,92558.2,0.91,0.88,26.2,0.5,0.05,5.5,143,0.06,26.3,9.8,36.1,33.5,0.7,0.07,7.3,201.8,0.08,33.5,13.4,46.9,0,0,0,0,0,0,0,0,0,213,5.1,0.55,27.8,1188.3,0.13,213.3,63.2,276.5,11834923.4,223,22.3,2497865.1,64509,28.6,11847660.6,4428053.7,16275714.4,0,114.96,30.96,0,145.92,132.6,38.54,0,171.14,457096540,238090700,41191070,2368888.2,0,0,0,0,0,14873302,41789092,0,772.6,0,8642662,114489000,0,10157499,366842.7,195217900,12702235,15297275,21217.1,486.5,0,0,0,0,11144.9,24723.8,0,1787.4,0,4238.6,15334.8,30.5,6986.1,10946.4,92029.1,4353.9,3897.3,128771.9,69860.7,0,428.8
SRVCc,2040,422360860,72931976,14030653,2730545.3,512054040.9,407176212.8,229043775.6,136511870,132037490,0.0359,0.054,0.1488,132819.42,102121,0.94,0.91,16.3,0.3,0.03,4,90.2,0.05,16.3,6.7,23.1,21.6,0.5,0.05,5.7,144.9,0.07,21.6,10.1,31.7,0,0,0,0,0,0,0,0,0,215.2,4.4,0.45,28.7,1202.5,0.14,215.4,64.6,280,8101888.2,152.7,15.3,2026659.1,44918.4,26.4,8110607.9,3372433.3,11483041.2,0,50.08,22.15,0,72.23,59.13,28.78,0,87.91,507598430,283010270,62032970,2256132.2,0,0,0,0,0,16414374,28747588,0,64116.6,0,8507723,111506100,63.9,11437655,35861.4,235421730,16105206,15068963,31055.5,486.5,0,0,0,0,12643.6,27845.5,0,1787.4,0,4243.1,15334.8,29.3,6986.1,10946.4,114538.2,4353.9,5059.1,191243.6,69860.7,0,187.6
SRVCc,2045,450388030,87540696,12411466,2922606.5,553262802.5,434195900.4,247247666.1,151654510,133886020,0.0359,0.0539,0.1488,135146.6,110391.2,0.96,0.93,12.4,0.2,0.02,3.4,69.5,0.05,12.4,5.5,17.9,16.5,0.4,0.04,4.6,112.5,0.06,16.5,8,24.4,0,0,0,0,0,0,0,0,0,212.5,5.5,0.6,28.5,1199.1,0.14,212.8,64.2,277,6490480.8,122.3,12.2,1796201.1,36443.1,25.5,6497466.2,2889165.2,9386631.4,0,50.74,22.42,0,73.16,59.9,29.53,0,89.43,535396770,306015140,74634344,1611231.2,0,0,0,0,0,18056940,23192596,0,45093.4,0,8492468,111388620,14.3,9973236,43974.6,250534190,22521978,14902010,39880.1,401.5,0,0,0,0,14107.1,21888.9,0,1457.4,0,4243.1,15334.8,11.3,6986.1,10946.4,123508.6,4353.9,7359.1,233880.6,69860.7,0,198.6
SRVCc,2050,477432500,99241610,12488336,2774922.8,591937413.5,460268084.3,261132858,147447410,126546290,0.0359,0.0539,0.1488,140845.36,117699.5,0.96,0.98,12.1,0.2,0.02,3.2,67.4,0.05,12.1,5.3,17.3,5.5,0.1,0.01,1.4,32.1,0.02,5.5,2.3,7.9,0,0,0,0,0,0,0,0,0,215.2,4.4,0.44,28.3,1183.9,0.13,215.5,63.6,279.1,6731234.2,126.9,12.7,1823964.9,37699.9,25.6,6738478.6,2954402.9,9692881.5,0,64.15,23.27,0,87.42,76.64,30.94,0,107.59,570903100,330804540,84649470,1627244.8,0,0,0,0,0,19686072,23993322,0,50275.6,0,8456590,111270120,0.6,9978459,73073.7,267164210,29233530,14720731,46300.1,401.5,0,0,0,0,15754.5,21888.9,0,1457.4,0,4243.1,15334.8,6.5,6986.1,10946.4,132854.2,4343.2,9789.6,266895,69860.7,0,268.9
