state,country,t,co2_gen_mmt,nuclear_MWh,coal_MWh,o-g-s_MWh,gas-cc_MWh,gas-ct_MWh,hydro_MWh,canada_MWh,geothermal_MWh,biomass_MWh,wind-ons_MWh,wind-ofs_MWh,csp_MWh,upv_MWh,distpv_MWh,battery_MWh,curtailment_MWh,nuclear_MW,coal_MW,o-g-s_MW,gas-cc_MW,gas-ct_MW,hydro_MW,geothermal_MW,biomass_MW,wind-ons_MW,wind-ofs_MW,csp_MW,upv_MW,distpv_MW,battery_MW,nuclear_gen_frac,canada_gen_frac,o-g-s_gen_frac,biomass_gen_frac,gas-ct_gen_frac,wind-ofs_gen_frac,upv_gen_frac,wind-ons_gen_frac,coal_gen_frac,geothermal_gen_frac,distpv_gen_frac,gas-cc_gen_frac,csp_gen_frac,hydro_gen_frac,water_consumption,water_withdrawal,generation_MWh
TX,usa,2034,0.177789607,39.37492454,81.58691332,0,261.2319524,0.485595206,0.88543253,0,0,1.473009591,83.88717603,0,0,31.10596812,7.378419033,0.127810241,-0.365697424,4.981,16.618199,1.034373,67.41954729,17.68113345,0.6851,0,0.2266,20.87967205,0,0,13.87258387,4.756116364,0.165987935,0.077599913,0,0,0.002903,0.000957009,0,0.061303493,0.165324445,0.160791098,0,0.014541353,0.514834682,0,0.001745006,124.3037067,772.5369134,507.4093907
UT,usa,2034,0.037178092,0,33.87133159,0,7.131061868,0.001241937,0.753395471,0,0.943813947,0.09047227,0.747030181,0,0.003632717,3.255826729,2.23935482,0.007725825,-0.011408544,0,4.579001,0.028606,2.131,0.55645,0.267537,0.1268125,0.01794,0.26242,0,0.0015,1.356444636,1.43244,0.015037042,0,0,0,0.001844974,2.53E-05,0,0.06639509,0.01523396,0.690727818,0.019246912,0.045666485,0.145421587,7.41E-05,0.015363766,24.59673009,35.66951145,49.03716153
VA,usa,2034,0.026994113,28.20512322,18.60294183,0,23.50322197,0.227306764,1.24992888,0,0,2.562301624,0.089880623,0,0,13.55323635,0.188289207,-0.014195125,-0.001167333,3.567999695,2.8953,0.612139,8.816907361,4.19310359,0.861465,0,0.43303958,0.02316,0,0,6.999426401,0.129990909,3.241,0.319850417,0,0,0.029056893,0.002577694,0,0.153695776,0.00101926,0.21096021,0,0.002135228,0.266530137,0,0.014174385,20.59740589,1503.600709,88.18223047
VT,usa,2034,0.00162195,0,0,0,4.404681689,0,1.516020303,25.115,0,0.615894806,1.850737144,0,0,2.272648086,0.244219061,0.010615708,-0.042312614,0,0,0.007216,0.663804362,0.001705,0.318181492,0,0.088380954,0.515034787,0,0,1.453188646,0.20148,0.045267712,0,0.697266992,0,0.017099069,0,0,0.063095461,0.05138196,0,0,0.006780246,0.122287046,0,0.042089226,1.237560452,1.653396161,36.01920109
WA,usa,2034,0.003922836,8.988008683,0,0,9.984148956,0,90.05937079,0.749,0,1.069085292,7.877286851,0,0,0.046430804,0.135669019,0.001297024,-0.018505735,1.136999544,0,0.05221,3.41548125,0.6808,22.8157679,0,0.1696,2.208041728,0,0,0.023675459,0.109854545,0.271044425,0.075587287,0.006298934,0,0.008990785,0,0,0.000390473,0.066246347,0,0,0.001140948,0.083964619,0,0.757380606,8.075628103,12.55169112,118.9090004
WI,usa,2034,0.051863615,0,47.04830962,0,11.04304201,0.116630396,2.115213301,0,0,0.365374337,1.659762942,0,0,1.987047407,0.769270717,0.000157003,-0.000544228,0,6.448371,0.3137,3.576991217,2.82756,0.3861243,0,0.086514,0.51054,0,0,1.186391026,0.557276364,0.000183819,0,0,0,0.005612108,0.00179143,0,0.030520821,0.025493769,0.722656663,0,0.01181591,0.169619864,0,0.032489435,25.10631405,582.8867585,65.10465072
WV,usa,2034,0.081352319,0,84.69935099,0,0,0.052271949,2.039580691,0,0,0.01464672,1.082203661,0,0,1.356581734,0.081021691,-0.000185858,-0.00383232,0,12.54453,0,0,1.038,0.246912,0,0.0032,0.35654,0,0,0.785454545,0.063451818,0.000255393,0,0,0,0.00016397,0.000585184,0,0.015186921,0.012115261,0.948208537,0,0.000907037,0,0,0.022833089,55.91841925,178.8579857,89.32565744
WY,usa,2034,0.041976028,0,37.64421605,0,0.560080716,0.002009872,0.891768119,0,0,0,19.36895848,0,0,0,0.136901272,0.002494532,-0.072967443,0,5.235,0,0.140384832,0.120910371,0.3079,0,0,4.456858583,0,0,0,0.089765455,0.005309892,0,0,0,0,3.43E-05,0,0,0.330506111,0.642349637,0,0.002336042,0.00955705,0,0.015216864,22.67978235,32.80462723,58.60393451
AL,usa,2036,0.043396698,40.05001359,21.19481687,0,62.09067205,0.202286717,8.545373854,0,0,1.737749842,0.038722861,0,0,4.223675761,0.013877609,0.009505058,-0.018906138,5.0664,4.91422,0.0266,15.8775318,10.75546253,3.153172,0,0.29974,0.010609029,0,0,2.184327273,0.009564545,0.016316772,0.290013242,0,0,0.012583528,0.001464814,0,0.030584806,0.000280403,0.15347754,0,0.000100492,0.449615756,0,0.061879419,39.70722354,1622.745518,138.0971892
AR,usa,2036,0.017748587,14.38398167,12.11072104,0,16.38937452,0.000420169,2.957050042,0,0,0.069741514,0.001450442,0,0,2.56449116,0.066601555,-0.000231401,-0.005986156,1.8196,1.807,0.0067,6.737461776,0.7206,1.3821,0,0.0128,0.00036,0,0,1.312422727,0.04659,0.02830226,0.296309151,0,0,0.001436671,8.66E-06,0,0.052828363,2.99E-05,0.24948012,0,0.001371988,0.337620122,0,0.060915052,19.0199712,57.78639964,48.54383211
AZ,usa,2036,0.037794917,31.12207949,32.71011241,0,11.27543761,0.095961642,8.352068862,0,0,0.237006092,0.299965214,0,1.144682792,10.37085562,8.071961386,-0.065221432,-0.10176778,3.937,4.617,0.036,9.1599,3.71946115,2.589576,0,0.03844,0.080706477,0,0.3039,4.296171985,4.552118182,0.251490413,0.300173998,0,0,0.002285936,0.000925555,0,0.100027416,0.002893179,0.315490654,0,0.077854467,0.108752154,0.011040522,0.080556118,45.43743904,68.5217965,103.6801311
CA,usa,2036,0.010830021,0,0,0,27.76409798,0,34.59780129,0,43.96786672,5.688241852,36.97817904,0,3.484595502,73.75392009,23.55226823,-3.658390874,-2.085660578,0,0,0.06979,21.4900986,17.29804368,11.1629907,5.91570667,0.922124,9.98186916,0,1.383187,31.11657014,14.68445091,5.806090847,0,0,0,0.022772372,0,0,0.295267283,0.148038863,0,0.176021458,0.094289419,0.111151106,0.013950269,0.138509231,10.28721148,106.1424617,249.7869707
CO,usa,2036,0.034373549,0,30.75014794,0,6.345333503,0.003140263,1.685942021,0,0,0.086808679,6.046587155,0,0.074858715,5.792826763,2.207768326,0.001025915,-0.010810522,0,4.223,0.0513,3.31544,2.6445,0.672325,0,0.013,1.506813608,0,0.031,2.489827545,1.311961818,0.570676673,0,0,0,0.001638103,5.93E-05,0,0.109312203,0.11410073,0.580263584,0,0.041661184,0.119738154,0.001412604,0.031814181,20.93923102,53.41622661,52.99341337
CT,usa,2036,0.005289168,9.683662305,0.37770308,0,12.24367082,0.043824678,0.513636314,0,0,1.032929901,0.01680652,0,0,2.287201247,1.716484114,-4.99E-05,0,1.225001,0.102526,0.049005,2.432123,1.129502,0.133474,0,0.214331,0.00554,0,0,1.346842086,1.416754545,0.0294,0.346886746,0,0,0.037001465,0.001569881,0,0.081931791,0.000602041,0.013530025,0,0.061487645,0.438591,0,0.018399406,5.110642069,446.2405755,27.91591897
DE,usa,2036,0.003488048,0,3.0384936,0,1.917704002,0,0,0,0,0.0366168,0.005247309,8.50E-06,0,1.723458073,0.098813357,0,-0.01354429,0,0.41,0.0337,1.5012,0.2989,0,0,0.010102,0.001527241,2.25E-06,0,0.987925564,0.072177273,0,0,0,0,0.005368763,0,1.25E-06,0.252693804,0.000769362,0.445504604,0,0.014488036,0.281174185,0,0,2.480710706,3.542836871,6.82033314
FL,usa,2036,0.100765301,28.23675344,54.72147414,0,123.8488569,0.122586922,0.214679215,0,0,3.746675687,0,0,0,21.2457762,6.497212223,0.013594313,-0.065374552,3.572000975,8.31522,0.686355,36.46683253,11.63377662,0.05798,0,0.68272,0,0,0,10.1500594,4.127381818,0.021107625,0.118326608,0,0,0.01570051,0.000513703,0,0.089030796,0,0.229311292,0,0.027226681,0.518990795,0,0.000899617,64.97213547,1951.154841,238.6340148
GA,usa,2036,0.057777376,42.56894949,55.32478755,0,8.72957345,0,3.435474509,0,0,2.163373449,0.006649355,0,0,16.14533737,1.943171304,-0.02475226,0,5.38505,8.365,0,7.954,7.7221,2.30898,0,0.302566,0.00174,0,0,8.124037091,1.299168182,1.861502,0.326656124,0,0,0.016600813,0,0,0.123892494,5.10E-05,0.424539033,0,0.014911075,0.066987057,0,0.026362379,69.54662834,106.5067563,130.3173165
IA,usa,2036,0.038069618,0,37.18236515,0,2.181131677,0.014304238,1.192067199,0,0,0.080599358,35.9995923,0,0,0.006591818,1.221454282,0.015403057,-0.155005154,0,5.195702,0.20351,1.6761,0.614222211,0.1949385,0,0.017,8.469818575,0,0,0.003882364,0.880758182,0.017012252,0,0,0,0.001034942,0.000183675,0,8.46E-05,0.462255622,0.47744311,0,0.015684181,0.028006994,0,0.015306833,16.31149641,677.6976191,77.87810602
ID,usa,2036,0.005281714,0,0,0,14.62194269,0.120571592,10.59018394,0,0.089352936,0.169369978,3.212021755,0,0,6.357989384,0.035433481,0.004583104,-0.022582754,0,0,0,2.327276312,8.911070749,2.871055,0.012,0.02534154,0.76188,0,0,3.025723764,0.023438182,0.007718443,0,0,0,0.004812076,0.003425634,0,0.180640783,0.091258744,0,0.002538662,0.001006723,0.41543309,0,0.300884289,3.086241491,3.863161012,35.19686575
IL,usa,2036,0.06810055,62.97616105,63.0653834,0,6.178932552,0.440447659,0.13778811,0,0,0.600790146,12.3153851,0,0,4.879382368,0.350001121,0.000245129,-0.002797276,7.966599602,9.16609,0.276829,3.5518,9.967953,0.0329,0,0.13606,3.086601303,0,0,2.694712947,0.255958182,0.000543679,0.417214648,0,0,0.003980212,0.002917949,0,0.032325721,0.081588953,0.417805742,0,0.002318744,0.040935191,0,0.000912841,72.85935834,1080.293672,150.9442715
IN,usa,2036,0.096167888,0,91.99209618,0,9.032078107,0.307677588,0.468146569,0,0,0.328049623,6.251005679,0,0,5.595937103,0.276313283,0,-0.004660222,0,12.6755,0.3894,3.756357863,3.649162708,0.089721,0,0.078712,1.61121032,0,0,3.012773617,0.200022727,0,0,0,0,0.002871299,0.00269299,0,0.048979197,0.054712773,0.80517327,0,0.002418469,0.079054486,0,0.004097516,50.0555649,1165.878407,114.2513041
KS,usa,2036,0.017051677,9.2884032,15.57029142,0,0.520701361,0.083968056,0.034380079,0,0,0.0411939,22.9083426,0,0,3.793089678,1.132218539,0.149330211,-0.428907772,1.175,4.01928,0.2383,0.243,2.03777,0.00739,0,0.009,5.389183832,0,0,1.64138609,0.757474545,0.195638169,0.174029467,0,0,0.000771818,0.001573243,0,0.071068122,0.429215504,0.29172824,0,0.021213484,0.00975597,0,0.000644152,15.59293463,150.627551,53.37258883
KY,usa,2036,0.077516041,0,72.22721616,0,11.60932957,0.797465728,3.910625012,0,0,0.09886536,0,0,0,7.700280071,0.059676072,1.76E-06,-0.004067033,0,9.746,0,2.455542238,16.10787285,1.100028,0,0.0216,0,0,0,4.229555971,0.044479091,2.11E-06,0,0,0,0.001025537,0.008272169,0,0.079875559,0,0.749218106,0,0.000619024,0.12042441,0,0.040565194,50.05028049,71.62561128,96.40345798
LA,usa,2036,0.049609177,16.85983519,4.790598413,0,124.8575342,0.025934483,1.048636238,0,0,1.063689171,0,0,0,0.196439053,0.515110036,6.18E-05,0,2.1328,0.6913,1.417662,22.43565985,2.089873,0.2112,0,0.14441,0,0,0,0.100378,0.351811818,0.000389856,0.112882205,0,0,0.007121753,0.00017364,0,0.001315225,0,0.03207465,0,0.003448833,0.835962726,0,0.007020968,36.15658254,563.6249184,149.3577768
MA,usa,2036,0.002973432,0,0,0,7.418776752,0.00032592,1.191705293,0,0,1.176346528,0.816799626,0,0,4.48417849,5.47113958,-0.013335351,0,0,0,0,5.631723,0.377888,0.2802044,0,0.246881,0.2187,0,0,2.689114279,4.350306364,1.6641,0,0,0,0.057217324,1.59E-05,0,0.218109788,0.039729015,0,0,0.266115431,0.360848219,0,0.057964372,1.429805013,1.799530247,20.55927219
MD,usa,2036,0.024334618,6.654449203,21.63549092,0,7.749557182,0.009696208,1.837117853,0,0,0.575098884,0.204369227,0,0,0.883569174,6.609140719,1.58E-05,-0.022836253,0.8418,3.803,0.0376,2.78,1.7489,0.59048,0,0.128647,0.07,0,0,0.507411016,4.789702727,2.69E-05,0.144165229,0,0,0.012459222,0.000210063,0,0.019142073,0.004427554,0.468721815,0,0.143183644,0.167890182,0,0.039800216,11.8877803,810.7253257,46.15848937
ME,usa,2036,0.000620839,0,0,0,1.577320279,0,4.262573955,-0.157,0,3.303489011,3.615987033,0,0,0.333659022,0.117786527,-0.002272963,-0.00983432,0,0,0.01761,1.25,0.112896,0.6769923,0,0.455107,0.9486,0,0,0.186004343,0.095176364,0.004397183,0,-0.012027135,0,0.253066924,0,0,0.025560267,0.277006132,0,0,0.009023149,0.120832123,0,0.32653854,1.99494739,19.31705593,13.05381583
MI,usa,2036,0.053480814,25.92138915,43.80027061,0,24.07245871,0.149565285,1.631237685,2.223712791,0,1.984482918,8.546463232,0,0,9.022415003,0.074017676,-0.000411223,-0.000876101,3.279103156,5.910202,0.14626,7.397990343,3.2944,0.2974646,0,0.380344,2.557462571,0,0,5.267872872,0.058108182,1.872,0.220746566,0.01893714,0,0.016899858,0.001273698,0,0.076834892,0.072781686,0.373003132,0,0.000630335,0.205001073,0,0.013891621,27.09009711,2371.986816,117.4260131
MN,usa,2036,0.013818021,8.22122496,12.81772568,0,1.503779639,0.107956782,0.982999817,18.42526295,0,2.611394183,22.35099856,0,0,0.716289231,2.462237835,-0.003736683,-0.119270368,1.04,1.781,0.19878,2.05660599,2.328048355,0.188404,0,0.403292874,5.154452107,0,0,0.425385061,1.807530909,0.03296693,0.117111684,0.262468621,0,0.037199416,0.001537849,0,0.010203569,0.318390884,0.182589024,0,0.035074678,0.021421402,0,0.014002872,12.08665035,416.391774,70.19986963
MO,usa,2036,0.055107147,9.430693694,55.62477327,0,2.234700456,0.072432938,1.209199481,0,0,0.073055226,1.963001126,0,0,0.065404631,3.50976713,0.001047555,-0.077167684,1.193000008,8.37266,0.1423,1.900641177,2.911833724,0.5915,0,0.0145,0.54104,0,0,0.038124091,2.471893636,0.673877672,0.127127376,0,0,0.000984797,0.000976408,0,0.000881666,0.026461593,0.749831529,0,0.047312266,0.030124147,0,0.016300217,21.42597989,1807.490546,74.18302796
MS,usa,2036,0.008420903,11.13422785,7.466435328,0,12.6230295,0,0,0,0,0.478731898,0,0,0,1.772707001,0.01520311,9.33E-05,-0.001441193,1.408500195,1.626,0,6.9631,1.195311,0,0,0.0656,0,0,0,0.928004182,0.010090909,0.000296826,0.332460931,0,0,0.014294629,0,0,0.052931899,0,0.222942989,0,0.000453955,0.376915597,0,0,15.65302869,22.81263128,33.49033468
MT,usa,2036,0.013974699,0,12.40062455,0,0.002810247,0.003715999,11.0859905,-0.315,0,0,14.96344068,0,0,0.086260473,0.098763669,0.000993044,-0.012810188,0,1.674,0.002,0.000543755,0.339708346,2.94185,0,0,3.482652271,0,0,0.042896636,0.069006364,0.001168145,0,-0.008218834,0,0,9.70E-05,0,0.002250668,0.390419142,0.323551334,0,0.002576896,7.33E-05,0,0.289250513,8.101306298,11.75577351,38.32660612
NC,usa,2036,0.063422558,40.42199992,62.46354432,0,13.48188886,0.157742431,4.631389862,0,0,2.449772741,0.930246502,0,0,5.926787283,9.288386123,0.003108685,-0.170067506,5.113456951,8.86,0.09145,4.675572255,6.121869,1.878014,0,0.365295,0.29494,0,0,3.385597,6.460103636,0.128818011,0.289241441,0,0,0.017529459,0.001128733,0,0.042409393,0.006656421,0.446960705,0,0.066463465,0.096470263,0,0.033140119,42.4686994,2944.182093,139.751758
ND,usa,2036,0.012086984,0,11.15798081,0,0,0.162066783,1.997677137,2.058737054,0,0,18.09988645,0,0,0.080275218,0.287667638,0.025699877,-0.02607846,0,2.1307,0.0092,0,2.545663242,0.55712,0,0,4.213772713,0,0,0.042471,0.210677273,0.031965829,0,0.06082967,0,0,0.0047886,0,0.002371898,0.534798806,0.329685759,0,0.008499739,0,0,0.059025528,6.856754817,70.18874265,33.84429109
NE,usa,2036,0.024575101,0,24.07302649,0,0.120466485,0.025741417,1.079838964,0,0,0.04762918,7.168127978,0,0,0.182636473,0.483930303,0.007285451,-0.285028007,0,3.45478,0.02145,0.320636693,0.549543313,0.2836,0,0.015203342,1.708262,0,0,0.090165364,0.337107273,0.008747655,0,0,0,0.001435418,0.000775779,0,0.005504183,0.216028515,0.725497672,0,0.014584386,0.003630543,0,0.032543505,8.072476123,588.7668697,33.18139729
NH,usa,2036,0.001505153,9.851430629,0,0,3.74054999,0.034559062,1.509168509,0,0,0.81258102,0.801026573,0,0,0.268045638,0.648983811,0,-0.036654164,1.246224,0,0,1.184244,5.109001268,0.521906,0,0.210366,0.198168692,0,0,0.168412829,0.522115455,0,0.557638295,0,0,0.045995989,0.001956209,0,0.015172671,0.045341952,0,0,0.036735601,0.211733097,0,0.085426187,3.767384673,444.1197165,17.66634523
NJ,usa,2036,0.013288617,27.68655606,3.354963356,0,25.6259112,0.117080232,0.022901998,0,0,0.638753288,0.023652,0,0,12.48937753,9.844704563,-0.04174292,0,3.5024,0.463,0.3937,8.2416,2.77004,0.0039,0,0.1281,0.007062787,0,0,7.364446512,7.475842727,0.4,0.346932368,0,0,0.008004036,0.001467099,0,0.156500841,0.000296376,0.042040093,0,0.123361196,0.321111012,0,0.000286978,25.64990677,104.1757174,79.80390022
NM,usa,2036,0.019862274,0,18.73004587,0,1.707402898,0,0.209693528,0,0,0.047140854,7.342186797,0,0.002166035,1.307800576,2.084492125,0.037233906,-0.040388864,0,2.634001,0.048,1.435951,0.9463,0.0829,0,0.0064,1.7666,0,0.001,0.555903727,1.134666364,0.061592286,0,0,0,0.001499824,0,0,0.041608716,0.233597514,0.595911309,0,0.066319775,0.054322381,6.89E-05,0.006671566,11.47999982,146.854437,31.43092868
NV,usa,2036,0.012301627,0,1.618553664,0,27.95759049,0,2.179471363,0,4.262135027,0.01464672,0.030189559,0,0.574751488,4.482330754,0.553386869,-1.79E-07,-0.242691531,0,0.2184,0.0065,7.200955152,1.3176,0.831299,0.5724,0.0032,0.00709,0,0.174,1.976265545,0.330059091,2.19E-07,0,0,0,0.000351467,0,0,0.107559445,0.000724438,0.038839332,0.102275557,0.013279249,0.670879297,0.013791921,0.052299293,5.548251198,16.5462403,41.67305593
NY,usa,2036,0.030565837,9.131881002,2.79371603,0,75.38921174,0.23161327,27.23514981,0.665287209,0,2.526052192,21.12350575,0,0,13.28459888,4.185207396,-0.009191138,-0.009919747,1.155199656,0.6856,0.017155,15.83527505,6.653259507,4.616956,0,0.465586,5.553086092,0,0,7.793658818,3.168943636,1.4066,0.058325997,0.004249238,0,0.016134081,0.001479331,0,0.084849712,0.134917387,0.01784367,0,0.026731228,0.481516448,0,0.173952908,22.19148256,171.6546761,156.5662233
OH,usa,2036,0.089260593,16.86932122,76.55578326,0,39.73662056,0.334605392,0.523396339,0,0,0.368891519,8.350167157,0,0,17.78339241,1.799775475,0.002425307,-0.016488377,2.134,10.4905,0.2066,7.943042394,5.161007474,0.1132,0,0.10216,2.463316275,0,0,10.20900668,1.356433636,0.005159423,0.103925075,0,0,0.002272592,0.002061369,0,0.109556299,0.051442008,0.471629263,0,0.01108769,0.244801271,0,0.003224433,63.55802964,797.551771,162.3219533
OK,usa,2036,0.016284048,0,12.01432108,0,7.937780626,0.047629549,2.254843329,0,0,0.01281588,26.73084772,0,0,7.459300572,0.260213382,0.095460827,-0.177346996,0,3.0705,0.0144,6.8474,1.265777597,0.8552,0,0.0028,6.677783503,0,0,3.274194337,0.164093636,0.461977191,0,0,0,0.000225959,0.000839764,0,0.131516153,0.471295965,0.211826468,0,0.004587865,0.139952313,0,0.039755513,9.288119246,61.19732229,56.71775214
OR,usa,2036,0.016056707,0,0,0,43.78636889,0.008635197,30.14212925,0,1.305120995,0.647437039,8.437507633,0,0,3.430167267,0.992179575,0.036362227,-0.13567705,0,0,0.0028,6.826591537,0.465079177,7.126462,0.1752763,0.105045,2.053670547,0,0,1.663890455,0.741337273,0.096680527,0,0,0,0.007295103,9.73E-05,0,0.03864997,0.095070995,0,0.014705664,0.011179545,0.493370062,0,0.339631363,9.43125196,30.6477364,88.74954585
PA,usa,2036,0.104460393,56.31190646,79.90338323,0,71.23750914,0.113509539,2.705618081,0,0,1.921191954,1.043017024,0,0,0.329817371,4.346309855,-0.034005144,-0.008019613,7.123559202,12.0664,0.01,15.89587046,1.668486,0.84187,0,0.42294,0.264401777,0,0,0.195756571,3.246405455,1.491513616,0.258415501,0,0,0.008816355,0.000520896,0,0.001513533,0.004786408,0.366676855,0,0.019945228,0.326909134,0,0.012416089,92.69696336,1355.389987,217.9122626
RI,usa,2036,0.000540692,0,0,0,1.299825012,0,0.013151006,0,0,0.122977239,0.041981158,0.109516798,0,1.032008239,0.197931622,-0.000135566,-0.016327582,0,0,0,1.745051205,0,0.003782,0,0.025844,0.01524,0.03,0,0.59464885,0.143771818,0.000467784,0,0,0,0.043649332,0,0.038871706,0.366299251,0.014900721,0,0,0.070253514,0.461357681,0,0.004667796,0.190212289,5.934806053,2.707874275
SC,usa,2036,0.028661168,63.36034836,26.12394261,0,5.775673779,0.270847584,2.070830237,0,0,1.433704699,0.003434223,0,0,14.24763917,2.462179526,-0.165676213,0,8.0152,4.13816,0.107,3.045701,9.90495682,1.33624,0,0.1965,0.0009,0,0,6.90691839,1.656142727,2.716,0.547396239,0,0,0.012386367,0.002339964,0,0.123091244,2.97E-05,0.225695538,0,0.021271787,0.049898433,0,0.017890758,38.76322891,2178.468254,115.7486002
SD,usa,2036,0.003553844,0,3.219836809,0,0.350312045,0.076559737,4.566176625,0,0,3.42E-05,9.394710505,0,0,1.199706229,0.182303345,-0.011833587,-0.010177688,0,0.475,0.0113,0.293345048,2.824405836,1.721848,0,4.65E-06,2.164411836,0,0,0.596795217,0.124076364,0.018119667,0,0,0,1.80E-06,0.004031658,0,0.063176883,0.494728219,0.169557554,0,0.009600148,0.018447535,0,0.240456204,2.288686185,3.330120993,18.98963945
TN,usa,2036,0.032585565,35.75205204,17.47785335,0,42.71644953,0,8.85174111,0,0,0.058113945,0.235375497,0,0,2.421186277,0.484178426,-0.000727102,0,4.5227,3.34,0.0396,6.09605109,2.6326,2.685818,0,0.0166,0.06288,0,0,1.323949636,0.342747273,1.6163,0.331046867,0,0,0.000538107,0,0,0.022419025,0.002179464,0.161836546,0,0.00448326,0.39553385,0,0.08196288,35.88968904,821.082038,107.9969502
TX,usa,2036,0.180700779,39.37492454,82.98066618,0,264.6763252,0.590737868,0.88543253,0,0,1.510288148,91.37530945,0,0,30.82451501,8.404022364,0.097345059,-0.137354339,4.981,16.316079,1.034373,67.41954729,23.45174058,0.6851,0,0.2266,21.82169426,0,0,13.87258387,5.460651818,0.16735229,0.075630511,0,0,0.002900929,0.001134677,0,0.059207068,0.175511735,0.159387484,0,0.016142266,0.508384611,0,0.00170072,125.8635356,778.8655587,520.6222213
UT,usa,2036,0.037714521,0,33.90651158,0,8.414227714,0.001517659,0.753395471,0,0.943813947,0.09047227,0.479290094,0,0.00363258,3.223295179,2.232661318,0.006935787,-0.01100016,0,4.579001,0.028606,2.131,0.54645,0.267537,0.1268125,0.01794,0.16042,0,0.0015,1.356444636,1.441826364,0.015037042,0,0,0,0.00180768,3.03E-05,0,0.064403023,0.009576452,0.677468781,0.018857867,0.044609671,0.168120409,7.26E-05,0.015053212,24.78140078,35.9042714,50.04881781
VA,usa,2036,0.028407741,28.20512322,19.29388091,0,25.38720645,0.224390985,1.24992888,0,0,2.562301694,0.109827462,0,0,13.41746762,0.255474077,-0.032406724,-0.001739928,3.567999695,2.7328,0.152139,8.816907634,4.267557267,0.861465,0,0.43303958,0.02772,0,0,6.999426401,0.17607,3.241000513,0.310952387,0,0,0.02824855,0.002473838,0,0.147923253,0.001210812,0.212708814,0,0.002816519,0.279885763,0,0.013780063,21.1380887,1531.13926,90.7056013
VT,usa,2036,0.001601659,0,0,0,4.344023319,0,1.516581807,25.115,0,0.615894806,2.043873784,0,0,2.275217875,0.24621627,0.012039476,-0.013090283,0,0,0.007216,0.663804362,0.001705,0.318297392,0,0.088380954,0.515034787,0,0,1.454889382,0.203422727,0.045267712,0,0.69461331,0,0.017033993,0,0,0.062926403,0.056528048,0,0,0.006809679,0.120143994,0,0.041944571,1.22512614,1.637928931,36.15680786
WA,usa,2036,0.004817516,8.988008683,0,0,12.26887694,0,90.08199407,0.512,0,1.069085292,8.440513341,0,0,0.045967657,0.150735976,5.59E-05,-0.00596313,1.136999544,0,0.05221,3.41548125,0.4128,22.8227679,0,0.1696,2.133591538,0,0,0.023675459,0.121307273,0.271488811,0.073940581,0.004212009,0,0.008794917,0,0,0.000378157,0.069436566,0,0,0.001240042,0.10093091,0,0.741066818,8.476608236,13.0503001,121.557182
WI,usa,2036,0.050484753,0,45.53853486,0,10.89977283,0.12747789,2.115213301,0,0,0.367474828,1.515492816,0,0,1.967178208,1.089289325,0.00051434,-0.001684222,0,6.225371,0.129,3.576991217,2.881561541,0.3861243,0,0.086514,0.40858,0,0,1.186391026,0.789992727,0.000584543,0,0,0,0.00577605,0.002003726,0,0.03092054,0.02382085,0.715784724,0,0.01712169,0.171325031,0,0.033247389,24.71792358,531.4375466,63.62043407
