state,t,battery_2_MW,battery_4_MW,battery_6_MW,battery_8_MW,battery_10_MW,bio_MW,bio-ccs_MW,coal_ccs_MW,coal_MW,csp_MW,dac_MW,distpv_MW,gas_cc_ccs_MW,gas_cc_MW,gas_ct_MW,geo_MW,hydro_MW,nuclear_MW,nuclear_smr_MW,o-g-s_MW,pumped-hydro_MW,pvb_MW,re_ct_MW,upv_MW,wind_offshore_MW,wind_onshore_MW,battery_2_MWh,battery_4_MWh,battery_6_MWh,battery_8_MWh,battery_10_MWh,biomass_MWh,biomass-ccs_MWh,canada_MWh,coal_ccs_MWh,coal_MWh,csp_MWh,distpv_MWh,gas_cc_ccs_MWh,gas_cc_MWh,gas_ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,nuclear_smr_MWh,o-g-s_MWh,phs_MWh,battery_pv_MWh,biomass_re_ct_MWh,upv_MWh,wind_offshore_MWh,wind_onshore_MWh,generation,co2_c_mt,co2e_c_mt,ch4_c_mt,n2o_c_mt,so2_c_mt,nox_c_mt,co2_p_mt,co2e_p_mt,ch4_p_mt,n2o_p_mt,dac_co2_capture_mt,co2_c_kg_per_mwh,co2e_c_kg_per_mwh,ch4_c_g_per_mwh,n2o_c_g_per_mwh,so2_c_g_per_mwh,nox_c_g_per_mwh,co2_p_kg_per_mwh,co2e_p_kg_per_mwh,ch4_p_g_per_mwh,n2o_p_g_per_mwh
UT,2030,0,63.2,0,0,0,10.6,0,0,2781,0,0,797.6,1201,2474.9,543,188,270.2,0,0,37.6,0,0,0,2024.5,0,389.7,0,100615,0,0,0,28056,0,0,0,3045905,0,1336102,9217404,13828439,446797,1087509,854668,0,0,76527,0,0,0,5086100,0,691755,35799878,8835644.7,8870955.1,537,70.7,1649.3,7082,1148585.1,2733698.5,53140.6,5.6,0,246.81,247.79,15,1.98,46.07,197.82,32.08,76.36,1484.38,0.16
UT,2032,0,67.5,2.6,0,0,10.6,0,0,2781,0,0,916.8,1201,2474.9,543,188,270.2,0,0,37.6,0,0,0,2035,0,389.7,0,71251,6232,0,0,28056,0,0,0,3326178,0,1540622,9096224,14257756,400521,1087509,854550,0,0,76527,0,0,0,5048126,0,746122,36539673,9252588.9,9290350.3,572.5,75.8,1785.9,7455.4,1167026.9,2783705.9,54198.2,5.8,0,253.22,254.25,15.67,2.08,48.88,204.04,31.94,76.18,1483.27,0.16
UT,2034,0,68.6,2.6,0,0,10.6,0,0,2323,0,0,965.9,1201,2474.9,543,188,270.2,0,0,37.6,0,0,0,2035.8,0,389.7,0,65415,1898,0,0,28056,0,0,0,2940806,0,1623195,9217404,13699057,36382,1087509,858575,0,0,76527,0,0,0,4979989,0,750312,35365126,8423115.5,8457227.3,518.7,68.3,1596.9,6846.6,1109362,2640032.1,51315.3,5.4,0,238.18,239.14,14.67,1.93,45.15,193.6,31.37,74.65,1451.02,0.15
UT,2036,0,68.8,6.3,0,0,10.6,0,51,2272,0,0,977.5,1201,2474.9,543,188,270.2,0,0,37.6,0,0,0,2044.6,0,389.7,0,65351,12067,0,0,27502,0,0,361698,5953870,0,1642624,8717262,13574376,32469,1087509,858575,0,0,76527,0,0,0,4937192,0,741563,38088585,11586140.6,11648405.6,922.9,127.3,3060.6,10480.3,1190172.6,2914279,57791.3,7.1,0,304.19,305.82,24.23,3.34,80.35,275.16,31.25,76.51,1517.29,0.19
UT,2038,3.3,77.2,6.3,0,0,10.6,0,1414,909,0,0,990.8,1201,2474.9,1006.4,188,270.2,0,0,23.6,0,0,0,2054.4,0,389.7,4313,107549,10055,0,0,27518,0,0,10028264,1591517,0,1665109,8877426,11780883,0,1087509,858575,0,0,38567,0,0,0,4898320,0,734232,41709835,7256637.3,7356211.4,1458,205.6,894.2,7822.7,1261282.5,3199532.2,64958.8,9.1,0,173.98,176.37,34.96,4.93,21.44,187.55,30.24,76.71,1557.4,0.22
UT,2040,3.3,157.6,6.3,0,0,10.6,0,1414,909,0,0,1004.9,1201,2474.9,1006.4,188,270.2,0,0,23.6,0,0,0,2207.6,0,165.8,2430,239376,4910,0,0,27967,0,0,10028264,1591517,0,1688819,0,13738402,0,1087509,858575,0,0,43850,0,0,0,5284426,0,289905,34885950,7617056.1,7713690.2,1406.4,200.5,909.1,8093.1,937422.4,2447559,50603.5,7.9,0,218.34,221.11,40.31,5.75,26.06,231.99,26.87,70.16,1450.54,0.23
UT,2042,3.3,239,8.1,1.8,0,10.6,0,1414,909,0,0,1017.1,1201,2474.9,1294.3,188,270.2,0,0,23.6,0,0,0,2357.3,0,65.3,2309,346870,10539,6039,0,27518,0,0,10028264,1591517,0,1689897,0,12667736,0,1087509,858575,0,0,44137,0,0,0,5668186,0,96849,34125945,7233768,7329990.4,1399.2,199.7,906.1,7952.7,892145.9,2342500.6,48598.9,7.7,0,211.97,214.79,41,5.85,26.55,233.04,26.14,68.64,1424.1,0.23
UT,2044,3.3,848.9,8.1,625,0,10.6,0,1414,909,0,0,1031,1201,2474.9,1289.1,149,270.2,0,0,23.6,0,0,0,4350.8,0,167.3,2756,1360944,13629,1650969,0,27518,0,0,10028264,1591517,0,1133780,0,9636882,0,797069,771989,0,0,42246,0,0,0,10821296,0,418147,38297008,6148743.8,6243794.1,1378.7,197.7,893.7,7504.5,763922.3,2045205.6,42929.7,7.2,0,160.55,163.04,36,5.16,23.34,195.96,19.95,53.4,1120.97,0.19
UT,2046,3.3,996.5,8.1,785.9,0,10.6,0,1414,909,0,0,1045.9,1201,2474.9,1288.4,149,270.2,0,0,23.6,0,0,0,3969,0,103.5,2382,1329423,8208,1650905,0,27518,0,0,10028264,1591517,0,1564175,0,8774229,0,797069,771989,0,0,45779,0,0,0,11013274,0,361368,37966101,5843110.9,5937840.4,1373,197.1,896.9,7454.6,727934,1961335.6,41324.1,7.1,0,153.9,156.4,36.16,5.19,23.62,196.35,19.17,51.66,1088.45,0.19
UT,2048,3.3,1374.6,5.6,1083.6,0,10.6,0,1414,909,0,0,1064.9,1201,2474.9,1288.4,149,270.2,0,0,23.6,0,0,0,4776.2,0,105.2,3953,2785074,9776,2559329,0,25903,0,0,9666566,1591517,0,1728728,0,10350677,233058,797069,771989,0,0,40604,0,0,0,13038543,0,365110,43967897,6505682.7,6598316.7,1345.3,192.5,893.6,7494.8,799255.8,2118772.1,44212.8,7.2,0,147.96,150.07,30.6,4.38,20.32,170.46,18.18,48.19,1005.57,0.16
UT,2050,3.3,1503.1,611.5,1083.6,0,10.6,0,1414,459,0,0,1088.8,1201,2474.9,1352.5,149,270.2,0,0,11.4,0,0,0,5944.9,0,105.2,3329,2390854,1628766,2204177,0,27967,0,0,417783,792605,0,881470,0,10768136,448694,797069,811308,0,0,5992,0,0,0,16568057,0,363458,38109666,5008971.8,5023453.8,222.1,28.8,448.3,2764.1,526304.9,1249903.8,24259.6,2.4,0,131.44,131.82,5.83,0.76,11.76,72.53,13.81,32.8,636.57,0.06
VA,2022,248.3,0,0,0,0,426.7,0,0,2753,0,0,222.2,0,8973.1,4192.3,0,865.1,3568,0,2031.2,3241,0,0,8613.9,22.7,36.5,405218,0,0,0,0,1664374,0,0,0,8937425,0,126093,0,51635926,1586994,0,1427465,28856793,0,5990,1326592,0,0,14248314,18998,122847,110363030,29015116.5,29107496.3,1396.9,185.9,3450.6,10454.9,2969498.7,6714413,125491.7,19.3,0,262.91,263.74,12.66,1.68,31.27,94.73,26.91,60.84,1137.08,0.17
VA,2024,248.4,0,0,0,0,426.7,0,0,877,0,0,479.1,0,8973.1,4192.3,0,865.1,3568,0,982.7,3241,0,0,8613.9,2500,108.5,25905,0,0,0,0,770788,0,0,0,731965,0,693764,0,56793770,1888870,0,1427824,28856793,0,48125,3254445,0,0,17747865,5496216,262933,117999264,23329640.2,23360152.5,514.3,55.6,1098.7,5016.9,2971207.8,6557054.9,120181.7,16.2,0,197.71,197.97,4.36,0.47,9.31,42.52,25.18,55.57,1018.49,0.14
VA,2026,461,0,0,0,0,426.7,0,0,877,0,0,946.5,0,8973.1,4192.3,0,865.1,3568,0,982.7,3241,0,0,8613.9,2500,108.5,33945,0,0,0,0,771547,0,0,0,731965,0,1375648,0,54881472,506393,0,1427465,28856793,0,0,4396246,0,0,17515209,8425404,337737,119259824,21528605.6,21557066.7,479.3,51.9,956.5,4560.8,2756926.1,6064988.2,110868,15.4,0,180.52,180.76,4.02,0.44,8.02,38.24,23.12,50.86,929.63,0.13
VA,2028,570.2,1639.2,0,0,0,229.4,0,0,877,0,0,1690.9,0,8973.1,4192.3,0,889.1,3568,0,982.7,3241,0,0,8613.9,2500,108.5,373999,1985665,0,0,0,642166,0,0,0,0,0,2457865,0,45348496,506393,0,1458591,28856793,0,0,4776856,0,0,17270500,8669237,335912,112682473,17125613.9,17144037.9,322.6,32.3,638.4,3292.7,2299425.1,4990345.8,90176.7,13.4,0,151.98,152.14,2.86,0.29,5.67,29.22,20.41,44.29,800.27,0.12
VA,2030,570.2,1995.7,0,0,0,229.4,0,0,877,0,0,2775.1,0,8973.1,4192.3,0,919.1,3568,0,736.7,3241,0,0,8613.9,2500,108.5,369321,2692447,0,0,0,622727,0,0,0,0,0,4033885,0,38621343,381642,0,1502717,28856793,0,0,3594595,0,0,17030658,8713573,334108,106753811,14443715.1,14459253.7,272.1,27.2,583,2777.1,1982074.9,4254882.1,76156.8,12.2,0,135.3,135.44,2.55,0.25,5.46,26.01,18.57,39.86,713.39,0.11
VA,2032,570.2,2368.5,0.1,0,0,229.4,0,0,877,0,0,3643.5,0,8973.1,4192.3,0,919.1,3568,0,736.7,3241,0,0,8614.5,2500,108.5,372489,3266086,293,0,0,622727,0,0,0,0,0,5296126,0,34689042,381642,0,1498215,28856793,0,0,3622758,0,0,16794112,8559832,332096,104292212,12897748.2,12911623.4,243,24.3,556.6,2479.8,1799503.2,3831293.6,68075.1,11.5,0,123.67,123.8,2.33,0.23,5.34,23.78,17.25,36.74,652.73,0.11
VA,2034,570.2,3063.3,17.1,0,0,229.4,0,0,877,0,0,4229.1,0,8973.1,4192.3,0,919.1,3568,0,276.7,3241,0,0,8614.5,5200,108.5,472026,4347981,38397,0,0,622727,0,0,0,0,0,6147380,0,32900722,94116,0,1496593,28856793,0,0,3097997,0,0,16559978,15436776,330514,110402000,12041537.6,12054491.6,226.8,22.7,542,2315.1,1698392.3,3596703.9,63599.4,11.2,0,109.07,109.19,2.05,0.21,4.91,20.97,15.38,32.58,576.07,0.1
VA,2036,624.3,4196.3,17.1,0,0,229.4,0,0,877,0,0,4334.9,0,8973.1,4192.3,0,919.1,3568,0,276.7,3241,0,0,8614.5,5200,108.5,440377,6547248,17435,0,0,622727,0,0,0,0,0,6295028,0,30724406,116127,0,1496798,28856793,0,0,1925819,0,0,16226260,16898186,328689,110495893,11204628.7,11216682.3,211.1,21.1,527.7,2154.2,1599559.8,3367400.5,59224.5,10.8,0,101.4,101.51,1.91,0.19,4.78,19.5,14.48,30.48,535.99,0.1
VA,2038,692.7,4197,17.1,0,0,229.4,0,0,877,0,0,4432,0,8973.1,4192.3,0,919.1,3568,0,273.7,3241,0,0,8614.9,5200,108.5,531171,6736119,19199,0,0,622727,0,0,0,0,0,6442597,0,30763916,0,0,1497753,28856793,0,0,2450306,0,0,16052814,17272693,326755,111572844,11149943.8,11161938.5,210,21,526.7,2143.7,1593101.5,3352416.3,58938.6,10.8,0,99.93,100.04,1.88,0.19,4.72,19.21,14.28,30.05,528.25,0.1
VA,2040,692.6,4980.6,1660.4,0,0,229.4,0,0,877,0,0,4539.6,0,8973.1,4192.3,0,919.1,3568,0,260.2,3241,0,0,13059,5200,108.5,527545,7981410,4128942,0,0,622727,0,0,0,0,0,6544164,0,47054274,0,0,1497753,28856793,0,0,2544443,0,0,24700321,16821522,266344,141546238,17349610.4,17368275.2,326.8,32.7,632.7,3335.8,2325204.1,5050983.6,91345.6,13.5,0,122.57,122.7,2.31,0.23,4.47,23.57,16.43,35.68,645.34,0.1
VA,2042,565.8,4983.7,1948.1,995,0,229.4,0,0,877,0,0,4669.6,0,8973.1,4192.3,0,919.1,3568,0,196,3241,0,0,17478.9,5200,108.5,505285,8163109,4662172,2945779,0,622727,0,0,0,0,0,6656124,0,45367543,0,0,1502887,28856793,0,0,2481865,0,0,34486755,17082780,280687,153614507,16698846.5,16716811.1,314.6,31.5,621.6,3210.6,2248354.1,4872682.2,87943.8,13.2,0,108.71,108.82,2.05,0.2,4.05,20.9,14.64,31.72,572.5,0.09
VA,2044,456.7,5656.9,1948.1,995,0,229.4,0,0,877,0,0,4842.4,0,8973.1,3852.3,0,919.1,3568,0,190,3241,0,0,17483.3,5200,108.5,388446,8410207,4238542,2476991,0,622727,0,0,0,0,0,7039541,0,43739192,0,0,1502887,28856793,0,0,2146570,0,0,35976991,17637651,321714,153358252,16026342.8,16043583.7,301.9,30.2,610.1,3081.3,2168922.2,4688390.6,84427.7,12.9,0,104.5,104.62,1.97,0.2,3.98,20.09,14.14,30.57,550.53,0.08
VA,2046,456.7,6875.2,1948.1,4147.6,0,229.4,0,0,877,0,0,5011.1,0,0,330,0,919.1,3568,0,93,3241,0,0,26725.7,5200,108.5,410383,10964278,4064248,11649180,0,622727,0,0,0,0,0,7130420,0,0,0,0,1503843,28856793,0,0,2404784,0,0,52909205,16878571,257146,137651579,0,0,0,0,336.2,0,276574.8,297914.1,661.7,5.9,0,0,0,0,0,2.44,0,2.01,2.16,4.81,0.04
VA,2048,456.7,7511.8,1947.9,4152.9,0,229.4,0,0,877,0,0,5141.3,0,0,330,0,919.1,3568,0,93,3241,0,0,26446.3,5200,108.5,352120,11324589,4371112,10679306,0,622727,0,0,0,0,0,7471474,0,0,0,0,1503843,28856793,0,0,1986267,0,0,56497471,17709692,303968,141679365,0,0,0,0,336.2,0,276574.8,297914.1,661.7,5.9,0,0,0,0,0,2.37,0,1.95,2.1,4.67,0.04
VA,2050,456.7,6840.2,3375.2,4822.2,0,229.4,0,0,877,0,0,5416.4,0,0,330,0,919.1,3568,0,93,3241,0,0,28775.3,5200,108.5,380364,10454711,6700606,12192694,0,622727,0,0,0,0,0,7874341,0,0,0,0,1503843,28856793,0,0,2005694,0,0,60562615,17066609,211919,148432917,0,0,0,0,336.2,0,276574.8,297914.1,661.7,5.9,0,0,0,0,0,2.26,0,1.86,2.01,4.46,0.04
VT,2022,1.9,0.2,0,0,0,81.1,0,0,0,0,0,146.4,0,0,0,0,331.3,0,0,95.6,0,0,0,110.3,0,264.1,1100,810,0,0,0,41650,0,24070640,0,0,0,187458,0,0,0,0,1280762,0,0,53176,0,0,0,146606,0,868813,26651014,41259.4,41427.6,2,0.4,145.5,217.9,7964.1,11081.8,103.5,0.1,0,1.55,1.55,0.07,0.01,5.46,8.18,0.3,0.42,3.89,0
VT,2024,1.9,0.2,0,0,0,81.1,0,0,0,0,0,170.2,0,0,0,0,331.3,0,0,0,0,0,0,130.3,0,264.1,910,75,0,0,0,41650,0,24121287,0,0,0,221326,0,0,0,0,1280762,0,0,0,0,0,0,231999,0,947074,26845083,0,0,0,0,20.4,0,1381.5,1432.5,1.7,0,0,0,0,0,0,0.76,0,0.05,0.05,0.06,0
VT,2026,1.9,0.2,0,0,0,81.1,0,0,0,0,0,197.8,0,0,0,0,331.3,0,0,0,0,0,0,130.3,0,264.1,836,287,0,0,0,41650,0,23325927,0,0,0,257268,0,0,0,0,1280762,0,0,0,0,0,0,231607,0,948142,26086479,0,0,0,0,20.4,0,1381.5,1432.5,1.7,0,0,0,0,0,0,0.78,0,0.05,0.05,0.06,0
VT,2028,1.9,0.2,0,0,0,81.1,0,0,0,0,0,232.1,0,0,0,0,331.3,0,0,0,0,0,0,130.3,0,258.9,913,199,0,0,0,41650,0,23167400,0,0,0,301841,0,0,0,0,1280664,0,0,0,0,0,0,228375,0,926585,25947626,0,0,0,0,20.4,0,1381.5,1432.5,1.7,0,0,0,0,0,0,0.79,0,0.05,0.06,0.06,0
VT,2030,1.9,0.2,0,0,0,29.1,0,0,0,0,0,273.2,0,0,0,0,331.3,0,0,0,0,0,0,130.3,0,264.1,1121,8,0,0,0,41650,0,22438907,0,0,0,355281,0,0,0,0,1280762,0,0,0,0,0,0,225187,0,931954,25274870,0,0,0,0,20.4,0,1381.5,1432.5,1.7,0,0,0,0,0,0,0.81,0,0.05,0.06,0.07,0
VT,2032,1.9,0.2,0,0,0,29.1,0,0,0,0,0,292.1,0,0,0,0,331.3,0,0,0,0,0,0,130.3,0,264.1,938,126,0,0,0,41650,0,22106700,0,0,0,379873,0,0,0,0,1280762,0,0,0,0,0,0,222043,0,937515,24969606,0,0,0,0,20.4,0,1381.5,1432.5,1.7,0,0,0,0,0,0,0.82,0,0.06,0.06,0.07,0
VT,2034,1.9,0.2,0,0,0,29.1,0,0,0,0,0,306.5,0,0,0,0,331.3,0,0,0,0,0,0,130.3,0,264.1,1043,8,0,0,0,41650,0,20734893,0,0,0,398671,0,0,0,0,1280762,0,0,0,0,0,0,218946,0,931803,23607776,0,0,0,0,20.4,0,1381.5,1432.5,1.7,0,0,0,0,0,0,0.86,0,0.06,0.06,0.07,0
VT,2036,0,1.4,0.7,0,0,29.1,0,0,0,0,0,315,0,0,86.1,0,331.3,0,0,0,0,0,0,130.3,0,264.1,0,756,587,0,0,41650,0,19635373,0,0,0,409667,0,0,115151,0,1280762,0,0,0,0,0,0,215890,0,927908,22627744,68284.7,68358.2,1.3,0.1,20.4,0,9450.6,20153.8,358.8,0,0,3.02,3.02,0.06,0.01,0.9,0,0.42,0.89,15.86,0
VT,2038,0,2,0.7,0,0,9.1,0,0,0,0,0,324,0,0,637.5,0,331.3,0,0,0,0,0,0,130.3,0,264.1,0,1575,128,0,0,41650,0,19132873,0,0,0,421371,0,0,852517,0,1280762,0,0,0,0,0,0,212879,0,922886,22866642,505542.6,506086.8,9.5,1,20.4,0,61120.8,140035.1,2646.1,0.2,0,22.11,22.13,0.42,0.04,0.89,0,2.67,6.12,115.72,0.01
VT,2040,0,2,5.2,0,0,9.1,0,0,0,0,0,334,0,0,637.5,0,331.3,0,0,0,0,0,0,130.3,0,264.1,0,915,4516,0,0,41650,0,18978293,0,0,0,434377,0,0,852517,0,1280762,0,0,0,0,0,0,209912,0,914462,22717404,505542.6,506086.8,9.5,1,20.4,0,61120.8,140035.1,2646.1,0.2,0,22.25,22.28,0.42,0.04,0.9,0,2.69,6.16,116.48,0.01
VT,2042,0,5.4,5.2,0,0,9.1,0,0,0,0,0,345,0,0,748.1,0,331.3,0,0,0,0,0,0,121,0,149.1,0,8880,3940,0,0,41650,0,18978293,0,0,0,448683,0,0,982642,0,1280762,0,0,0,0,0,0,192571,0,517946,22455368,582706.8,583334.1,11,1.1,20.4,0,70239.2,161190.9,3049.7,0.3,0,25.95,25.98,0.49,0.05,0.91,0,3.13,7.18,135.81,0.01
VT,2044,0,61.4,5.2,0,0,9.1,0,0,0,0,0,356.9,0,0,748.1,0,331.3,0,0,0,0,0,0,94.4,0,264.1,0,179234,6852,0,0,41650,0,18978293,0,0,0,464171,0,0,371657,0,1280688,0,0,0,0,0,0,148664,0,805955,22277163,220392.7,220630,4.2,0.4,20.4,0,27425,61856.7,1154.5,0.1,0,9.89,9.9,0.19,0.02,0.92,0,1.23,2.78,51.82,0
VT,2046,0,61.9,5.2,0,0,9.1,0,0,0,0,0,366.5,0,0,748.1,0,331.3,0,0,0,0,0,0,69.7,0,264.1,0,70527,5276,0,0,41650,0,18978293,0,0,0,476585,0,0,611830,0,1280688,0,0,0,0,0,0,109140,0,1011413,22585401,362815,363205.6,6.8,0.7,20.4,0,44254.9,100904,1899.5,0.2,0,16.06,16.08,0.3,0.03,0.9,0,1.96,4.47,84.1,0.01
VT,2048,0,61.9,9.5,0,0,9.1,0,0,0,0,0,377,0,0,794.8,0,331.3,0,0,0,0,0,0,42.4,0,235.1,0,65404,18189,0,0,41650,0,18978293,0,0,0,490300,0,0,923189,0,1280762,0,0,0,0,0,0,73207,0,904281,22775274,547451.2,548040.6,10.3,1,20.4,0,66073.1,151525,2865.3,0.2,0,24.04,24.06,0.45,0.05,0.9,0,2.9,6.65,125.81,0.01
VT,2050,0,61.9,9.9,0,0,9.1,0,0,0,0,0,391.8,0,0,794.8,0,331.3,0,0,0,0,0,0,62.6,0,389.3,0,76688,18420,0,0,41650,0,18978293,0,0,0,489255,0,0,28676,0,1280762,0,0,0,0,0,0,105519,0,1468717,22487980,17005.1,17023.4,0.3,0,20.4,0,3391,6094.7,90.6,0,0,0.76,0.76,0.01,0,0.91,0,0.15,0.27,4.03,0
WA,2022,9.6,0,0,0,0,119.1,0,0,670,0,0,333.2,0,2635.6,623.8,0,22442.3,1151,0,2.5,314,0,0,184.7,0,3503.2,2761,0,0,0,0,316849,0,9309480,0,4751724,0,405963,0,6494202,0,0,88488450,9246796,0,0,12058,0,0,372371,0,8283146,127683799,8036857.2,8082865,670.8,95.3,1538.9,5650.2,570597.4,1340988.2,25799.4,5.7,0,62.94,63.3,5.25,0.75,12.05,44.25,4.47,10.5,202.06,0.04
WA,2024,9.6,0,0,0,0,119.1,0,0,670,0,0,636.7,0,2635.6,623.8,0,22442.3,1151,0,2.5,314,0,0,184.7,0,3732.2,84,0,0,0,0,315957,0,8717420,0,2769001,0,800658,0,8050076,0,0,88488450,9246796,0,0,0,0,0,367158,0,9074361,127829960,6423359.1,6452041.6,423.7,58.8,977.6,3842.8,576393.4,1299493.4,24220.2,4.9,0,50.25,50.47,3.31,0.46,7.65,30.06,4.51,10.17,189.47,0.04
