gea,t,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,prm,capacity_shadow_price,planning_capacity_MW,cef_gen,cef_load,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,total_gen_co2_c,total_gen_ch4_c,total_gen_n2o_c,total_gen_co2_p,total_gen_ch4_p,total_gen_n2o_p,total_gen_co2e_c,total_gen_co2e_p,total_gen_co2e,co2_captured_ccs,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,battery_MWh,biomass_MWh,beccs_MWh,canada_MWh,coal_MWh,coal-ccs_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,re-ct_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh,battery_MW,biomass_MW,beccs_MW,coal_MW,coal-ccs_MW,csp_MW,distpv_MW,gas-cc_MW,gas-cc-ccs_MW,gas-ct_MW,geothermal_MW,hydro_MW,nuclear_MW,o-g-s_MW,phs_MW,re-ct_MW,upv_MW,wind-ofs_MW,wind-ons_MW,battery_energy_cap_MWh,phs_energy_cap_MWh,csp_energy_cap_MWh,co2_shadow_price
SRMWc,2035,130996110,4426894,844517.8,4562615.1,140830130.2,126285811.7,-24640524.8,226203650,310818900,0.0359,0.054,0.183,91628.56,31990.6,0.89,0.85,111.7,12.6,1.84,4.8,253.5,0.08,112.6,12.4,125,159.7,18,2.62,6.3,362.6,0.1,160.9,17.2,178.1,183.9,13.4,1.87,12.8,646.9,0.09,184.8,32.1,216.9,476.8,39.7,5.67,29.7,1497.3,0.26,479.6,74.4,553.9,24845166.9,2813.4,408.8,1067879.1,56323.9,18.2,25040611.6,2751304.8,27791916.4,0,16.49,17.1,0,33.59,17.93,19.46,0,37.38,225501140,165470660,3765831.2,57546.3,0,0,24178272,0,0,1838093,898365.6,0,242212.1,0,834144.2,29378692,355.6,675058.7,0,42960108,120672460,0,2794.9,19.2,0,9338.5,0,0,1268.5,1934,0,9356.1,0,289.4,4131,248.6,471,0,19086.6,0,34014.3,11042,4710,0,0
SRMWc,2040,146396690,7220797,896575,4664649.6,159178715.6,141132389.8,-31689401,230476260,316469540,0.0359,0.054,0.183,89180.81,36038.7,0.93,0.9,70.4,7.7,1.12,3.5,167.8,0.06,71,8.6,79.5,103.1,11.3,1.65,4.7,244.1,0.07,103.9,12,115.8,161,11.6,1.63,11.9,569.2,0.09,161.8,28.9,190.7,405.1,31,4.41,27.7,1349.7,0.23,407.2,68,475.2,16900008.3,1864.7,270.5,847421,40055.5,14.1,17029424.6,2044926.7,19074351.2,0,14.31,16.19,0,30.5,15.69,18.61,0,34.29,245270990,190868110,6158958.5,51129.6,0,0,16010968,0,0,2235123.8,1272938.2,0,680751.4,0,816728.8,28683260,266.2,727878.2,0,42273996,146358990,0,4604.7,19.2,0,8094.5,0,0,1581.8,1934,0,12488.2,0,289.4,4131,236.2,471,0,19929.8,0,41551,16712.7,4710,0,0
SRMWc,2045,160409580,14058490,863854.9,4746669.1,180078591.8,154641206.4,-69677002.1,221145310,330185200,0.0359,0.054,0.183,87920.36,39718.1,0.95,0.92,41.5,4.1,0.59,2.3,113,0.03,41.8,5.7,47.4,71.8,7.2,1.04,3.5,189.8,0.04,72.3,9.2,81.5,96.7,5.2,0.71,9.4,399.3,0.07,97,21.3,118.4,370.8,26.9,3.8,26.6,1284.5,0.2,372.7,65,437.6,11610820.4,1162,167.5,625220.7,31128,8.1,11691163,1555052,13246215,0,12.87,15.6,0,28.48,14.43,18.51,0,32.95,289321020,249755600,12007489,47373.1,0,0,9626480,0,0,2701126.5,1998549.2,0,2067612.4,0,795264.8,12331250,0,691409.3,0,52652760,194401710,0,9127,19.2,0,4103.5,0,0,1962.4,1934,0,16094.5,0,289.4,1819,92.6,471,0,26836.5,0,55439.8,32827.2,4710,0,0
SRMWc,2050,173292560,20071640,898190.6,4771878.1,199034268.2,167060895.3,-62212669.1,229929500,320122000,0.0359,0.054,0.183,86112.07,43291.5,0.97,0.96,22.7,1.5,0.21,1.7,83.9,0.01,22.8,4.2,27,30.4,2.6,0.37,1.7,93.8,0.01,30.5,4.5,35.1,83.2,3.5,0.45,9.7,378.6,0.07,83.4,21,104.4,341,21.1,2.92,27.6,1301.1,0.18,342.5,66.5,408.9,6190031.9,431,60.2,447564.1,22418.9,2.9,6219306.5,1116437.8,7335744.2,0,12.86,15.14,0,28,14.69,18.4,0,33.08,289380580,261246940,17132466,45656.1,0,0,3218853.2,0,0,3345906.8,2431231.8,0,3801138.8,0,784390.2,0,0,719899,0,52578172,205322860,0,12615.4,19.2,0,1656.5,0,0,2455.5,1934,0,18002.8,0,289.4,0,78.1,471,0,27795.7,0,58717.1,48158.1,4710,0,0
SRSOc,2024,265200030,291396,1511924,2167661.2,269171000.6,255664577.1,258360531.9,77887190,82955650,0.0359,0.054,0.15,7398.11,59227.5,0.45,0.45,326,22.9,3.2,26.6,1181.8,0.22,327.5,61.9,389.4,334.5,23.2,3.24,27.5,1221.1,0.23,336.1,64,400.1,317.7,19.8,2.78,25.5,1185.6,0.17,319,60.8,379.9,748.3,56.7,8.12,51.5,2440.4,0.44,752.2,124.3,876.5,88821548,6232.8,871.3,7253180.8,322063.7,60.9,89245151,16867307.9,106112458.9,0,31.98,1.58,0,33.55,33.89,1.72,0,35.61,274291500,10810469,264692.6,2102373.8,0,0,46132404,0,0,509204.1,105337350,0,651515.6,0,13191630,94504056,92624.4,1204377.2,0,10301265,0,0,87,312.9,0,15055.7,0,0,342.6,19788.7,0,8649,0,5317.1,11833.5,1221.2,1897.4,0,4659.2,0,0,1336.4,18974,0,0
SRSOc,2026,272758600,820718.9,2126199.2,2316201.4,278021716,262951415.9,247472078.7,82799224,84451450,0.0359,0.054,0.15,42937.39,60875.4,0.51,0.52,294.2,21.5,3.01,23.5,1041.6,0.21,295.7,54.6,350.3,294.4,21.1,2.96,23.8,1052.9,0.21,295.9,55.3,351.1,277.1,13.5,1.83,25.6,1162.3,0.14,278,60.2,338.2,713.7,54.2,7.72,48.6,2357.9,0.4,717.5,119,836.5,81702616.3,5959.8,836.3,6534279,289332.9,57.6,82108539.8,15172119.7,97280659.6,0,30.17,8.7,0,38.86,32.01,9.49,0,41.51,279705760,30549638,707340,2101197.5,0,0,44906640,0,0,873239.7,91272000,0,500657.2,0,13560867,94376100,46782.1,1684559.2,0,29676396,0,0,361.5,312.9,0,14980.7,0,0,587.2,19788.7,0,8571,0,5418.1,11833.5,1221.2,1897.4,0,13058.6,0,0,2872,18974,0,0
SRSOc,2028,284285700,1538840.6,3379879.5,3349607.2,292554026.1,274064194.1,232909294.5,139283060,133571950,0.0359,0.054,0.15,58398.14,63591.3,0.6,0.61,227.4,15.4,2.15,19.9,843.8,0.17,228.4,45,273.5,226.6,14.8,2.06,20.3,857.1,0.17,227.6,45.8,273.4,198.4,5.7,0.69,21.7,971.8,0.09,198.8,50.7,249.4,607,41.4,5.84,45.8,2165.4,0.34,609.9,110.5,720.3,64688578.8,4381.9,610.2,5652679.6,240135.5,49.2,64985749.6,12822139,77807888.5,0,26.63,11.48,0,38.11,28.38,12.64,0,41.03,286863500,59644730,1337531.6,2068471.2,0,0,32254874,0,0,1425400.4,81419620,0,460412.6,0,13691082,93223140,47975.5,2715648.8,0,58219336,0,0,642.6,312.9,0,14980.7,0,0,1018.6,19788.7,0,8571,0,5526.1,11833.5,1221.2,1897.4,0,25552,0,0,4238.6,18974,0,0
SRSOc,2030,296424300,3179377.5,3851840,3537785.9,306993301.3,285766502.5,243342165,160108620,128295656,0.0359,0.054,0.15,67650.15,66710.1,0.64,0.66,206.7,14.1,1.97,18.3,764.3,0.16,207.6,41.1,248.8,197.1,13.1,1.82,17.8,741.2,0.16,198,40,238,276.1,10.9,1.4,27.5,1262.9,0.13,276.8,65.2,342,542.1,37,5.22,41.1,1935.3,0.31,544.7,98.9,643.6,56332542.8,3843.6,535.7,4989120.6,208444.2,44.8,56593324.9,11213000.5,67806325.4,0,24.3,13.3,0,37.61,26.04,14.75,0,40.79,275096770,63651136,2727684.2,1941980.4,0,0,28469308,0,0,2421235,70382310,0,538551.8,0,13344246,90937850,49276.7,3054416.2,0,61229900,0,0,1326.1,312.9,0,14980.7,0,0,1693.5,19748.7,0,8567,0,5526.1,11833.5,1182.1,1897.4,0,27135.9,0,0,8186.5,18974,0,0
SRSOc,2035,334397570,19179538,3889756.8,3387526.7,360854375.2,322375005.2,257626460.1,168206450,117153420,0.0359,0.054,0.15,87745.39,77788,0.73,0.74,158.6,11.5,1.61,13.7,566.1,0.13,159.4,30.6,190,156.2,11,1.53,14,569.7,0.13,157,31,188,332.9,17,2.28,29.7,1401.2,0.15,334,71.5,405.5,491.5,32.9,4.6,37.6,1800.3,0.26,493.8,91.3,585.1,48528769.3,3519.3,493.5,4209692.1,173319.2,40.9,48768375,9385780.1,58154155.2,0,22.08,16.7,0,38.78,24.25,19.29,0,43.54,309649150,103227910,16279430,1812368.8,0,0,26762894,0,0,3867365.5,55705760,0,405532.7,0,12978094,89427300,1518.9,3048334.2,0,99360550,0,0,7322.6,312.9,0,14980.7,0,0,2727.5,19748.7,0,8567,0,5552,11833.5,927.8,1897.4,0,44286.8,0,0,49248.6,18974,0,0
SRSOc,2040,376265000,37560788,4234548,3488635.8,421548962.9,362737604.8,272524272.8,176725020,123003380,0.0359,0.0539,0.15,86555.87,89805.8,0.78,0.78,121.8,8,1.1,11.5,463.3,0.11,122.3,25.3,147.7,126.2,7.9,1.1,12.2,489.3,0.11,126.7,26.9,153.6,422.1,23.3,3.17,36,1720,0.2,423.7,87.3,511,438.8,26.8,3.72,35.9,1684.2,0.23,440.6,86.2,526.8,44150814.2,2876.8,398.8,4183613,168119.9,38.4,44345419.6,9204063.7,53549483.3,0,19.73,15.98,0,35.71,22.24,19.18,0,41.42,367670500,149024690,32000820,1710221,0,0,21109968,0,0,4666882,59179276,0,472848.2,0,12615661,88116910,1649.3,3438444.8,0,144357810,0,0,15670.8,312.9,0,14980.7,0,0,3451.1,19748.7,0,9721.7,0,5552,11833.5,790.6,1897.4,0,65479.4,0,0,94514.7,18974,0,0
SRSOc,2045,416158980,59447500,4468669,3598385.1,483673526.7,401197634.3,286934239.6,176222260,127041330,0.0359,0.0539,0.15,85607.77,101002.3,0.81,0.8,99.9,5.9,0.82,10,398.4,0.09,100.3,21.9,122.2,107.8,6.2,0.84,11,437.6,0.09,108.2,24.1,132.3,368.7,20.7,2.82,31.3,1491,0.17,370,75.7,445.8,406.8,23.8,3.28,34.2,1598,0.21,408.4,81.8,490.2,42803549.6,2541.4,348.4,4292164.1,170860.6,37.3,42974406.1,9394005.8,52368411.9,0,17.71,15.27,0,32.99,20.59,19.01,0,39.61,434275740,196739280,50646388,1603534.9,0,0,17953820,0,0,5610155,64162250,0,303388,0,12323397,86909530,336.3,3633827.2,0,191129140,0,0,25383.3,312.9,0,14239.2,0,0,4470.6,19237.6,0,9891,0,5552,11833.5,789.4,1897.4,0,89348.2,0,0,146259.2,18974,0,0
SRSOc,2050,456839520,87114070,4610041.5,3487570.2,552051214.5,440416061.3,295607092.3,165248100,126337660,0.0359,0.0539,0.15,84388.11,112735.1,0.85,0.82,73.3,3.5,0.46,8.3,321,0.07,73.5,17.9,91.4,87.1,4,0.53,9.9,384.5,0.08,87.3,21.4,108.7,339.3,19.5,2.66,28.5,1359.6,0.16,340.6,69.1,409.6,382.4,20.8,2.83,33.7,1556.2,0.2,383.8,80.1,463.9,37064520,1745,231.4,4230356.4,162621.4,34.3,37179687.9,9085826.2,46265514.1,0,17.3,14.58,0,31.88,20.76,18.89,0,39.65,512854530,256444130,74187100,1553277.2,0,0,10872080,0,0,6748315,67313496,0,389020.1,0,12184309,86150610,0,3760499.2,0,247985380,1710426.4,0,36789.1,312.9,0,8718.6,0,0,5761.1,19237.6,0,13618.9,0,5552,11833.5,1.4,1897.4,0,118416.9,0,572,213616.7,18974,0,0
SRTVc,2024,216905420,24753.6,1956521.4,1508536.9,220395239.7,209105276,214350148.8,104487800,56378700,0.0359,0.054,0.1505,22848.93,44981.5,0.33,0.34,527.3,51.3,7.38,26.7,1452,0.3,530.9,70,600.9,545.6,53.2,7.66,27.3,1495.2,0.31,549.2,72,621.2,310.4,21.2,2.98,23,1118.8,0.16,311.8,56.4,368.2,788.6,62.9,9.07,51.5,2455.2,0.48,793,124.8,917.8,90078117.7,8764.6,1260.5,4555888.4,248112.6,51,90683431.8,11963558.2,102646990,0,31.76,4.6,0,36.37,33.67,5.02,0,38.69,171984670,6045091,21003.2,178949.3,0,0,69509656,0,0,298037.3,44463210,0,604378.5,0,13428027,36119536,1817.3,1613007.2,0,5693015,54038.8,0,24.9,38,0,14777,0,0,203.2,8085.1,0,7781.4,0,3662.1,4522.7,49.1,1616.3,0,2538.2,0,29.1,59.5,16163,0,0
SRTVc,2026,222308820,2540718.8,1817908.4,1667201.7,228334649.3,214314349.2,212285944.5,121282776,66014260,0.0359,0.054,0.1505,51003.62,46069.8,0.4,0.42,451.9,42.8,6.14,24.2,1282.7,0.26,454.9,62.5,517.3,463,44,6.32,24.6,1306.5,0.27,466.1,63.6,529.6,314.5,14.8,1.97,29.3,1354.3,0.15,315.5,69.7,385.1,745.3,59.2,8.49,48.4,2372.4,0.42,749.4,119.2,868.6,77494673.9,7335.2,1052.8,4149190.3,220052,44.7,78000681.9,10718949,88719630.9,0,30.1,9.64,0,39.74,31.99,10.57,0,42.56,172698420,16048706,2171877.2,177968.2,0,0,57556064,0,0,460677.2,44945276,0,329211.4,0,13900590,36083292,870.9,1484563.2,0,15534280,53747.4,0,1248.8,38,0,13024,0,0,313.3,8642.5,0,7515.8,0,3776.1,4522.7,49.1,1616.3,0,6784.9,0,29.1,7076.3,16163,0,0
SRTVc,2028,230477740,4258405,2118716,2288012.6,239142874.9,222189558.6,219028705.6,165483280,97592980,0.0359,0.054,0.1504,67512.32,47973.2,0.44,0.54,351.7,28.4,4.02,23.7,1154.6,0.21,353.7,58.1,411.8,311.1,25.7,3.64,20.6,1003.9,0.19,312.9,50.5,363.4,284.5,6.1,0.65,32.9,1463.2,0.13,284.9,76.6,361.5,652,47.5,6.75,46.3,2224.5,0.36,655.3,112.7,768,59615091.7,4809.9,681.3,4017286.9,195823.5,35.5,59944433,9862511.3,69806944.3,0,26.66,12.54,0,39.2,28.48,13.87,0,42.35,170812030,20114170,3640516.8,173031.6,0,0,36102480,0,0,740190.8,59115000,0,197174.3,0,14054643,35724930,378.7,1689704.4,0,19320520,53457.6,0,2235.3,38,0,10775,0,0,502.2,11602.4,0,7330.2,0,3835.1,4522.7,49.1,1616.3,0,8487.9,0,29.1,10651.8,16163,0,0
SRTVc,2030,238868450,7007102.5,2870133.5,2842114.7,251587809.1,230278592.2,224782814.5,193800590,113956120,0.0359,0.054,0.1504,75771.68,50432.7,0.49,0.62,319.2,25.7,3.64,21.7,1050.7,0.19,321,53,374,257.4,21.4,3.04,16.9,825,0.16,258.9,41.5,300.4,356.1,15.7,2.06,34,1576.4,0.16,357.1,81,438.1,604.1,45,6.38,42.2,2040.8,0.34,607.2,103.1,710.3,54199125,4358.2,617.2,3686955.1,178551,32.7,54497490.3,9016709.7,63514200,0,24.22,13.78,0,38.01,26.12,15.46,0,41.58,171278400,26804994,5973683,165514.4,0,0,32755424,0,0,1216062.5,54331160,0,211368,0,13824842,34894492,231.2,2316684.2,0,25535762,53169.2,0,3875.5,38,0,10775,0,0,823.4,11602.4,0,6877.9,0,3838.7,4522.7,43.2,1616.3,0,11187.5,0,29.1,17097.9,16163,0,0
SRTVc,2035,265052620,18406450,2959334.2,3109794.2,289528179.6,255521363.4,226636899.1,221778400,134125480,0.0359,0.054,0.1504,89410.04,58015.4,0.64,0.7,227.1,18.2,2.58,15.7,750,0.14,228.4,38.1,266.5,198.8,16.1,2.29,13.5,650.6,0.12,199.9,33,232.9,332.4,20.3,2.79,26.6,1294.3,0.16,333.8,65.3,399.1,552.2,40.8,5.76,38.6,1898,0.29,555,95.2,650.2,45258022,3627.2,513.5,3136979.3,149594.4,28.4,45506302.4,7602645.7,53108948.1,0,21.88,15.82,0,37.71,24.11,18.41,0,42.51,201296020,62891276,15715181,155357.9,0,0,27367104,0,0,2623223.8,43657976,0,1457388.8,0,13483304,34241428,0,2326997.5,0,60268056,0,0,8286.4,38,0,8727,0,0,1781.1,11602.4,0,18825,0,3842.4,4522.7,43.2,1616.3,0,25772.7,0,0,48129.2,16163,0,0
SRTVc,2040,293709820,35236820,3530843.2,3561108.3,336038600.7,283148218,205663219.2,239389140,181318220,0.0359,0.054,0.1505,85044.88,65875.2,0.76,0.76,146.8,11.3,1.59,10.7,500.5,0.09,147.6,25.6,173.2,150.7,11.6,1.63,11,514.5,0.1,151.5,26.3,177.9,343.5,24.2,3.38,24.6,1233.6,0.16,345.1,61.4,406.6,506.6,35.8,5.04,36.9,1787.6,0.27,509,90.3,599.3,40248819.7,3090.1,435.7,2938972.1,137396,25.8,40459862.6,7040406.7,47500269.3,0,19.29,14.72,0,34.01,21.95,17.95,0,39.89,277341540,130375384,30012924,145599.8,0,0,23077534,0,0,3924048.5,42768616,0,1308293.6,0,13150383,33647360,0,2855454.2,0,126451340,0,0,15468.1,38,0,8611,0,0,2752.4,11602.4,0,18825,0,3846,4522.7,43.2,1616.3,0,54162.3,0,0,91257.1,16163,0,0
SRTVc,2045,320992800,39289384,3981844.5,3878903.6,368142924.2,309450204.9,208167299.5,252081660,196259360,0.0359,0.054,0.1506,83912.6,73218.8,0.78,0.79,131.9,10,1.4,9.8,455.4,0.08,132.6,23.3,155.9,132.3,9.9,1.39,9.8,459.2,0.08,133,23.5,156.4,279.4,17.1,2.36,22.7,1085,0.14,280.5,55.1,335.6,482,33.3,4.68,35.8,1727.4,0.25,484.3,87.3,571.7,40632736.8,3063.2,431.2,3011708.7,140477.9,25.8,40841731.1,7205002.5,48046733.6,0,17.86,14.79,0,32.65,20.51,18.08,0,38.58,311590100,159975630,33476304,139117.5,0,0,22737612,0,0,5386084.5,44755972,0,1333616.1,0,12894165,33086252,0,3191451.5,0,154589540,0,0,17633.4,38,0,8205.8,0,0,3988.4,11602.4,0,22106.2,0,3849.7,4522.7,43.2,1616.3,0,69568.8,0,0,98674.5,16163,0,0
SRTVc,2050,348612900,47396428,4233484.5,3987943.5,404230742.6,336077332.6,213087249.4,260418460,202038610,0.0359,0.054,0.1505,84369.25,80850.8,0.81,0.82,103.8,7.2,1,8.4,380.3,0.07,104.3,19.8,124.1,105.9,7.2,1.01,8.5,390.2,0.07,106.4,20.2,126.6,279.8,15.6,2.12,24.4,1137.1,0.14,280.8,58.3,339.1,442.1,27,3.74,36,1697.8,0.23,443.9,86.6,530.5,35390029.1,2434.9,339.6,2870241.6,129817.3,23.2,35555297.6,6745125.4,42300423,0,17.64,14.98,0,32.62,20.44,18.52,0,38.96,345040260,191143490,40396536,119894.3,0,0,17447074,0,0,7023781.5,45808692,0,1140494.5,0,12705836,32819356,0,3458880.5,0,183526140,593575.1,0,20765.6,36.2,0,6722.8,0,0,5510.1,11602.4,0,23784.5,0,3853.3,4522.7,23.4,1616.3,0,86974.4,0,184.9,119607.2,16163,0,0
SRVCc,2024,339018000,184360.3,6799105,1472177.9,347473626.2,326828637.2,308242392.6,87162136,64142976,0.0359,0.054,0.1488,10281.47,76410,0.56,0.54,246.3,17,2.37,21.7,905.1,0.19,247.5,48.8,296.2,271.4,19.2,2.68,23.3,984,0.21,272.8,52.7,325.4,322.5,24.2,3.42,21.8,1101.3,0.16,324.1,54.7,378.8,743.3,56.1,8.04,51.2,2434,0.43,747.1,123.9,871,79339756.5,5480.5,764.7,7001594.7,291573.9,62.5,79711836.3,15707560.6,95419396.9,0,32.76,2.09,0,34.85,34.81,2.3,0,37.11,324327140,39231230,154567.9,4233525,0,0,42095916,0,0,3201306.5,100935730,0,649359,0,9000154,122475520,11009.8,5540136,0,33480410,727700.7,1821817.6,204.7,730.8,0,15160,0,0,2180.8,17877.1,0,12668.5,0,4153.5,15334.8,1333.2,6123,0,16179.2,516.9,248.2,409.5,61230,0,0
SRVCc,2026,348307740,1772410.2,7448647,1503363,359032165.7,335784407.7,293555661.1,87894300,71359910,0.0359,0.054,0.1488,46676.23,78650.2,0.61,0.59,218.1,15.2,2.12,19.4,798.6,0.18,219.1,43.2,262.4,241.4,17,2.38,21,875.5,0.19,242.6,47.1,289.7,250.1,13.6,1.86,21.6,1019.4,0.12,251,52,303,710.6,53.9,7.68,48.3,2353.8,0.39,714.3,118.6,832.8,74127645.3,5155.4,719.8,6588704.8,271498.2,60.1,74477794.7,14695743.9,89173538.6,0,30.85,9.11,0,39.96,32.84,10.06,0,42.9,342398270,65476504,1512078.6,4196634.5,0,0,39708556,0,0,4677357.5,93661000,0,515757.5,0,9009794,122318850,10199.6,5988895,0,55377536,723776.6,4697835.5,1104.2,730.8,0,14616,0,0,3205.5,17877.1,0,12608.5,0,4153.5,15334.8,1333.2,6123,0,25966.3,1316.9,248.2,4231.1,61230,0,0
SRVCc,2028,362156030,11206498,9822834,2287103.3,385472477.3,349134896.8,279640045.2,129015820,111931150,0.0359,0.054,0.1488,65309.29,82185.2,0.7,0.66,152.6,8.9,1.22,15.7,613.3,0.14,153.2,34,187.2,180.6,10.8,1.48,18.1,719.3,0.16,181.3,39.6,220.9,178.1,4.7,0.54,19.9,888.3,0.08,178.4,46.4,224.8,628.2,44.2,6.24,46.1,2204.7,0.34,631.2,111.8,743.1,55720895.3,3263,446.6,5749246.2,224074,50.6,55940060.3,12440468.4,68380528.7,0,27.19,12.3,0,39.49,29.31,14.03,0,43.34,368269000,105832430,9569443,2679693.8,0,0,23601622,0,0,6904737,87667240,0,533796.4,0,9110653,121329510,12530.8,7932078.5,0,90825790,719873.2,7382027,5890.9,533.5,0,12970,0,0,4751,17877.1,0,12568.5,0,4218.6,15334.8,1333.2,6123,0,41455.2,2116.9,248.2,26512.6,61230,0,0
SRVCc,2030,376543650,24161422,11375346,2706588.4,414787018.6,363005320.5,253503330.7,140697500,142156160,0.0359,0.054,0.1488,73171.88,86432.8,0.77,0.72,110.6,6,0.82,12.2,459.4,0.11,111,26,137,141.4,7.9,1.08,15,579.6,0.13,141.9,32.3,174.2,196.2,8.4,1.1,18.9,875.6,0.09,196.8,45.1,241.8,558.2,39,5.5,41.4,1974.7,0.31,560.8,100.3,661.1,45585815.9,2488.7,337.5,5052292.3,189497.1,45.2,45752104.5,10711648.2,56463752.7,0,24.18,13.19,0,37.37,26.66,15.56,0,42.22,416189630,161283680,20541296,2591213.8,0,0,17561808,0,0,10056798,77353890,0,398799.4,0,8926127,118401980,4194,9126633,0,135249630,924783.2,15052470,13487.1,533.5,0,12970,0,0,7052.4,17749.2,0,12568.5,0,4223.1,15334.8,957.3,6123,0,61315.9,4353.9,304.7,56959.6,61230,0,0
SRVCc,2035,420720960,47998130,11873613,2999826.9,483592540.1,405594614,264588392.1,154165340,147083660,0.0359,0.054,0.1488,91653.96,99617.3,0.83,0.78,77.5,3.8,0.51,9.4,336.4,0.09,77.7,19.4,97.1,109.8,5.6,0.76,12.4,467.5,0.11,110.2,26.4,136.6,179.3,10.5,1.44,14.8,711.4,0.08,180,36,216,504.5,34.6,4.85,37.9,1820.6,0.27,506.9,92.2,599.1,36442519,1783.2,237.9,4418566.5,158495.7,40.4,36560614.3,9152758.1,45713372.4,0,21.57,16.12,0,37.69,24.57,19.84,0,44.41,476440830,219004130,40885360,2134806.8,0,0,11998951,0,0,15162710,67674790,0,304297.5,0,8713725,116216910,3468.3,9504358,0,184505950,4499458.5,14836030,22732.2,486.5,0,12230,0,0,11144.9,17629.1,0,12528.5,0,4227.6,15334.8,707.3,6123,0,86173.1,4353.9,1359.2,120069.1,61230,0,0
SRVCc,2040,469582080,68851976,12217655,3191927.5,553843628.3,452699205.2,298943642.2,171432060,149376540,0.0359,0.054,0.1488,90597.09,114287.2,0.85,0.83,69,3.2,0.42,8.5,306.9,0.08,69.2,17.7,86.9,82.7,3.9,0.51,9.8,364,0.08,82.9,20.7,103.6,167.6,11.1,1.55,12.6,623.1,0.08,168.3,31.2,199.5,472,29.6,4.12,38,1784.6,0.25,474.1,91.2,565.3,36155868.8,1643.9,216.7,4499439.5,161225.9,40,36264019.5,9314901.2,45578920.7,0,20.31,15.85,0,36.16,23.46,20.04,0,43.51,531635360,254900000,58874104,2095669.8,0,0,10660508,0,0,16781340,70391530,0,537997.9,0,8625432,115635150,1837.5,9913162,0,216784820,6693526.5,14640310,32496.9,486.5,0,12230,0,0,12643.6,17629.1,0,16082.1,0,4232.1,15334.8,689.6,6123,0,103620.2,4353.9,2018.6,174204.7,61230,0,0
SRVCc,2045,516579420,96587180,12212991,3692885.2,629072524.2,498007093.6,314764857.5,206769420,153101870,0.0359,0.0539,0.1487,89362.5,128125.3,0.92,0.93,37.7,2.1,0.29,5,156.7,0.06,37.8,9.7,47.5,38.7,2.1,0.28,4.7,162.2,0.05,38.8,9.5,48.3,107.3,6.2,0.85,8.9,426.9,0.05,107.7,21.6,129.3,472.9,29.3,4.07,38.4,1799.6,0.25,474.8,92,566.9,21384928.4,1202.2,163.7,2854913.6,89096.7,33.1,21465430.6,5519040.9,26984471.4,0,19.58,15.34,0,34.92,22.89,20.04,0,42.93,574817150,314307680,82217490,1444487.6,0,0,8786483,0,0,17691476,33878790,0,1004021.3,0,8545519,114741144,61.9,9891479,0,274066020,8152169,14398013,46615.2,401.5,0,9523,0,0,14107.1,8426,0,24747.4,0,4236.6,15334.8,507.6,6123,0,134279.9,4353.9,2504.8,249680.5,61230,0,0
SRVCc,2050,564782000,113643390,12615444,3810466.5,694851342.8,544476964.1,339813149.4,221190880,154949780,0.0359,0.0539,0.1486,86374.81,142603.2,0.93,0.97,29.5,1.2,0.15,4.6,139.2,0.05,29.6,8.8,38.4,13.8,0.7,0.1,1.8,59.2,0.02,13.8,3.6,17.5,81.8,4.3,0.57,7.3,341.5,0.04,82.1,17.5,99.6,449,24.3,3.31,39.6,1830.1,0.23,450.6,94.2,544.8,18207198.5,715.1,91.7,2862997.1,85994.2,31.4,18253547.6,5434191.5,23687739.1,0,20.16,14.8,0.01,34.96,23.8,19.53,0.01,43.34,627999800,355038200,96710210,1461045.1,0,0,4004932,0,0,19145082,35787996,0,2018774.8,0,8513682,114267560,0,10197425,0,307399680,14373931,14119501,53829.9,401.5,0,5662,0,0,15754.5,8426,0,32687.6,0,4241.1,15334.8,507.6,6123,0,151588.4,4343.2,4391.9,299765.1,61230,0,0
