state,t,battery_2_MW,battery_4_MW,battery_6_MW,battery_8_MW,battery_10_MW,bio_MW,bio-ccs_MW,coal_ccs_MW,coal_MW,csp_MW,dac_MW,distpv_MW,gas_cc_ccs_MW,gas_cc_MW,gas_ct_MW,geo_MW,hydro_MW,nuclear_MW,nuclear_smr_MW,o-g-s_MW,pumped-hydro_MW,pvb_MW,re_ct_MW,upv_MW,wind_offshore_MW,wind_onshore_MW,battery_2_MWh,battery_4_MWh,battery_6_MWh,battery_8_MWh,battery_10_MWh,biomass_MWh,biomass-ccs_MWh,canada_MWh,coal_ccs_MWh,coal_MWh,csp_MWh,distpv_MWh,gas_cc_ccs_MWh,gas_cc_MWh,gas_ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,nuclear_smr_MWh,o-g-s_MWh,phs_MWh,battery_pv_MWh,biomass_re_ct_MWh,upv_MWh,wind_ofs_MWh,wind_ons_MWh,generation,co2_c_mt,co2e_c_mt,ch4_c_mt,n2o_c_mt,so2_c_mt,nox_c_mt,co2_p_mt,co2e_p_mt,ch4_p_mt,n2o_p_mt,dac_co2_capture_mt,co2_c_kg_per_mwh,co2e_c_kg_per_mwh,ch4_c_g_per_mwh,n2o_c_g_per_mwh,so2_c_g_per_mwh,nox_c_g_per_mwh,co2_p_kg_per_mwh,co2e_p_kg_per_mwh,ch4_p_g_per_mwh,n2o_p_g_per_mwh
ND,2044,0,150.2,1269.8,957.9,2493.2,0,0,0,0,0,0,261.8,0,5.3,452.7,0,559,0,0,0,0,0,0,13239.4,0,16244.6,0,184512,2523505,1232175,3946068,0,0,7963318,0,0,0,301635,0,0,23391,0,1663374,0,0,0,0,0,0,23331202,0,59189358,100358538,13870.8,13885.7,0.3,0,0.1,1.6,1639.1,3802.9,72.6,0,0,0.14,0.14,0,0,0,0.02,0.02,0.04,0.72,0
ND,2046,0,150.2,1296.9,1956.4,2493.2,0,0,0,0,0,0,265.1,0,5.3,80.8,0,559,0,0,0,0,0,0,17706.7,0,16380.6,0,88017,1371696,4132980,4344710,0,0,7963318,0,0,0,305171,0,0,38611,0,1640294,0,0,0,0,0,0,31075046,0,60321704,111281547,22896.4,22921.1,0.4,0,0.2,2.6,2705.6,6277.4,119.8,0,0,0.21,0.21,0,0,0,0.02,0.02,0.06,1.08,0
ND,2048,0,150.2,1479.1,2361.7,2493.2,0,0,0,0,0,0,270.9,0,5.3,0,0,559,0,0,0,0,0,0,19017.2,0,17581.7,0,224691,1707875,4268001,4053493,0,0,10478050,0,0,0,311972,0,0,0,0,2132050,0,0,0,0,0,0,34557560,0,64776285,122509975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ND,2050,0,150.2,1479.1,1930.3,3245.9,0,0,0,0,0,0,277.2,0,5.3,0,0,559,0,0,0,0,0,0,20462.8,0,18045.5,0,162828,2226925,3627117,8131511,0,0,10478050,0,0,0,357177,0,0,0,0,2148525,0,0,0,0,0,0,37732017,0,64444600,129308749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2022,0.4,0,0,0,0,11,0,0,3777.6,0,0,61.3,0,338.5,1259.8,0,280.9,770,0,707.8,0,0,0,100.7,0,3707.9,1009,0,0,0,0,50438,0,0,0,20667933,0,27743,0,379913,730242,0,1186917,6150340,0,505714,0,0,0,156579,0,12406703,42263530,22392467.3,22565165.3,2482.7,361.6,41763.1,22197.8,861347.5,2393238.8,51284.7,13.2,0,529.83,533.92,58.74,8.56,988.16,525.22,20.38,56.63,1213.45,0.31
NE,2024,0.4,0,0,0,0,11,0,0,3777.6,0,0,74,0,338.5,1632.2,0,280.9,770,0,15,0,0,0,1566.5,0,6382.4,16,0,0,0,0,50438,0,0,0,8846058,0,87618,0,193653,896582,0,1186876,6150340,0,6376,0,0,0,3833451,0,25201291,46452700,9618502.1,9691081.6,1046.3,151.7,17470.2,8045.1,408326.4,1097234.8,23062.8,6,0,207.06,208.62,22.52,3.26,376.09,173.19,8.79,23.62,496.48,0.13
NE,2026,40.3,164.8,0,0,0,11,0,0,3777.6,0,0,92.7,0,338.5,1627,0,280.9,770,0,15,0,0,0,1831.7,0,7270.7,1656,171879,0,0,0,48126,0,0,0,7317973,0,117921,0,48332,1232855,0,1186751,5998652,0,2200,0,0,0,4443667,0,29306060,49876072,8179859.8,8240116.4,869.4,125.8,14449.4,6798.9,372407.1,978123,20278.1,5.2,0,164,165.21,17.43,2.52,289.71,136.32,7.47,19.61,406.57,0.1
NE,2028,40.3,422.1,0,0,0,11,0,0,3756.6,0,0,127.4,0,338.5,1508.3,0,280.9,770,0,15,0,0,0,1969.1,0,11365.3,8719,537104,0,0,0,43580,0,0,0,5273794,0,162163,0,0,330628,0,1186878,5316230,0,1334,0,0,0,4719980,0,44998081,62578492,5535252.5,5578211.3,618.7,89.8,10391.6,4630.7,235819.4,617973.3,12789,3.8,0,88.45,89.14,9.89,1.44,166.06,74,3.77,9.88,204.37,0.06
NE,2030,96.7,422.1,1.5,0,0,11,0,0,3756.6,0,0,186.4,0,338.5,1438.1,0,280.9,770,0,10,0,0,0,1969.1,0,11867.2,80669,459005,1751,0,0,39638,0,0,0,5022530,0,217158,0,0,627678,0,1186795,5302670,0,0,0,0,0,4652768,0,46294126,63884790,5505665.6,5547170.5,598.4,86.7,9992.6,4579.3,249916.6,646119.4,13260.7,3.8,0,86.18,86.83,9.37,1.36,156.42,71.68,3.91,10.11,207.57,0.06
NE,2032,96.7,610.5,4.8,0,0,11,0,0,3554.6,0,0,249.5,0,338.5,1438.1,0,280.9,770,0,9,0,0,0,1971.9,0,12701.2,52113,543507,6366,0,0,40279,0,0,0,2988985,0,299652,0,0,876870,0,1186795,5249691,0,0,0,0,0,4593024,0,48652605,64489887,3576808.2,3601843.7,361.9,52.2,5959.5,2947.4,202932.7,486898.4,9503.3,2.8,0,55.46,55.85,5.61,0.81,92.41,45.7,3.15,7.55,147.36,0.04
NE,2034,96.7,953.8,4.8,802.8,93.7,11,0,0,1577.3,0,0,313.9,0,338.5,1432.3,0,291.9,770,0,9,0,0,0,3327.4,0,13590,59866,497295,5463,1532532,238493,39484,0,0,0,442082,0,428050,0,0,1015371,0,1237565,5044280,0,0,0,0,0,8121006,0,49989798,68651286,1037303.5,1041436.7,61.5,8.4,866.8,810.3,130019.9,255918.6,4211,1.5,0,15.11,15.17,0.9,0.12,12.63,11.8,1.89,3.73,61.34,0.02
NE,2036,96.7,953.8,4.8,802.8,93.7,11,0,0,0,0,0,364.2,0,338.5,942.8,0,297.9,770,0,0,0,0,489.5,3327.4,0,13590,88846,1165504,2137,952102,133868,36141,0,0,0,0,0,555923,0,0,1015487,0,1264234,4633457,0,0,0,0,218190,8029159,0,49370460,67465508,602189.6,602837.9,11.4,1.1,19.8,607.3,112908.7,210176.4,3253,1.2,0,8.93,8.94,0.17,0.02,0.29,9,1.67,3.12,48.22,0.02
NE,2038,96.3,953.8,4.8,802.8,93.7,11,0,0,0,0,0,415.5,0,1675.3,609.6,0,297.9,770,0,0,0,0,822.7,3327.4,0,13590,59738,951769,3678,932971,76400,37973,0,0,0,0,0,634085,0,0,535175,0,1264234,4633457,0,0,0,0,550065,7926575,0,48998303,66604423,317364.3,317706,6,0.6,18.3,642.8,79312,132150,1763.2,1.1,0,4.76,4.77,0.09,0.01,0.27,9.65,1.19,1.98,26.47,0.02
NE,2040,96.3,953.8,4.8,802.8,93.7,11,0,0,0,0,0,468.5,0,1675.3,609.6,0,297.9,770,0,0,0,0,822.7,3327.4,0,13449,75498,957313,2834,837472,99389,39484,0,0,0,0,0,714688,0,0,746115,0,1264082,4633457,0,0,0,0,527607,7815971,0,49909633,67623540,442451.6,442927.9,8.3,0.8,19.8,718.6,94125,166477.4,2417.6,1.1,0,6.54,6.55,0.12,0.01,0.29,10.63,1.39,2.46,35.75,0.02
NE,2042,56.4,789.1,4.8,802.8,93.7,11,0,0,0,0,0,522.1,0,1675.3,609.6,0,297.9,770,0,0,0,0,822.7,3327.4,0,13265.7,30921,949466,4211,792589,98604,39210,0,0,0,0,0,796050,0,0,746309,0,1264234,4633457,0,0,0,0,0,7707087,0,49229942,66292080,442567,443043.5,8.3,0.8,19.8,327.4,94132.9,166503.1,2418.1,1.1,0,6.68,6.68,0.13,0.01,0.3,4.94,1.42,2.51,36.48,0.02
NE,2044,56.4,570.3,4.8,802.8,93.7,11,0,0,0,0,0,583.1,0,1675.3,609.6,0,297.9,770,0,0,0,0,822.7,3327.4,0,12909.4,72849,564988,1627,986468,155633,38880,0,0,0,0,0,888722,0,0,694823,0,1264155,4633457,0,0,0,0,0,7599502,0,48252975,65154078,412035.3,412479,7.8,0.8,19.4,304.8,90518.1,158125.2,2258.4,1.1,0,6.32,6.33,0.12,0.01,0.3,4.68,1.39,2.43,34.66,0.02
NE,2046,0,571.4,3.3,802.8,93.7,11,0,0,0,0,0,627.3,0,1675.3,609.6,0,297.9,770,0,0,0,0,822.7,3321.1,0,12624.4,0,595108,2208,1109711,68542,39484,0,0,0,0,0,955750,0,0,401367,0,1264234,4633457,0,0,0,0,0,7481420,0,47486799,64038080,238010.4,238266.6,4.5,0.4,18.1,176.1,69966.7,110427.2,1348.2,1,0,3.72,3.72,0.07,0.01,0.28,2.75,1.09,1.72,21.05,0.02
NE,2048,0,383,0,802.8,93.7,11,0,0,0,0,0,702.9,0,1675.3,609.6,0,297.9,770,0,0,0,0,822.7,3309.4,0,12754.2,0,395152,0,1094408,92859,41081,0,0,0,0,0,1070639,0,0,395316,0,1264234,4633457,0,0,0,0,0,7354325,0,46780718,63122190,234422.1,234674.5,4.4,0.4,18.6,173.4,69576.1,109478.1,1329.4,1,0,3.71,3.72,0.07,0.01,0.29,2.75,1.1,1.73,21.06,0.02
NE,2050,0,39.7,16.3,9.7,0,11,0,0,0,0,0,766.1,0,1675.3,609.6,0,297.9,770,0,0,0,0,822.7,3299.7,0,12020.3,0,19042,13539,15190,0,39786,0,0,0,0,0,1166556,0,0,395316,0,1264234,4633457,0,0,0,0,0,7233339,0,44223586,59004046,234422.1,234674.5,4.4,0.4,18.2,173.4,69549,109450,1329.4,1,0,3.97,3.98,0.07,0.01,0.31,2.94,1.18,1.85,22.53,0.02
NH,2022,0,0,0,0,0,233.1,0,0,486,0,0,146.7,0,1238.5,0,0,506.5,1247.8,0,482.3,0,0,0,112.4,0,211.9,0,0,0,0,0,388714,0,0,0,390949,0,199272,0,805350,0,0,1428061,9976364,0,0,0,0,0,58514,0,695049,13942273,809580.2,813723.6,60.7,8.5,489.1,592.4,156338,247332,3030.9,2.5,0,58.07,58.36,4.36,0.61,35.08,42.49,11.21,17.74,217.39,0.18
NH,2024,0,0,0,0,0,233.1,0,0,438.5,0,0,199.2,0,1238.5,0,0,506.5,1247.8,0,254.1,0,0,0,132.4,0,211.9,0,0,0,0,0,210615,0,0,0,230476,0,270510,0,888089,0,0,1428061,9976364,0,0,0,0,0,247488,0,719790,13971395,641216.6,643773.8,38,5.2,283.2,354.9,148233.9,231155,2761.1,2.3,0,45.89,46.08,2.72,0.37,20.27,25.4,10.61,16.54,197.62,0.17
NH,2026,0,0,0,0,0,233.1,0,0,438.5,0,0,259.4,0,1238.5,0,0,506.5,1247.8,0,254.1,0,0,0,132.4,0,299.3,0,0,0,0,0,135258,0,0,0,230476,0,351975,0,598502,0,0,1428061,9976364,0,0,0,0,0,216912,0,1079042,14016590,521124.7,523552.8,35.8,5,245.3,343.6,131558.6,195673.6,2130.6,2.3,0,37.18,37.35,2.55,0.36,17.5,24.51,9.39,13.96,152,0.16
NH,2028,0,0,0,0,0,233.1,0,0,438.5,0,0,330,0,1238.5,0,0,506.5,1247.8,0,254.1,0,0,0,132.4,0,299.3,0,0,0,0,0,123785,0,0,0,230476,0,448176,0,598502,0,0,1428061,9976364,0,0,0,0,0,244117,0,1094368,14143849,521124.7,523552.8,35.8,5,239.7,343.6,131178,195279,2130.1,2.3,0,36.84,37.02,2.53,0.35,16.94,24.29,9.27,13.81,150.6,0.16
NH,2030,0,147.9,0,0,0,190,0,0,438.5,0,0,422.8,0,1238.5,0,0,506.5,1247.8,0,172,0,0,0,449.9,0,1365.9,0,181229,0,0,0,123785,0,0,0,230476,0,574233,0,0,0,0,1428061,9976364,0,0,0,0,0,898912,0,5198272,18611332,269335,271492,31,4.5,237.5,319.9,101430.3,126260.6,813.3,2.2,0,14.47,14.59,1.67,0.24,12.76,17.19,5.45,6.78,43.7,0.12
NH,2032,0,442,0,0,0,122.9,0,0,145.7,0,0,495.2,0,1238.5,0,0,506.5,1247.8,0,172,0,0,0,456.6,0,1365.9,0,526727,0,0,0,162548,0,0,0,76596,0,672511,0,0,0,0,1428061,9976364,0,0,0,0,0,900525,0,5169621,18912953,89134.8,89848.7,10.3,1.5,150.8,105.9,97161.6,110301.3,421.8,2.1,0,4.71,4.75,0.54,0.08,7.97,5.6,5.14,5.83,22.3,0.11
NH,2034,0,571.1,79.3,0,0,105.9,0,0,0,0,0,544.7,0,1238.5,0,0,507.5,1247.8,0,172,0,0,0,1221.4,0,1569.5,0,766810,192398,0,0,131922,0,0,0,0,0,536307,0,0,0,0,1433332,9976364,0,0,0,0,0,2474612,0,5771892,21283638,0,0,0,0,83.4,0,93398,100693.5,226.1,2,0,0,0,0,0,3.92,0,4.39,4.73,10.62,0.1
NH,2036,0,571.1,103.1,4.8,0,105.9,0,0,0,0,0,556.5,0,2498.9,0,0,507.5,1247.8,0,0,0,0,0,1221.4,0,1569.5,0,635970,166530,6543,0,128754,0,0,0,0,0,755849,0,1688654,0,0,1433332,9976364,0,0,0,0,0,2461520,0,5742499,22996016,601161,601808,11.3,1.1,87,56.5,164312.7,265358.9,3369.7,2.3,0,26.14,26.17,0.49,0.05,3.78,2.46,7.15,11.54,146.54,0.1
NH,2038,0,571.1,103.1,58.5,0,105.9,0,0,0,0,0,569.4,0,2696.1,0,0,507.5,1247.8,0,0,0,0,0,1221.4,0,1569.5,0,607079,77915,112592,0,107396,0,0,0,0,0,773258,0,2101942,0,0,1433332,9976364,0,0,0,0,0,2410592,0,5692923,23293391,748291.2,749096.6,14.1,1.4,77.8,70.4,180985.8,304951.8,4138.3,2.4,0,32.12,32.16,0.61,0.06,3.34,3.02,7.77,13.09,177.66,0.1
NH,2040,0,571.1,103.1,58.5,0,105.9,0,0,0,0,0,583.7,0,3161.4,0,0,507.5,1247.8,0,0,0,0,0,1708.7,0,2777.8,0,528617,141114,107964,0,102976,0,0,0,0,0,792765,0,1139233,0,0,1433332,9976364,0,0,0,0,0,3294326,0,9112130,26628822,405566.9,406003.4,7.6,0.8,72.7,38.1,140350.6,210861.2,2345.9,2.2,0,15.23,15.25,0.29,0.03,2.73,1.43,5.27,7.92,88.09,0.08
NH,2042,0,571.1,153.3,58.5,0,105.9,0,0,0,0,0,600.5,0,3161.4,0,0,507.5,1247.8,0,0,0,0,0,1778.5,0,2630.8,0,673992,206651,96553,0,102976,0,0,0,0,0,815606,0,393411,0,0,1433332,9976364,0,0,0,0,0,3543396,0,9126307,26368588,140054.4,140205.1,2.6,0.3,70.5,13.2,108983.6,138085.9,957.4,2.1,0,5.31,5.32,0.1,0.01,2.67,0.5,4.13,5.24,36.31,0.08
NH,2044,0,571.1,265.1,58.5,0,105.9,0,0,0,0,0,622.2,0,3161.4,0,0,507.5,1247.8,0,0,0,0,0,1778.5,0,2777.8,0,638803,456173,66571,0,102976,0,0,0,0,0,844990,0,0,0,0,1433332,9976364,0,0,0,0,0,3493950,0,9694948,26708108,0,0,0,0,69.3,0,92437.9,99697.9,225,2,0,0,0,0,0,2.59,0,3.46,3.73,8.42,0.08
NH,2046,0,423.2,417.9,58.5,0,105.9,0,0,0,0,0,630.7,0,3502.3,0,0,507.5,1247.8,0,0,0,0,0,1917.9,0,2765.7,0,410285,736433,109262,0,102976,0,0,0,0,0,856596,0,0,0,0,1433332,9976364,0,0,0,0,0,3750919,0,9605829,26981997,0,0,0,0,69.3,0,92437.9,99697.9,225,2,0,0,0,0,0,2.57,0,3.43,3.69,8.34,0.08
NH,2048,0,141.9,417.9,58.5,128.5,105.9,0,0,0,0,0,646.6,0,3874.6,0,0,507.5,1247.8,0,0,0,0,0,1944.5,0,2777.8,0,124911,597344,103016,381293,102976,0,0,0,0,0,878202,0,0,0,0,1433332,9976364,0,0,0,0,0,3757263,0,9530066,26884767,0,0,0,0,69.3,0,92437.9,99697.9,225,2,0,0,0,0,0,2.58,0,3.44,3.71,8.37,0.08
NH,2050,0,12.9,379.9,58.5,128.5,105.9,0,0,0,0,0,685.3,0,5116.1,0,0,507.5,1247.8,0,0,0,0,0,2006.5,0,2749,0,2296,574542,90318,253397,102976,0,0,0,0,0,930675,0,0,0,0,1433332,9976364,0,0,0,0,0,3844146,0,9553201,26761246,0,0,0,0,69.3,0,92437.9,99697.9,225,2,0,0,0,0,0,2.59,0,3.45,3.73,8.41,0.08
NJ,2022,911.1,0,0,0,0,156.3,0,0,463,0,0,2377.8,0,8571.4,2865.6,0,12.3,3456.7,0,23.3,420,0,0,2531.6,0,7.6,728154,0,0,0,0,717338,0,0,0,0,0,3330881,0,38437884,1935757,0,16563,27672408,0,41755,261511,0,0,4736065,0,7541,77885858,16281349.5,16298960.6,307.6,30.9,633.4,4504,2199500.8,4755433.9,85651.4,12.9,0,209.04,209.27,3.95,0.4,8.13,57.83,28.24,61.06,1099.7,0.17
NJ,2024,1222.2,0,0,0,0,156.3,0,0,219,0,0,2776.4,0,8571.4,2865.6,0,12.3,3456.7,0,0,420,0,0,2531.6,1100,7.6,697163,0,0,0,0,717338,0,0,0,0,0,3889169,0,41666746,710974,0,16563,27672408,0,0,780667,0,0,5032182,3048333,16949,84248493,16782781.2,16800834.2,316.1,31.6,622.4,3226.4,2257314.6,4893974.8,88359.1,13,0,199.21,199.42,3.75,0.38,7.39,38.3,26.79,58.09,1048.79,0.15
NJ,2026,1533.3,0,0,0,0,156.3,0,0,219,0,0,3234.5,0,8571.4,2865.6,0,12.3,3456.7,0,0,420,0,0,2531.6,1100,7.6,102243,0,0,0,0,717338,0,0,0,0,0,4530869,0,39550495,2155200,0,16563,27672408,0,0,764690,0,0,4962145,3854570,16950,84343472,16732193.3,16750192.5,315.2,31.5,622,3216.8,2251398.8,4880249.6,88097.2,13,0,198.38,198.6,3.74,0.37,7.37,38.14,26.69,57.86,1044.51,0.15
NJ,2028,1533.3,643.9,0,0,0,156.3,0,0,219,0,0,3785.2,0,8571.4,2588.8,0,12.3,3456.7,0,0,420,0,0,2531.6,3758,7.6,497775,2067970,0,0,0,717338,0,0,0,0,0,5302335,0,34930876,2993117,0,16563,27672408,0,0,491803,0,0,4892821,8887544,5610,88476162,15233708.2,15250095.5,287,28.7,609.2,2928.7,2074486.2,4469790.7,80266.1,12.4,0,172.18,172.36,3.24,0.32,6.88,33.1,23.45,50.52,907.21,0.14
NJ,2030,1533.3,643.9,0,0,0,156.3,0,0,219,0,0,4428.4,0,8177.4,2525.1,0,12.3,3456.7,0,0,420,0,0,2531.6,3758,7.6,625654,732150,0,0,0,717338,0,0,0,0,0,6203313,0,30972885,3792918,0,16563,27672408,0,0,584560,0,0,4824789,13461200,16933,89620711,14062692.6,14077821,264.9,26.5,599.2,2703.7,1936298.3,4149178,74149.1,11.9,0,156.91,157.08,2.96,0.3,6.69,30.17,21.61,46.3,827.37,0.13
NJ,2032,1533.3,1084.6,0,0,0,156.3,0,0,219,0,0,4631.3,0,8073.4,2525.1,0,12.3,3456.7,0,0,420,0,0,2531.6,4700,7.6,1111336,2025195,0,0,0,717338,0,0,0,0,0,6487551,0,28884720,4235476,0,16563,27672408,0,0,452310,0,0,4757428,15628145,5610,91994082,13463911,13478395,253.6,25.4,594,2588.6,1865584.8,3985114.2,71018.9,11.6,0,146.36,146.51,2.76,0.28,6.46,28.14,20.28,43.32,771.99,0.13
NJ,2034,1512.5,1513.3,307.7,0,0,156.3,0,0,0,0,0,4719.3,0,8073.4,2525.1,0,12.3,3456.7,0,0,420,0,0,2531.6,6100,7.6,1103249,2723475,952544,0,0,690516,0,0,0,0,0,6610823,0,4796933,1705376,0,16563,27672408,0,0,267088,0,0,4691063,20295172,6771,71531981,2766362,2769338.2,52.1,5.2,483.1,531.9,601178.9,1053231.8,15106,6.9,0,38.67,38.71,0.73,0.07,6.75,7.44,8.4,14.72,211.18,0.1
NJ,2036,1492.7,1513.3,307.7,724.9,0,156.3,0,0,0,0,0,4726.6,0,8073.4,2525.1,0,12.3,3456.7,0,0,420,0,0,2531.6,7500,91.4,622975,1943870,290905,2067115,0,717338,0,0,0,0,0,6621138,0,0,726157,0,16563,27672408,0,0,0,0,0,4625382,26272097,297226,71873175,431236.6,431700.6,8.1,0.8,482.7,82.9,326755.1,414841.9,2901.7,5.9,0,6,6.01,0.11,0.01,6.72,1.15,4.55,5.77,40.37,0.08
NJ,2038,622.2,1698.6,474.4,724.9,0,156.3,0,0,0,0,0,4739.5,0,8073.4,1164,0,12.3,3456.7,0,0,420,0,1361.1,2531.6,7500,91.4,207522,865334,314268,938516,0,717338,0,0,0,0,0,6639221,0,0,181356,0,16563,27672408,0,0,0,0,2830703,4561005,27041656,311905,72297796,107695.6,107811.5,2,0.2,479.9,2120.4,288545.7,326191.3,1210.3,5.8,0,1.49,1.49,0.03,0,6.64,29.33,3.99,4.51,16.74,0.08
NJ,2040,311.1,1740.5,474.4,724.9,0,156.3,0,0,0,0,0,4759.5,0,8073.4,1164,0,12.3,3456.7,0,0,420,0,1361.1,2513.2,7500,240.1,46533,691697,203065,1106087,0,686426,0,0,0,0,0,6667110,0,0,520847,0,16563,27672408,0,0,0,0,3272608,4466990,26812813,827282,72990430,309311.3,309644.1,5.8,0.6,458.4,2487,310780.3,379800.1,2262.4,5.9,0,4.24,4.24,0.08,0.01,6.28,34.07,4.26,5.2,31,0.08
NJ,2042,496.8,1807.1,474.4,724.9,0,156.3,0,0,0,0,0,4786.4,0,8073.4,1164,0,12.3,3456.7,0,0,420,0,1361.1,2275.4,7500,240,91792,708665,355141,900837,0,654222,0,0,0,0,0,6704805,0,0,179328,0,16563,27672408,0,0,0,0,3669721,4015029,26780865,822685,72572060,106493.2,106607.8,2,0.2,440.9,2742.5,285759.8,323120.1,1200.8,5.8,0,1.47,1.47,0.03,0,6.07,37.79,3.94,4.45,16.55,0.08
NJ,2044,496.8,2587.8,474.4,724.9,0,156.3,0,0,0,0,0,4821.3,0,8048.9,1164,0,12.3,3456.7,0,0,420,0,1361.1,2281.8,7500,240.1,187307,922160,219751,662591,0,654222,0,0,0,0,0,6753706,0,0,175310,0,16563,27672408,0,0,0,0,4235594,4044156,26638743,818509,73001020,104110.3,104222.3,2,0.2,440.8,3161.8,285478.2,322466.8,1188.4,5.8,0,1.43,1.43,0.03,0,6.04,43.31,3.91,4.42,16.28,0.08
NJ,2046,496.8,2588.6,474.4,724.9,0,156.3,0,0,0,0,0,4863.1,0,7425.3,1164,0,12.3,3456.7,0,0,420,0,1361.1,2108.5,7500,240.1,28720,1009800,311912,1046270,0,654222,0,0,0,0,0,6812285,0,0,6686,0,16563,27672408,0,0,0,0,4093034,3704304,26522979,814186,72693371,3964.9,3969.1,0.1,0,440,3036.8,273651.5,295027.4,664.9,5.7,0,0.05,0.05,0,0,6.05,41.78,3.76,4.06,9.15,0.08
NJ,2048,496.8,3368.6,474.4,724.9,0,156.3,0,0,0,0,0,4911.9,0,6256.5,1014,0,12.3,3456.7,0,0,420,0,1511.1,2128.6,7500,240.1,198682,978430,394063,633256,0,654222,0,0,0,0,0,6880670,0,0,6686,0,16563,27672408,0,0,0,0,2131109,3799328,26346095,791965,70503479,3964.9,3969.1,0.1,0,440,1581.5,273651.5,295027.4,664.9,5.7,0,0.06,0.06,0,0,6.24,22.43,3.88,4.18,9.43,0.08
NJ,2050,496.8,4764.9,166.6,724.9,0,156.3,0,0,0,0,0,4987.2,0,5558.6,1014,0,12.3,3456.7,0,0,420,0,1511.1,1970.9,7500,240.1,27914,2325374,117378,505464,0,654222,0,0,0,0,0,6986113,0,0,6686,0,16563,27672408,0,0,0,0,2744982,3488154,26238173,805440,71588873,3964.9,3969.1,0.1,0,440,2036.9,273651.5,295027.4,664.9,5.7,0,0.06,0.06,0,0,6.15,28.45,3.82,4.12,9.29,0.08
NM,2022,2.8,0,0,0,0,5.4,0,0,1540,0,0,253.4,0,1433.7,981.3,8.6,82.7,0,0,647,0,0,0,955.3,0,4409.4,241,0,0,0,0,14646,0,0,0,10921872,0,296226,0,4151738,350157,64046,160099,0,0,0,0,0,0,1168553,0,11689086,28816663,12896499,12986023.2,1294.6,186.6,2434.9,8476.4,570930.1,1590789.4,34165.9,6.3,0,447.54,450.64,44.93,6.48,84.5,294.15,19.81,55.2,1185.63,0.22
NM,2024,2.8,0,0,0,0,5.4,0,0,1540,0,0,373,0,1433.7,981.3,8.6,82.7,0,0,643.6,0,0,0,1344.5,0,4409.4,1029,0,0,0,0,14646,0,0,0,9652159,0,706622,0,4570564,147127,64046,160099,0,0,34110,0,0,0,3467937,0,15788681,34607019,11699997.6,11779518.6,1150.6,165.7,2251.7,7843.2,541456,1487817.7,31704.5,5.7,0,338.08,340.38,33.25,4.79,65.06,226.64,15.65,42.99,916.13,0.17
NM,2026,2.8,196.6,0,0,0,5.4,0,0,1540,0,0,535.3,0,1433.7,910.3,8.6,82.7,0,0,460.6,0,0,0,2919.5,0,5852.4,1240,199968,0,0,0,14646,0,0,0,7925036,0,531567,0,3843505,216348,64046,160099,0,0,49861,0,0,0,7568723,0,21137410,41712449,9717712.2,9783177.4,947.3,136.4,1916.8,6617.7,458540.5,1251458,26564,4.8,0,232.97,234.54,22.71,3.27,45.95,158.65,10.99,30,636.84,0.12
NM,2028,1,215.8,0,0,0,5.4,0,0,1540,0,0,745.6,0,1433.7,910.3,32.2,82.7,0,0,348.6,0,0,0,3752.9,0,8242.2,651,299214,0,0,0,14646,0,0,0,1871993,0,1080092,0,718570,146560,239675,160099,0,0,0,0,0,0,10447576,0,29774371,44753448,2264578.1,2280001.6,223.2,32.1,424.4,1488.5,104430.1,287466.3,6132.1,1.1,0,50.6,50.95,4.99,0.72,9.48,33.26,2.33,6.42,137.02,0.02
NM,2030,1,250.6,86.8,0,0,5.4,0,0,1540,0,0,916.5,0,1433.7,910.3,32.2,82.7,0,0,161,0,0,0,3947.7,0,10028.9,1498,403232,195178,0,0,12153,0,0,0,0,0,1320710,0,536898,83001,239675,160099,0,0,0,0,0,0,11049468,0,37259157,51261070,275883.7,276180.6,5.2,0.5,8.3,180.4,32986.6,76015.8,1442.8,0.1,0,5.38,5.39,0.1,0.01,0.16,3.52,0.64,1.48,28.15,0
NM,2032,1,429.3,133.5,0,0,3.2,0,0,0,0,0,1061.6,0,1433.7,910.3,32.2,82.7,0,0,161,0,0,0,4025.5,0,10702,1643,789288,205093,0,0,11775,0,0,0,0,0,1783116,0,539694,57858,231872,160099,0,0,0,0,0,0,10843376,0,37981117,52604932,261496.7,261778,4.9,0.5,8,171,31274.6,72059.8,1367.6,0.1,0,4.97,4.98,0.09,0.01,0.15,3.25,0.59,1.37,26,0
NM,2034,0,439.6,192,146.7,0,3.2,0,0,0,0,0,1137.1,0,1433.7,910.3,32.2,82.7,0,0,17,0,0,0,4293.1,0,10920.9,0,817531,324233,349981,0,11020,0,0,0,0,0,1908724,0,0,49037,229002,160099,0,0,0,0,0,0,11243115,0,39266773,54359516,30339.5,30372.1,0.6,0.1,5.7,19.8,3949.3,8693.8,159.1,0,0,0.56,0.56,0.01,0,0.1,0.36,0.07,0.16,2.93,0
