Fuel,st_id,cnt_id,Annual_generation,Nox_emissions,SO2_emissions,Latitude,Longitude
GAS,42,043,6406,9.96,0.1,40.23,-76.75
SOLAR,42,029,1776,,,40.12,-75.49
OIL,42,107,88.99,0,0.09,40.56,-76.39
HYDRO,42,031,66352,,,41.19,-79.43
BIOMASS,42,011,33948,0,6.78,40.28,-75.82
GAS,42,003,56296,716.45,0.86,40.5,-80.23
BIOMASS,42,133,442624.36,236.67,1931.06,39.87,-76.87
SOLAR,42,089,3271,,,41.06,-75.51
GAS,42,095,2026,6.64,0.35,40.91,-75.08
OIL,42,003,0,,,40.44,-79.73
WIND,42,071,5662,,,39.96,-76.46
BIOMASS,42,095,14531,0,2.7,40.67,-75.23
GAS,42,131,842406,563.5,1.44,41.57,-76.04
BIOMASS,42,101,25616,534.29,0.75,39.99,-75.08
COAL,42,107,146673,214.77,253.08,40.62,-76.45
OIL,42,101,678,2.76,0.95,39.98,-75.08
WIND,42,111,105420,,,39.74,-79.19
SOLAR,42,079,2098,,,40.94,-76.04
GAS,42,115,39064,493.41,0.59,41.66,-76.05
HYDRO,42,071,1187845,,,39.92,-76.39
WIND,42,013,134868,,,40.73,-78.29
OIL,42,101,183,1.27,0.44,39.94,-75.19
COAL,42,121,305379,325.48,1039.36,41.27,-79.81
BIOMASS,42,029,5830,0,0.93,39.86,-75.84
HYDRO,42,123,-169856,,,41.84,-79.01
COAL,42,063,2858731,1957.34,7569.31,40.41,-79.03
OIL,42,089,133,2.22,0.77,41.06,-75.06
GAS,42,033,634973,223.19,2.28,41.07,-78.37
GAS,42,007,212404.78,152.82,0.08,40.67,-80.34
WIND,42,111,8215,,,39.98,-79.01
WIND,42,051,95853,,,39.75,-79.73
OIL,42,101,168,2.42,0.83,39.91,-75.14
GAS,42,091,23367,431.69,0.49,40.18,-75.23
GAS,42,003,136857,53.99,0.43,40.55,-79.77
GAS,42,003,3569703,95.63,7.06,40.55,-79.77
COAL,42,107,659692,298.48,959.26,40.82,-76.17
WIND,42,111,134575,,,40.03,-78.82
OIL,42,109,212,3.35,0.78,40.84,-76.83
SOLAR,42,109,4189,,,40.8,-76.88
OIL,42,077,382,2.67,0.93,40.61,-75.46
OIL,42,107,36,0.23,0.08,40.69,-76.22
OIL,42,043,828,6.22,2.13,40.26,-76.86
OIL,42,079,361,3.04,1.05,40.94,-76.03
OIL,42,079,62,0.51,0.18,41.28,-75.82
OIL,42,081,20,0.13,0.04,41.12,-77.47
OIL,42,041,1149,7.04,2.42,40.19,-76.95
OIL,42,081,103,0.84,0.29,41.24,-77.01
NUCLEAR,42,079,19943546,,,41.09,-76.15
GAS,42,101,1129,18.34,0.02,39.98,-75.15
SOLAR,42,011,2532,,,40.42,-75.93
GAS,42,129,7115762,118.74,14.84,40.18,-79.7
OIL,42,011,-335,2.42,0.84,40.31,-75.91
OIL,42,133,2856,18.71,2.73,39.76,-76.64
HYDRO,42,007,18362,,,40.73,-80.31
SOLAR,42,071,2993,,,40.2,-76.16
SOLAR,42,077,1947,,,40.56,-75.59
BIOMASS,42,017,10081,0,1.82,40.15,-74.78
WIND,42,111,408306,,,39.76,-78.87
SOLAR,42,027,2313,,,40.82,-77.84
COAL,42,003,110130,115.32,0.33,40.31,-79.88
OTHF,42,003,450493,23.55,6.58,40.39,-79.86
OIL,42,041,82.32,1.6,0.14,40.13,-77.16
HYDRO,42,127,116770,,,41.47,-75.13
GAS,42,123,7127,28.84,0.04,41.84,-79.19
HYDRO,42,061,724,,,40.54,-78.03
BIOMASS,42,125,39486,0,7.91,40.21,-80.26
WIND,42,127,111596,,,41.55,-75.45
GAS,42,027,12878.69,5.93,0.11,40.79,-77.86
BIOMASS,42,017,312135,663.59,30.26,40.16,-74.77
GAS,42,091,732,10.53,0.01,40.1,-75.24
SOLAR,42,055,24328,,,40.9,-77.81
SOLAR,42,055,36693,,,39.9,-77.81
SOLAR,42,055,33581,,,39.88,-77.77
HYDRO,42,061,94697,,,40.43,-78
WIND,42,079,62006,,,41.24,-75.75
GAS,42,015,44517,543.44,0.65,41.61,-76.3
BIOMASS,42,133,261048,471.24,395.43,40,-76.72
GAS,42,133,7648984,153.21,17.25,39.74,-76.31
GAS,42,133,0,0,0,39.99,-76.68
HYDRO,42,133,96354,,,40.11,-76.71
HYDRO,42,111,38804,,,39.8,-79.37
SOLAR,72,057,37864,,,17.95,-66.16
COAL,72,057,3257268,4078.24,4431,17.95,-66.15
OIL,72,123,3638849,9109,14239.6,17.95,-66.23
SOLAR,72,013,1769,,,18.43,-66.63
OIL,72,013,279726,1590.02,553.05,18.47,-66.7
SOLAR,72,029,1110,,,18.38,-65.88
HYDRO,72,,0,,,18.28,-66.66
OIL,72,,2819390,3282.95,3009.09,18.43,-66.1
OIL,72,097,9009,138.38,10.62,18.21,-67.14
GAS,72,,2979084,2982.73,1093.57,18,-66.76
SOLAR,72,113,15823,,,18.06,-66.55
OIL,72,049,2,0.85,0.08,18.32,-65.28
OIL,72,,44593,296.99,103.3,18.24,-65.67
HYDRO,72,013,,,,18.34,-66.67
OIL,72,013,,,,18.47,-66.72
GAS,72,111,3419446,4112.37,42.65,17.98,-66.76
SOLAR,72,119,2909,,,18.38,-65.82
BIOMASS,72,053,,,,18.29,-65.68
SOLAR,72,061,5,,,18.41,-66.12
HYDRO,72,,,,,18.07,-66.73
SOLAR,72,127,7127,,,18.45,-66.09
OIL,72,025,60,1.33,0.12,18.22,-66.04
OIL,72,021,80,1.55,0.14,18.4,-66.15
OIL,72,,39,0.51,0.05,18.37,-66.05
OIL,72,053,58,0.86,0.08,18.34,-65.65
OIL,72,069,14,0.26,0.02,18.15,-65.83
OIL,72,137,0,,,18.41,-66.24
SOLAR,72,123,21478,,,17.98,-66.22
SOLAR,72,069,67091,,,18.13,-65.82
,72,063,,,,18.24,-65.95
OIL,72,,53680,353.05,122.8,17.96,-66.14
SOLAR,72,113,4399,,,18.06,-66.58
OIL,72,,199586,965.98,318.62,18.22,-67.16
SOLAR,72,077,5414,,,18.24,-65.91
SOLAR,72,071,92518,,,18.48,-67.05
OIL,72,,1394650,2882.38,6549.92,18.46,-66.15
HYDRO,72,,,,,18.02,-66.02
WIND,72,133,165727,,,17.97,-66.39
SOLAR,72,057,6893,,,17.96,-66.15
SOLAR,72,145,5448,,,18.45,-66.35
WIND,72,103,,,,18.19,-65.7
HYDRO,72,,,,,18.27,-65.79
SOLAR,72,029,32018,1.76,0.16,18.41,-65.9
BIOMASS,72,137,,,,18.42,-66.2
HYDRO,72,,,,,18.13,-66.49
SOLAR,72,005,1650,,,18.5,-67.13
OIL,72,,7726,53.83,18.72,18.45,-66.39
OIL,72,,6,3.07,0.27,18.15,-65.43
OIL,72,,6438,47.16,16.4,18.05,-65.86
HYDRO,72,,,,,18.11,-66.87
SOLAR,44,003,3646,,,41.63,-71.5
SOLAR,44,007,2000,,,41.8,-71.55
SOLAR,44,007,2894,,,41.8,-71.55
SOLAR,44,009,24326,,,41.41,-71.75
SOLAR,44,001,5698,,,41.72,-71.23
HYDRO,44,007,4455,,,42.01,-71.54
OIL,44,009,2,0.05,0,41.18,-71.57
WIND,44,009,84208,,,41.11,-71.52
SOLAR,44,007,1461,,,41.99,-71.58
SOLAR,44,007,3092,,,41.8,-71.79
GAS,44,007,25911,22.36,0.16,41.74,-71.46
SOLAR,44,007,4314,,,41.77,-71.34
SOLAR,44,007,,,,41.84,-71.71
SOLAR,44,005,6906,,,41.58,-71.28
SOLAR,44,007,2722,,,41.86,-71.6
SOLAR,44,009,15571,,,41.44,-71.78
SOLAR,44,007,1,,,41.81,-71.51
SOLAR,44,009,1930,,,41.52,-71.68
SOLAR,44,003,2787,,,41.66,-71.69
SOLAR,44,007,1,,,41.97,-71.53
SOLAR,44,007,1,,,41.97,-71.52
SOLAR,44,007,1,,,41.96,-71.52
SOLAR,44,007,1,,,41.96,-71.52
SOLAR,44,003,27880,,,41.73,-71.53
WIND,44,007,1,,,41.79,-71.38
WIND,44,007,1,,,41.79,-71.39
SOLAR,44,007,15556,,,41.75,-71.53
SOLAR,44,003,10239,,,41.62,-71.57
SOLAR,44,009,3682,,,41.44,-71.79
SOLAR,44,007,4244,,,41.74,-71.46
BIOMASS,44,007,204200.52,0,33.69,41.8,-71.52
SOLAR,44,007,1645,,,41.8,-71.56
SOLAR,44,007,3471,,,41.83,-71.37
SOLAR,44,005,3103,,,41.56,-71.19
SOLAR,44,009,6196,,,41.47,-71.49
SOLAR,44,009,5820,,,41.5,-71.53
SOLAR,44,009,6892,,,41.39,-71.73
SOLAR,44,003,8359,,,41.73,-71.45
SOLAR,44,007,1674,,,41.8,-71.44
GAS,44,007,1397104,190.28,3.92,41.82,-71.4
SOLAR,44,007,4139,,,41.94,-71.66
WIND,44,007,6906,,,41.79,-71.39
SOLAR,44,007,3615,,,41.87,-71.48
SOLAR,44,007,1075,,,41.98,-71.59
GAS,44,007,1046455,112.47,2.55,42.01,-71.67
GAS,44,007,879984,111.93,2.19,42.01,-71.67
BIOMASS,44,007,4074,81.38,0.14,41.81,-71.51
GAS,44,007,3348,1.09,0.02,41.86,-71.41
SOLAR,44,007,7660,,,41.82,-71.56
SOLAR,44,007,3605,,,41.79,-71.55
GAS,44,007,17441.76,6.79,0.14,41.81,-71.41
GAS,44,007,3611628,73.99,7.54,41.8,-71.52
SOLAR,44,009,5968,,,41.44,-71.72
BIOMASS,44,007,0,,,41.81,-71.53
SOLAR,44,005,3766,,,41.58,-71.27
SOLAR,44,007,4365,,,41.92,-71.52
HYDRO,44,007,,,,42,-71.52
GAS,44,005,1510957,53.17,3.24,41.64,-71.17
GAS,44,009,155370,1164.19,2.33,41.59,-71.43
SOLAR,44,007,4312,,,41.95,-71.66
SOLAR,44,003,10293,,,41.62,-71.57
SOLAR,44,003,33350,,,41.61,-71.66
WIND,44,003,2466,,,41.68,-71.71
WIND,44,003,9189,,,41.67,-71.71
WIND,44,003,3077,,,41.7,-71.72
WIND,44,003,2481,,,41.69,-71.73
WIND,44,003,2969,,,41.66,-71.7
WIND,44,003,8140,,,41.67,-71.71
SOLAR,44,003,3496,,,41.7,-71.72
WIND,44,007,6392,,,41.8,-71.53
SOLAR,44,007,4364,,,41.94,-71.49
SOLAR,44,009,4818,,,41.49,-71.62
SOLAR,44,009,2200,,,41.49,-71.62
WIND,44,009,2547,,,41.58,-71.49
WIND,44,007,6651,,,41.79,-71.54
WIND,44,007,6347,,,41.79,-71.53
WIND,44,007,6152,,,41.8,-71.54
WIND,44,005,4461,,,41.61,-71.25
WIND,44,007,6726,,,41.8,-71.54
WIND,44,007,6610,,,41.8,-71.54
WIND,44,007,6836,,,41.8,-71.55
SOLAR,44,009,3010,,,41.52,-71.69
SOLAR,44,009,2689,,,41.6,-71.48
SOLAR,44,003,2633,,,41.65,-71.71
SOLAR,45,031,4290,,,34.34,-80.08
HYDRO,45,021,61191,,,35.03,-81.49
SOLAR,45,027,3945,,,33.68,-80.24
SOLAR,45,007,2085,,,34.72,-82.53
SOLAR,45,007,474,,,34.7,-82.53
SOLAR,45,083,3936,,,35,-82.04
BIOMASS,45,005,141965,237.59,32.11,33,-81.28
SOLAR,45,007,952,,,34.49,-82.68
BIOMASS,45,007,-431,0,0.01,34.57,-82.46
SOLAR,45,083,3990,,,35.03,-81.81
SOLAR,45,083,3721,,,35,-82.04
SOLAR,45,047,3592,,,34.12,-82.13
HYDRO,45,073,-427262,,,35.01,-83
SOLAR,45,083,3777,,,35.04,-82.11
SOLAR,45,041,4293,,,33.95,-79.94
SOLAR,45,011,10847,,,33.24,-81.35
SOLAR,45,051,2587,,,33.67,-78.92
BIOMASS,45,015,2772,0,0.79,33.12,-80.03
SOLAR,45,045,2488,,,34.64,-82.33
SOLAR,45,041,3880,,,33.9,-79.76
SOLAR,45,011,15691,,,33.34,-81.26
SOLAR,45,011,37710,,,33.34,-81.26
SOLAR,45,027,3740,,,33.61,-80.34
SOLAR,45,007,6733,,,34.6,-82.74
BIOMASS,45,083,41459,0,6.12,34.89,-82.18
SOLAR,45,027,3114,,,33.62,-80.36
SOLAR,45,027,3982,,,33.72,-80.19
HYDRO,45,045,4332,,,34.46,-82.2
SOLAR,45,047,3929,,,34.08,-82.1
GAS,45,021,337067,65.23,1.6,35.08,-81.58
GAS,45,075,4,0.03,0,33.49,-80.87
HYDRO,45,047,36394,,,34.17,-81.9
GAS,45,055,0,0,0,34.23,-80.66
SOLAR,45,017,43374,,,33.57,-80.71
SOLAR,45,017,8611,,,33.57,-80.7
SOLAR,45,067,16026,,,34.2,-79.39
NUCLEAR,45,091,18585719,,,35.05,-81.07
HYDRO,45,057,133156,,,34.54,-80.88
SOLAR,45,025,152851,,,34.71,-80.12
GAS,45,077,63,0.2,0,34.68,-82.84
OIL,45,045,0,,,34.87,-82.37
SOLAR,45,063,22713,,,33.79,-81.26
GAS,45,021,364191.35,38.21,0.79,35.07,-81.61
HYDRO,45,021,3094,,,35.06,-81.55
SOLAR,45,089,20522,,,33.76,-79.46
OIL,45,087,26,0.53,0.05,34.72,-81.65
HYDRO,45,083,4904,,,35,-81.83
GAS,45,079,138,0.34,0,33.98,-81.04
SOLAR,45,029,3752,,,32.91,-80.69
HYDRO,45,079,,,,34,-81.05
GAS,45,017,2519808,111.66,6.55,33.87,-81.02
GAS,45,075,1594795,931.4,507.74,33.36,-81.03
COAL,45,015,7356688,2853.93,3901.72,33.37,-80.11
SOLAR,45,057,6525,,,34.65,-80.72
GAS,45,031,3858,4.64,0.03,34.42,-80.17
SOLAR,45,031,18790,,,34.32,-79.92
HYDRO,45,023,106957,,,34.56,-80.89
SOLAR,45,009,13435,,,33.35,-81.14
SOLAR,45,063,14833,,,33.79,-81.27
BIOMASS,45,035,142665,217.24,30.17,33.24,-80.45
GAS,45,077,15739,37.04,0.38,34.68,-82.82
SOLAR,45,011,9721,,,33.24,-81.39
BIOMASS,45,045,11584,0,2.52,34.8,-82.18
SOLAR,45,049,39382,,,32.76,-81.24
SOLAR,45,005,18859,,,32.73,-81.25
HYDRO,45,039,-155377,,,34.31,-81.33
HYDRO,45,023,153875,,,34.6,-80.89
SOLAR,45,033,10297,,,34.29,-79.15
SOLAR,45,061,4654,,,34.19,-80.22
SOLAR,45,061,3476,,,34.2,-80.22
SOLAR,45,063,12045,,,33.78,-81.11
HYDRO,45,021,26611,,,35.14,-81.6
SOLAR,45,063,16849,,,33.77,-81.11
BIOMASS,45,043,0,,,33.45,-79.32
SOLAR,45,047,3001,,,34.07,-82.23
SOLAR,45,041,3448,,,33.96,-79.56
HYDRO,45,023,0,,,34.56,-80.89
NUCLEAR,45,031,6426473,,,34.4,-80.16
GAS,45,019,29838,20.75,0.08,32.83,-79.96
SOLAR,45,005,17183,,,33.02,-81.29
SOLAR,45,049,41971,,,32.88,-81.14
SOLAR,45,049,12907,,,32.88,-81.13
OIL,45,053,,,,32.3,-81.07
SOLAR,45,071,2085,,,34.25,-81.65
OIL,45,013,-20,6.84,2.85,32.21,-80.7
HYDRO,45,007,12483,,,34.53,-82.37
OIL,45,001,75,1.2,0.11,34.44,-82.37
BIOMASS,45,051,2244,0,0.49,33.81,-78.97
SOLAR,45,075,163558,,,33.34,-80.63
BIOMASS,45,043,471878,248.99,547.93,33.36,-79.3
BIOMASS,45,079,537481,186.58,303.42,33.89,-80.64
HYDRO,45,065,736074,,,33.66,-82.2
SOLAR,45,075,2088,,,33.57,-80.84
GAS,45,053,4742819,146.64,10.45,32.36,-81.12
HYDRO,45,015,246495,,,33.24,-79.99
SOLAR,45,067,2939,,,34.23,-79.39
HYDRO,45,077,-185439,,,34.96,-82.91
GAS,45,007,5017490,424.81,12.44,34.35,-82.77
HYDRO,45,077,79776,,,34.8,-82.89
BIOMASS,45,061,19951,0,7.35,34.18,-80.27
SOLAR,45,005,156617,,,33.09,-81.43
SOLAR,45,083,3155,,,34.99,-81.88
HYDRO,45,087,83167,,,34.78,-81.46
BIOMASS,45,069,0,0,0,34.61,-79.79
GAS,45,063,920336,325.02,2.48,34.06,-81.22
GAS,45,013,34099,51.07,0.55,32.33,-80.69
SOLAR,45,017,154564,,,33.65,-80.94
SOLAR,45,087,21952,,,34.42,-81.39
GAS,45,021,64302,17.7,0.38,35.16,-81.43
SOLAR,45,053,128947,,,32.62,-81
SOLAR,45,021,7974,,,35.09,-81.62
OIL,45,051,-423,4.67,1.95,33.71,-78.92
HYDRO,45,087,17663,,,34.66,-81.45
OIL,45,075,132,2.16,0.19,33.55,-80.91
NUCLEAR,45,073,22206463,,,34.79,-82.9
SOLAR,45,063,16305,,,33.79,-81.27
SOLAR,45,015,10823,,,33.13,-80.25
SOLAR,45,063,2836,,,33.93,-81.05
SOLAR,45,041,1650,,,34.24,-79.79
OIL,45,083,-103,0.43,0.04,34.9,-81.74
SOLAR,45,075,160199,,,33.34,-80.7
GAS,45,039,2612,5.96,0.06,34.26,-81.33
HYDRO,45,039,44776,,,34.26,-81.33
HYDRO,45,007,6690,,,34.62,-82.45
SOLAR,45,007,1966,,,34.66,-82.5
HYDRO,45,007,4013,,,34.64,-82.45
SOLAR,45,075,80651,,,33.5,-81.25
HYDRO,45,045,3066,,,34.7,-82.46
SOLAR,45,041,20415,,,34.23,-79.66
SOLAR,45,031,3934,,,34.27,-79.89
SOLAR,45,011,7576,,,33.28,-81.35
BIOMASS,45,079,17143,0,3.33,34.1,-80.79
SOLAR,45,053,17751,,,32.47,-80.96
SOLAR,45,061,3795,,,34.11,-80.13
OIL,45,007,0,,,34.26,-82.61
GAS,45,075,44,0.13,0,33.44,-80.85
SOLAR,45,051,3637,,,33.67,-78.92
HYDRO,45,045,9574,,,34.85,-82.48
HYDRO,45,063,134069,,,34.05,-81.22
SOLAR,45,081,6920,,,34.01,-81.74
SOLAR,45,081,13273,,,33.97,-81.78
SOLAR,45,041,3630,,,33.89,-79.78
BIOMASS,45,003,89313,47.65,9.86,33.28,-81.67
SOLAR,45,049,3453,,,32.89,-81.11
SOLAR,45,053,16029,,,32.5,-80.96
SOLAR,45,075,11955,,,33.49,-81.3
SOLAR,45,013,150957,,,32.56,-80.74
OIL,45,091,87,1.38,0.13,34.97,-81.19
OIL,45,073,1586,24.22,2.19,34.69,-82.95
SOLAR,45,003,169584,,,33.67,-81.75
BIOMASS,45,031,97392,44.36,5.3,34.39,-80.07
SOLAR,45,041,3784,,,34,-79.61
SOLAR,45,005,18841,,,32.95,-81.22
HYDRO,45,083,2145,0.97,0.09,35.11,-81.97
HYDRO,45,015,13227,,,33.45,-80.16
HYDRO,45,015,243863,,,33.43,-79.93
SOLAR,45,017,19630,,,33.69,-80.76
GAS,45,075,13,0.06,0,33.44,-80.84
SOLAR,45,063,23581,,,33.79,-81.26
SOLAR,45,031,1,,,34.3,-79.92
OIL,45,091,81,1.29,0.12,34.89,-81.07
SOLAR,45,013,24778,,,32.47,-80.75
SOLAR,45,075,142420,,,33.32,-80.68
BIOMASS,45,087,15859,0,3.14,34.62,-81.82
HYDRO,45,083,5279,,,34.92,-81.75
GAS,45,003,2082544,288.74,6.96,33.44,-81.91
NUCLEAR,45,039,6552773,,,34.3,-81.32
OIL,45,073,42,0.66,0.06,34.66,-83.04
SOLAR,45,061,3724,,,34.09,-80.11
GAS,45,007,5851699,199.26,12.63,34.6,-82.44
HYDRO,45,059,7340,,,34.4,-82.23
SOLAR,45,031,3609,,,34.52,-79.84
COAL,45,079,1508649,950.75,159.02,33.83,-80.62
HYDRO,45,055,228391,,,34.34,-80.7
SOLAR,45,061,1,,,34.07,-80.08
OIL,45,087,95,1.51,0.14,34.56,-81.49
BIOMASS,45,083,858,0,0.15,35,-82.13
COAL,45,019,366689,397.12,44.27,32.9,-79.97
BIOMASS,45,041,370809.28,201.94,518.96,34.15,-79.56
SOLAR,45,045,3978,,,34.79,-82.4
SOLAR,45,033,0,,,34.4,-79.38
SOLAR,45,007,4195,,,34.72,-82.52
COAL,45,015,2434247,2187.12,587.51,33.02,-79.93
SOLAR,45,041,3661,,,33.98,-79.56
COAL,45,043,3084266,1386.79,2030.44,33.33,-79.36
HYDRO,45,091,135216,,,35.02,-81.01
SOLAR,45,013,21855,,,32.71,-80.9
GAS,46,013,51404,64.05,0.19,45.43,-98.49
GAS,46,099,159141,46.24,0.61,43.6,-96.64
GAS,46,039,271388,30.94,0.81,44.57,-96.56
WIND,46,003,82659,,,43.72,-98.75
WIND,46,009,284425,,,43.16,-98.08
GAS,46,103,5879,17.65,0.21,44.09,-103.26
HYDRO,46,017,887779,,,44.04,-99.45
COAL,46,051,1640595,669.62,595.38,45.3,-96.51
WIND,46,015,81680,,,43.72,-98.92
WIND,46,011,80932,,,44.43,-96.48
WIND,46,011,328131,,,44.53,-96.63
WIND,46,021,377260,,,45.75,-100.28
WIND,46,015,589,,,43.85,-99.25
OIL,46,025,-39,1.01,0.09,44.88,-97.73
WIND,46,011,408068,,,44.45,-96.55
WIND,46,025,822113,,,45.05,-97.83
WIND,46,029,717233,,,45.15,-96.84
WIND,46,029,821985,,,45.01,-96.93
WIND,46,051,295018,,,45.27,-97.1
WIND,46,037,419808,,,45.22,-97.91
GAS,46,011,585488,29.91,1.46,44.29,-96.53
WIND,46,039,887937,,,44.86,-96.53
OIL,46,049,-45,1.55,0.14,45.04,-99.12
HYDRO,46,023,1682083,,,43.07,-98.55
OIL,46,117,534,8.57,0.78,44.37,-100.38
GAS,46,013,180712,86.9,0.54,45.37,-98.1
GAS,46,005,-126,,,44.37,-98.17
OIL,46,077,1282,10.86,3.91,44.36,-97.38
GAS,46,103,42836,15.84,0.14,44.12,-103.26
HYDRO,46,065,2409539,,,44.45,-100.39
WIND,46,025,71818,,,44.93,-97.74
SOLAR,46,065,2007,,,44.39,-100.31
GAS,46,035,4653,2.36,0.05,43.8,-98.1
BIOMASS,46,125,32099,0,1.7,43.37,-96.96
GAS,46,083,17657.88,9.11,0.18,43.1,-96.48
WIND,46,073,375600,,,43.89,-98.79
WIND,46,135,830073,,,43.04,-97.53
WIND,46,059,89246,,,44.48,-99.13
WIND,46,069,85288,,,44.55,-99.5
HYDRO,46,081,3151,,,44.48,-103.85
OIL,46,027,10645,60.65,20.96,42.9,-96.99
OIL,46,051,6,0.18,0.02,45.22,-96.62
WIND,46,039,612157,,,44.59,-96.58
WIND,46,069,1027970,,,44.4,-99.6
OIL,46,051,25,0.38,0.04,45.22,-96.64
OIL,46,029,7266,43.29,14.95,44.9,-97.11
WIND,46,073,217930,,,44,-98.59
WIND,46,019,408697,,,44.83,-103.21
GAS,46,135,-168,2.2,0.2,42.89,-97.35
GAS,47,157,4119214,180.43,8.79,35.07,-90.15
HYDRO,47,139,596849,,,35.17,-84.3
BIOMASS,47,125,11988,0,2.13,36.54,-87.54
HYDRO,47,163,181752,,,36.44,-82.44
GAS,47,075,360285,124.96,1.13,35.54,-89.2
WIND,47,001,0,,,36.12,-84.34
WIND,47,001,28186,,,36.13,-84.34
COAL,47,001,817760,476.9,273.66,36.02,-84.16
HYDRO,47,009,739839,,,35.49,-83.98
HYDRO,47,041,387941,,,36.1,-85.83
SOLAR,47,065,2994,,,35.02,-85.21
HYDRO,47,043,202530,,,36.32,-87.22
HYDRO,47,089,385810,,,36.17,-83.5
BIOMASS,47,001,23056,0,5.31,36.12,-84.03
HYDRO,47,065,691561,,,35.1,-85.23
HYDRO,47,009,201683,,,35.55,-84.05
HYDRO,47,159,431872,,,36.29,-85.94
COAL,47,161,10362082,4473.59,9065.85,36.39,-87.65
HYDRO,47,027,145269,,,36.54,-85.45
BIOMASS,47,163,0,0,0,36.55,-82.57
HYDRO,47,155,555823,,,35.96,-83.54
COAL,47,163,1138973,601.04,627.59,36.52,-82.54
HYDRO,47,105,940355,,,35.79,-84.24
HYDRO,47,163,124842,,,36.5,-82.51
COAL,47,165,4034797,1328.47,1792.25,36.32,-86.4
GAS,47,183,290911,253.92,2.06,36.25,-88.61
HYDRO,47,177,127401,,,35.81,-85.63
SOLAR,47,075,5833,,,35.58,-89.29
SOLAR,47,157,1289,,,35.19,-89.8
HYDRO,47,037,60199,,,36.16,-86.62
GAS,47,073,4015831,180.58,9.24,36.38,-82.96
GAS,47,085,743226,233.26,29.31,36.03,-87.99
COAL,47,145,2775508,1200.31,2012.85,35.9,-84.52
GAS,47,075,3015109,141.88,6.67,35.66,-89.4
SOLAR,47,069,29847,,,35.31,-89.17
OIL,47,177,66,1.35,0.12,35.71,-85.74
HYDRO,47,105,143371,,,35.89,-84.3
SOLAR,47,157,108286,,,35.35,-89.85
GAS,47,179,18177,232.34,0.72,36.31,-82.38
GAS,47,149,29538,27.46,0.3,35.85,-86.37
SOLAR,47,109,25536,,,35.13,-88.59
SOLAR,47,037,2652,,,36.25,-86.75
HYDRO,47,115,555276,,,35,-85.62
HYDRO,47,001,448983,,,36.22,-84.09
HYDRO,47,139,111157,,,35.09,-84.65
HYDRO,47,139,135437,,,35.08,-84.49
HYDRO,47,139,211092,,,35.08,-84.48
HYDRO,47,165,515654,,,36.3,-86.66
GAS,47,037,31986,24.5,0.27,36.21,-86.69
BIOMASS,47,071,415473.79,174.37,626.77,35.05,-88.27
HYDRO,47,071,1573801,,,35.07,-88.25
OIL,47,067,0,,,36.57,-83.03
SOLAR,47,113,30405,,,35.58,-89.05
HYDRO,47,065,-577291,,,35.06,-85.39
GAS,47,107,344293.49,150.7,0.56,35.3,-84.76
SOLAR,47,109,25770,,,35.15,-88.56
SOLAR,47,109,30730,,,35.14,-88.55
SOLAR,47,109,15014,,,35.17,-88.65
NUCLEAR,47,065,17654812,,,35.23,-85.09
SOLAR,47,047,3535,,,35.22,-89.35
HYDRO,47,163,145055,,,36.52,-82.09
SOLAR,47,157,3483,,,35.3,-89.96
SOLAR,47,179,7812,,,36.25,-82.52
SOLAR,47,179,0,,,36.35,-82.6
GAS,47,105,346156,559.52,5.97,35.74,-84.32
HYDRO,47,051,42973,,,35.2,-86.28
GAS,47,093,31525,26.09,0.28,35.95,-83.93
GAS,47,037,103383,78.23,0.84,36.15,-86.8
SOLAR,47,065,11721,,,35.1,-85.13
HYDRO,47,019,140585,,,36.34,-82.13
HYDRO,47,143,1055629,,,35.62,-84.79
NUCLEAR,47,143,17675595,,,35.6,-84.79
BIOMASS,47,005,36513,0,6.23,36.06,-88.14
SOLAR,47,075,4749,,,35.41,-89.39
HYDRO,47,019,18741,,,36.34,-82.13
SOLAR,47,047,28920,,,35.06,-89.37
SOLAR,48,003,597559,,,32.12,-102.53
HYDRO,48,187,7276,,,29.59,-98.04
WIND,48,195,0,,,36.47,-101.33
GAS,48,201,2134372,102.44,2.94,29.62,-95.05
GAS,48,245,802306,865.19,9.78,29.87,-93.97
SOLAR,48,371,214725,,,30.99,-102.27
SOLAR,48,047,8368,,,26.89,-98.23
OTHF,48,039,,,,29.43,-95.25
WIND,48,151,758670,,,32.97,-100.56
BIOMASS,48,113,26588,0,4.78,32.65,-96.64
HYDRO,48,465,59521,,,29.45,-101.06
WIND,48,271,315740,,,29.23,-100.21
OTHF,48,039,,,,29.17,-95.44
SOLAR,48,253,366971,,,32.81,-99.92
GAS,48,189,214657.99,40.61,0.96,33.87,-101.84
SOLAR,48,109,29976,,,31.72,-104.44
HYDRO,48,439,768,,,32.64,-97.24
GAS,48,039,222544.19,41.85,1.87,29.26,-95.21
WIND,48,381,436088,,,34.77,-102.05
HYDRO,48,453,7557,,,30.29,-97.78
BIOMASS,48,453,29167,0,5.8,30.33,-97.62
WIND,48,081,1793111,,,31.79,-100.7
SOLAR,48,207,232270,,,33,-99.6
GAS,48,167,147638,99.43,0.57,29.49,-94.98
WIND,48,261,438974,,,27.18,-97.6
OIL,48,003,,,,32.3,-102.54
SOLAR,48,385,2922,,,29.68,-99.76
SOLAR,48,371,50286,,,30.96,-103.35
