gea,t,busbar_load,busbar_load_for_enduse,enduse_load,dac_load,storage_charging,net_load_busbar,battery_charging,phs_charging,trans_losses,distloss_rate_avg,distloss_rate_marg,prm,capacity_shadow_price,planning_capacity_MW,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,total_gen_co2_c,total_gen_ch4_c,total_gen_n2o_c,total_gen_co2_p,total_gen_ch4_p,total_gen_n2o_p,total_gen_co2e_c,total_gen_co2e_p,total_gen_co2e,co2_captured_dac,co2_captured_ccs,total_net_co2_c,total_net_co2,total_net_co2e,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,nuclear_MWh,coal_MWh,coal-ccs_MWh,o-g-s_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,hydro_MWh,geothermal_MWh,biomass_MWh,beccs_MWh,wind-ons_MWh,wind-ofs_MWh,csp_MWh,upv_MWh,distpv_MWh,phs_MWh,battery_MWh,canada_MWh,battery_MW,beccs_MW,biomass_MW,coal_MW,coal-ccs_MW,csp_MW,distpv_MW,gas-cc_MW,gas-cc-ccs_MW,gas-ct_MW,geothermal_MW,hydro_MW,nuclear_MW,o-g-s_MW,phs_MW,upv_MW,wind-ofs_MW,wind-ons_MW,dac_MW,battery_energy_cap_MWh,phs_energy_cap_MWh,csp_energy_cap_MWh,rps_shadow_price,rps_f,ces_shadow_price,ces_f,co2_shadow_price
CAMXc,2044,382491406.5,346289901.5,333843450.2,0,33802412,132637868.1,20971430,12830980,2399094.8,0.0359,0.0539,0.1461,76940.39,79948.9,43.1,0.8,0.08,5.2,225.7,0.02,43.2,11.6,54.7,72.1,2.3,0.28,7.9,347.1,0.03,72.3,17.6,89.9,47.4,0.9,0.1,5.6,246.4,0.02,47.5,12.5,59.9,544.9,30.1,4.1,47.3,2210.6,0.26,546.9,109.2,656.1,15721868.4,296.3,29.6,1908389.2,82270.1,7.1,15738018.8,4213827.8,19951846.6,0,0,15721868.4,17630257.6,19951846.6,30.85,13.98,0,44.83,33.36,16.54,0,49.9,365881250,213652030,0,0,0,171.6,40972572,0,33934.1,33345804,48017564,1598441.9,0,62914764,0,0,119570620,31166650,10411195,17849520,0,8381.8,0,285,0,0,0,20957,19792.3,0,8217.1,6453.5,10838.8,0,131.9,13392.8,45253.2,0,21229.1,0,56205.4,133927.8,0,0,0.58,0,0.97,0
CAMXc,2046,393411638.3,356525070.6,343710743.9,0,34497204,129922443,24505008,9992198,2389362.1,0.0359,0.0539,0.1461,81272.19,82308.3,40.8,0.8,0.08,5,213.3,0.02,40.8,10.9,51.7,66.5,2,0.25,7.3,322.9,0.03,66.6,16.4,83,35.1,0.7,0.07,4.1,182.6,0.02,35.2,9.2,44.4,518.7,26.7,3.59,46.7,2172.8,0.24,520.4,107.6,628,15442589.6,291,29.1,1875045.9,80809.3,7,15458453.2,4139548.6,19598001.8,0,0,15442589.6,17317635.5,19598001.8,31.12,14.74,0,45.86,33.6,17.43,0,51.02,380223740,226602620,0,0,0,193.5,40565440,0,24378.9,33319932,49277660,1592127.2,0,75903464,0,0,119554264,31144902,8035449.5,20805954,0,10261.2,0,285,0,0,0,21195.9,19792.3,0,8000.7,6619.7,10838.8,0,131.9,13406.5,44400.7,0,25609.3,0,67525.3,134065.3,0,0,0.58,0,1,0
CAMXc,2048,409486037.9,367816250,354596092.5,0,39056130,132327483.5,27387142,11668985,2613661.6,0.0359,0.0539,0.1461,82502.22,84914.9,35.6,0.7,0.07,4.3,186.3,0.02,35.6,9.6,45.2,61.7,1.9,0.24,6.8,298.1,0.03,61.8,15.1,76.9,35.4,0.7,0.07,4.1,183.6,0.02,35.4,9.3,44.7,507,25.7,3.45,46.6,2138.7,0.24,508.7,106.5,615.2,13838119.4,260.8,26.1,1684840.4,72418.8,6.3,13852334.8,3714224.5,17566559.3,0,0,13838119.4,15522959.9,17566559.3,31.2,14.84,0,46.04,33.8,17.71,0,51.5,390247140,235488770,0,0,0,162.8,36209740,0,30543,33464058,50684736,1564048,0,78769200,0,0,124472856,32246708,9523821,23281262,0,11198,0,280.3,0,0,0,22096.6,18979.7,0,8000.7,6815.7,10913.4,0,131.9,13580.4,45695.6,0,26569.6,0,74684.7,135804.5,0,0,0.58,0,1,0
CAMXc,2050,421311251,380136361.8,366473391.4,0,38491376,138163135.7,28304266,10187108,2683515,0.0359,0.0539,0.1461,86216.9,87760.6,33.7,0.6,0.06,4.1,176.4,0.02,33.7,9,42.8,58.3,1.7,0.21,6.5,285.8,0.03,58.4,14.5,73,28.6,0.6,0.06,3.3,148.1,0.01,28.6,7.5,36.1,510.2,27,3.65,45.9,2116.9,0.24,511.9,105.3,617.1,13307454.8,250.8,25.1,1620631,69642.3,6,13321124.9,3572209.8,16893334.7,0,0,13307454.8,14928085.8,16893334.7,31.34,15.55,0,46.9,33.89,18.46,0,52.35,396435550,241973220,0,0,0,111.4,34887052,0,15840.9,33409926,52418372,1514882.2,0,86716130,0,0,121657190,33599904,8181520,24034610,0,11828.3,0,271.2,0,0,0,23158.5,18979.7,0,8000.7,7045.5,10913.4,0,131.9,13580.4,44167,0,29666.4,0,79219.2,135804.5,0,0,0.58,0,1,0
ERCTc,2022,374743556.7,369272183.3,355997715.3,0,1467442.1,245615791.1,1467442.1,0,4003931.3,0.0359,0.0539,0.1375,31848.67,86009.4,365.4,27.8,3.94,25.3,1237.5,0.2,367.3,60,427.3,384.3,29.3,4.15,26.5,1299.4,0.21,386.2,63,449.2,470.1,18.8,2.48,47.2,2089.3,0.25,471.3,105.8,577.1,690,49.3,7.05,50.3,2328,0.42,693.3,115.6,808.9,137356065.6,10457.7,1478.9,9510327.2,465233.9,76.2,138040783.9,22557059.1,160597843,0,0,137356065.6,146866392.8,160597843,33.93,7,0,40.93,36.09,7.65,0,43.74,378265760,123656400,39617348,79320080,0,1881877.8,125271940,0,6419574.5,580099.8,0,275522.2,0,94555460,0,0,27082330,2018609,0,1242928.1,0,1712,0,61,15006.6,0,0,1368.2,33484.8,0,10955.8,0,541,4960,9679.5,0,11420.5,0,29099.5,0,3424,0,0,0,0.04,0,0,0
ERCTc,2024,385387534.2,380649603.7,366966144.2,0,1482937.1,254341599.5,1482937.1,0,3254993.4,0.0359,0.0539,0.1375,31848.67,88657.8,321.2,20.1,2.79,26.3,1221.9,0.18,322.5,60.6,383.1,337.8,21.2,2.94,27.6,1282.9,0.19,339.1,63.6,402.8,400.4,16.2,2.15,40.1,1771,0.21,401.5,89.7,491.2,661.4,45.6,6.5,49.7,2283.6,0.4,664.4,113.8,778.2,124332267.5,7772,1079.1,10200956.4,473099.1,69.9,124835851.6,23466242.4,148302093.9,0,0,124332267.5,134533223.9,148302093.9,29.13,7,0,36.13,31,7.63,0,38.63,389611550,126308010,39617348,55262344,0,2400974.2,157119020,0,6794073.5,581079.4,0,271025.7,0,94467960,0,0,28721876,3118170.8,0,1257673.8,0,1712,0,61,13000.8,0,0,2118.4,37436.8,0,10588.1,0,541,4960,8659.8,0,12180.5,0,29099.5,0,3424,0,0,0,0.04,0,0,0
ERCTc,2026,395705758.4,390465417.2,376429102.2,0,1525552,243336313,1525552,0,3714789.2,0.0359,0.0539,0.1375,39219.2,90945.5,295.2,18.7,2.6,24,1121.7,0.16,296.4,55.4,351.8,310,19.7,2.73,25.1,1176.2,0.17,311.3,58.1,369.4,363.8,13.5,1.74,37.2,1669.8,0.18,364.7,84,448.7,637.6,44.3,6.27,47.1,2234.7,0.35,640.5,109.8,750.3,116980660.6,7411.6,1027.7,9495256.4,444594.5,64.5,117460536.1,21960984.2,139421520.3,0,0,116980660.6,126475916.9,139421520.3,28.71,8.5,0,37.21,30.56,9.27,0,39.83,398895000,147129100,39617348,53203070,0,1205814,149030930,0,6564792,588408.7,0,264184.3,0,106077870,0,0,36264340,4786893.5,0,1291359.9,0,1704,0,61,13000.8,0,0,3229.9,38302.8,0,10588.1,0,541,4960,7096.6,0,14716.5,0,30237.5,0,3408,0,0,0,0.04,0,0,0
ERCTc,2028,401954186.2,396552496.4,382297365.2,0,1747725.6,244804987.1,1747725.6,0,3653964.4,0.0359,0.0539,0.1375,50250.35,92365.2,303.4,20.8,2.91,23.1,1103.9,0.17,304.7,54,358.8,318.7,21.9,3.07,24.2,1158.2,0.17,320.2,56.7,376.9,310.4,9.5,1.17,33.7,1487.1,0.15,311,75.4,386.4,642.3,45.4,6.42,46.6,2237.5,0.35,645.2,109.3,754.6,121967626,8373.3,1170.3,9288979.6,443861.3,66.7,122512214.6,21734774.5,144246989.1,0,0,121967626,131256605.6,144246989.1,30.31,10.85,0,41.16,32.27,11.84,0,44.11,404729570,151747500,39617348,61985880,0,952456.9,142290750,0,5785701,605726.8,0,263836.2,0,108400400,0,0,36279972,7067137,0,1480350.6,0,1765.5,0,61,13000.8,0,0,4756.5,39668.7,0,10588.1,0,541,4960,6667.2,0,14716.5,0,30237.5,0,3798,0,0,0,0.04,0,0,0
ERCTc,2030,410695726.9,402958270.9,388472867.2,0,3592826.8,234447976.1,3592826.8,0,4144629.2,0.0359,0.0539,0.1375,60718,93851,281.5,19.6,2.74,21.2,1018.4,0.15,282.8,49.8,332.6,297.3,20.7,2.9,22.4,1074,0.16,298.6,52.5,351.1,323.8,8,0.92,36.7,1621,0.15,324.3,82.1,406.4,651.1,47.3,6.72,46,2226.3,0.35,654.2,108.5,762.7,115568144.9,8035.5,1123.8,8718775.2,418138.6,63.2,116090938,20443399.1,136534337.1,0,0,115568144.9,124286920.1,136534337.1,29.41,12.58,0,41.99,31.36,13.77,0,45.13,413372350,168510290,39617348,60084120,0,624922,135969840,0,4628710.5,623605.8,0,269775.1,0,111610240,0,0,46452140,10447914,0,3043720.5,0,2483.2,0,61,12686.2,0,0,7034.6,39858.1,0,10266.1,0,541,4960,6506.2,0,18881.5,0,30900.9,0,9430.7,0,0,0,0.04,0,0,0
ERCTc,2032,422432521,409905827.3,395170675.2,0,8297311,227216814.3,8297311,0,4229382.7,0.0359,0.0539,0.1375,58533.69,95472.8,265.5,18.8,2.63,19.8,953,0.14,266.8,46.5,313.2,283.8,20.1,2.82,21.1,1016.6,0.15,285.1,49.6,334.6,256.1,6.2,0.71,29.2,1284.5,0.12,256.5,65.2,321.6,669.8,50.3,7.13,45.5,2267.1,0.35,673.1,109.1,782.2,112021863.8,7913.5,1107.7,8339897.8,402113.5,61.1,112536979.4,19615255.3,132152234.6,0,0,112021863.8,120361761.5,132152234.6,28.82,11.84,0,40.66,30.79,13.09,0,43.88,424901120,182689010,39617348,59584652,0,331080.7,131358740,0,3359860.8,640373.8,0,274761,0,119047630,0,0,49701900,13939485,0,7045297,0,5513.3,0,61,12686.2,0,0,9383.7,39537.1,0,10105.1,0,541,4960,6398.9,0,20619.8,0,32244.2,0,25031.9,0,0,0,0.04,0,0,0
ERCTc,2034,431468260.3,417331426.5,402329341.6,0,9660049,219444124.1,9660049,0,4476784.6,0.0359,0.0539,0.1375,65619.2,97201.6,250.8,17.8,2.49,18.6,898.2,0.14,252,43.8,295.8,269,19.1,2.68,19.9,961.2,0.15,270.2,46.9,317.1,218.8,5.7,0.67,24.6,1083.1,0.1,219.1,55,274.1,664.7,50,7.08,44.9,2254.7,0.34,667.9,108.2,776.1,107898544.2,7650.4,1071.2,8019979.8,386487.9,59.1,108396630.5,18857300.5,127253931,0,0,107898544.2,115918524,127253931,28.74,13.3,0,42.04,30.75,14.76,0,45.51,433344320,197887300,39617348,57648628,0,305821.2,125632040,0,3164393.2,637313.7,0,273424.5,0,133259930,0,0,49777064,14850306,0,8178065.5,0,6311.8,0,61,12686.2,0,0,10093.6,39694.3,0,10105.1,0,541,4960,6130.6,0,20948.9,0,35460.8,0,29184.3,0,0,0,0.04,0,0,0
ERCTc,2036,441220228.8,425235068.7,409948866.4,0,11192322,191449861.1,11192322,0,4792837.9,0.0359,0.0539,0.1375,67086.26,99039.7,209.9,14.8,2.08,15.8,752.6,0.12,210.8,36.9,247.7,226.7,16.1,2.26,16.9,810.8,0.13,227.7,39.7,267.4,174.2,5.3,0.65,18.9,837,0.08,174.5,42.4,216.9,618.4,46.9,6.64,41.6,2082.2,0.32,621.4,100,721.4,92492110.3,6538.5,915.5,6945994.6,331790.7,52,92917807.9,16249906.1,109167714,0,0,92492110.3,99438104.9,109167714,26.45,13.65,0,40.1,28.46,15.2,0,43.66,444147040,233785180,39617348,49256500,0,361562.4,107460290,0,3346417.8,601321,0,250542,0,165742600,0,0,52431524,15611098,0,9467846,0,6925.3,0,61,12686.2,0,0,10726.5,39373.4,0,10105.1,0,541,4960,5862.3,0,22196.9,0,43167.1,0,33130.1,0,0,0,0.03,0,0,0
ERCTc,2038,449662060.6,433807970.9,418213592.9,0,11277187,182484801.7,11277187,0,4576902.4,0.0359,0.0539,0.1375,74301.24,101039.6,190.1,13,1.82,14.7,695.3,0.11,190.9,34.2,225.1,205.3,14.1,1.97,15.8,749.3,0.12,206.2,36.9,243.1,194.7,6.2,0.76,20.9,931.9,0.09,195.1,47,242.1,583.1,44,6.23,39.3,1976.7,0.29,586,94.7,680.7,85459624.7,5840.2,815.1,6628793.9,312785.7,48.6,85839158.9,15399683.3,101238842.1,0,0,85459624.7,92088418.5,101238842.1,24.5,15.04,0,39.54,26.39,16.74,0,43.13,453379260,251323170,39617348,43460804,0,415803.8,104803620,0,3414012.8,582785.5,0,217899.3,0,176624240,0,0,58470530,16228402,0,9543846,0,6525.8,0,55.2,12686.2,0,0,11262.6,40140.1,0,9145.8,0,541,4960,5486.8,0,24785.4,0,45641.7,0,34477.7,0,0,0,0.03,0,0,0
ERCTc,2040,460529276.7,442508351.4,426601215.1,0,13999010,172037530.5,13999010,0,4021915.5,0.0359,0.0539,0.1375,73414.89,103067.6,172.3,11.8,1.64,13.4,632.1,0.1,173.1,31.2,204.2,187.2,12.8,1.79,14.5,685.1,0.11,188.1,33.7,221.8,232,10.1,1.32,22.3,1030.3,0.11,232.7,51.2,283.8,563.7,42.3,5.98,38.2,1923.9,0.28,566.5,92.1,658.6,79364579.8,5406.9,754,6191847,291392.3,45.5,79715795.2,14362890.2,94078685.4,0,0,79364579.8,85556426.8,94078685.4,23.31,14.94,0,38.25,25.14,16.71,0,41.85,464576160,270470820,39617348,40297420,0,260704,98409390,0,2925180.2,563681,0,204272.4,0,195666240,0,0,57929704,16874880,0,11827335,0,8821.4,0,55.2,12686.2,0,0,11841.5,40140.1,0,8796.8,0,541,4960,4574.3,0,25032.1,0,48513.8,0,43769,0,0,0,0.03,0,0,0
ERCTc,2042,473974667.9,452387903.9,436125620.9,0,17790650,159663239.1,17790650,0,3796114.9,0.0359,0.0539,0.1375,74857.04,105370.6,152.9,10.4,1.45,12,561.3,0.09,153.5,27.7,181.2,167.4,11.5,1.6,13,612.9,0.1,168.1,30.2,198.3,294.3,15,2.02,26.2,1237.9,0.14,295.3,60.9,356.2,557.4,43.5,6.16,36.2,1854.3,0.28,560.2,88.2,648.4,72579363.5,4947.4,689.7,5686389.4,266761.8,42.1,72900650.7,13166873.9,86067524.6,0,0,72579363.5,78265752.9,86067524.6,22.46,14.38,0,36.84,24.24,16.14,0,40.38,479194430,292724670,39617348,37000868,0,124970.1,92210024,0,1718069.4,560652.6,0,202643.8,0,200218900,0,0,75424904,17080866,0,15035178,0,11540.3,0,55.2,12686.2,0,0,12158.1,40140.1,0,8796.8,0,541,4960,4038.8,0,32012.9,0,49389.3,0,60875.6,0,0,0,0.03,0,0,0
ERCTc,2044,487963450.3,463478498.5,446817534.7,0,20647272,159327755,20647272,0,3837680.4,0.0359,0.0539,0.1375,74964.23,107947.8,150.6,10.5,1.46,11.6,547.4,0.09,151.3,26.9,178.2,166.1,11.6,1.62,12.7,601.9,0.1,166.9,29.6,196.5,299.2,17,2.31,25.1,1204.5,0.14,300.2,58.8,359.1,574.2,45.2,6.4,36.8,1902.4,0.28,577.2,90.2,667.3,73693451.4,5115.2,714.3,5683105,268081.7,42.6,74025953.6,13200674.4,87226628,0,0,73693451.4,79376556.4,87226628,22.55,14.23,0,36.78,24.33,16.03,0,40.36,493895230,304150750,39617348,38368590,0,70768,92319784,0,1176201.2,562818.1,0,201627.1,0,206868110,0,0,79773624,17509006,0,17427342,0,14283.1,0,55.2,12686.2,0,0,12585.5,40140.1,0,8650.8,0,541,4960,3501.8,0,34691,0,51011.8,0,77392.6,0,0,0,0.03,0,0,0
ERCTc,2046,499672125.1,474250397.8,457202209.5,0,21450884,171551505,21450884,0,3970844.1,0.0359,0.0539,0.1375,80007.82,110458,156.8,10.5,1.47,12.3,581.4,0.09,157.5,28.7,186.2,173,11.7,1.63,13.5,638.6,0.1,173.8,31.4,205.2,254.9,13.7,1.85,22.1,1051.6,0.12,255.8,51.6,307.4,587.5,44.3,6.25,39.4,2013,0.28,590.4,95.8,686.2,78287114.3,5262.7,732.2,6168920.9,290321,44.5,78628489.6,14309704.1,92938193.7,0,0,78287114.3,84456035.2,92938193.7,24.21,15.28,0,39.49,26.07,17.24,0,43.31,503591500,302698880,39617348,39229510,0,13778.4,101120000,0,1997259.6,587117.4,0,215411.7,0,205186990,0,0,79274840,18237052,0,18112140,0,15591.8,0,55.2,10172.2,0,0,13183,39725.1,0,13532.3,0,541,4960,2694.2,0,34272,0,49836,0,82380,0,0,0,0.03,0,0,0
ERCTc,2048,510206434.9,485213514.3,467771227.8,0,21232622,180589692.2,21232622,0,3760297.9,0.0359,0.0539,0.1375,80821.74,113013.1,165.9,11.4,1.59,12.8,608,0.09,166.6,29.9,196.5,182.8,12.6,1.76,14,667,0.1,183.6,32.7,216.4,193.5,9.8,1.31,17.3,818,0.09,194.2,40.3,234.4,592.7,43.5,6.11,40.8,2071,0.28,595.6,98.9,694.5,84641417.8,5802,808.9,6538845.5,310292.1,47.5,85018225,15239617.7,100257842.7,0,0,84641417.8,91180263.4,100257842.7,25.25,15.67,0,40.92,27.16,17.67,0,44.82,514596930,304623800,39617348,43550636,0,3221.8,105343480,0,2716497.2,595968.2,0,218519.1,0,208721020,0,0,77618040,18284756,0,17927430,0,15329.8,0,55.2,10172.2,0,0,13370.7,39175.7,0,17435,0,541,4960,1671.6,0,33624,0,50137.6,0,83349.6,0,0,0,0.03,0,0,0
ERCTc,2050,525544702.9,497260195,479384858.5,0,24471810,147544700.2,24471810,0,3812698.5,0.0359,0.0539,0.1375,80700.4,115822,129.3,8.8,1.22,10.2,476.7,0.08,129.9,23.5,153.4,144.2,9.9,1.38,11.3,529.3,0.08,144.8,26.1,171,165.4,8.3,1.1,14.9,702.1,0.08,166,34.6,200.5,525,38.9,5.47,35.8,1825.6,0.25,527.6,86.9,614.5,68550203.2,4657.4,648.7,5400012.7,252790.9,40,68852503.5,12488751,81341254.6,0,0,68550203.2,73950215.9,81341254.6,21.93,14.64,0,36.57,23.7,16.53,0,40.22,535203260,349715500,39617348,34846224,0,1122.4,88154750,0,1481228.5,541302.6,0,191367.4,0,235512600,0,0,95932670,18270232,0,20654446,0,18117.1,0,55.2,10172.2,0,0,13722.6,38851.2,0,17327.6,0,541,4960,1511,0,40400.5,0,56842.4,0,102180.4,0,0,0,0.03,0,0,0
FRCCc,2022,231613670.3,230007424.8,221741570,0,654434.6,218439459.6,654434.6,0,951810.9,0.0359,0.0539,0.15,27016.7,52128.5,412.9,24.2,3.31,36,1642.5,0.22,414.4,82,496.5,426.6,25.6,3.51,36.8,1679.2,0.23,428.2,83.9,512.1,424,20.2,2.75,39.8,1772.9,0.23,425.3,89.5,514.7,658.9,43.3,6.12,51.1,2372.8,0.37,661.7,117.6,779.4,90539006.9,5299.8,725.5,7899950.6,360406.5,48.5,90879648.6,18004191.5,108883840.2,0,0,90539006.9,98438957.5,108883840.2,39.13,5.77,0,44.9,41.45,6.26,0,47.7,220433060,11567965,28962196,34912332,0,61134.4,139211260,0,934957.6,201716.5,0,4024784.8,0,0,0,0,10000439,1567526.5,0,556705,0,856,0,748.4,6266,0,0,1018.4,33109,0,8758.1,0,55,3626,3251.7,0,4273.9,0,0,0,1712,0,0,0,0,0,0,0
FRCCc,2024,237227907.5,235467883.6,227005794.5,0,641640.4,220976932.9,641640.4,0,1118383.5,0.0359,0.0539,0.15,27016.7,53366.6,371.9,17.2,2.27,36.7,1625.8,0.2,372.9,82.3,455.3,382.3,17.7,2.33,37.9,1671.4,0.21,383.4,84.7,468.2,449.2,21.4,2.9,42,1892.2,0.24,450.6,95,545.6,694.8,47.4,6.75,52.6,2420,0.41,697.9,120.5,818.3,85602884.3,3941.3,521,8466855.8,374522,45.7,85851305.3,18965577.7,104816883,0,0,85602884.3,94069740,104816883,34.96,5.71,0,40.67,37.04,6.19,0,43.23,231469820,14490950,28962196,22732202,0,113707,159051250,0,1346232.9,201526.2,0,4024784.8,0,0,0,0,11957804,2533146.8,0,546970.5,0,860.6,0,748.4,6266,0,0,1650,33109,0,8758.1,0,55,3626,1604.6,0,5125.8,0,0,0,1748.9,0,0,0,0,0,0,0
FRCCc,2026,242204938.1,240444504.1,231803568.5,0,658539.2,224603314.2,658539.2,0,1101894.7,0.0359,0.0539,0.15,37657.77,54496.5,373.3,17.4,2.31,36.7,1624.9,0.2,374.4,82.2,456.6,384,18,2.39,37.7,1669.6,0.21,385.2,84.5,469.7,410.8,17.1,2.24,40.4,1829.4,0.2,411.9,91.7,503.5,703.7,48.6,6.89,52.4,2460.7,0.4,706.9,121.4,828.3,87321577.4,4070.8,539.3,8583124.3,380360.4,46.5,87578478.6,19245550,106824028.6,0,0,87321577.4,95904701.8,106824028.6,35.64,7.92,0,43.57,37.76,8.59,0,46.35,235225500,15841190,28962196,23658042,0,143772.6,160163120,0,1669280.2,201723.5,0,4024784.8,0,0,0,0,11790979,4050210.8,0,561386.1,0,860.6,0,748.4,6266,0,0,2642.6,32785.7,0,8758.1,0,55,3626,1285.9,0,5125.7,0,0,0,1748.4,0,0,0,0,0,0,0
FRCCc,2028,245665368.3,243946570.6,235179780,0,657240,226118507.2,657240,0,1061557.6,0.0359,0.0539,0.15,43837.01,55288.5,386,20,2.69,36,1617.7,0.21,387.2,81.4,468.6,398.2,20.9,2.82,37,1660.7,0.21,399.6,83.6,483.1,382.4,16.6,2.19,36.9,1686.2,0.18,383.5,84.1,467.6,694.8,48,6.79,51.4,2447.7,0.38,697.9,120,817.9,90863232.2,4700.5,632.9,8491015.5,381032.1,48.5,91162567.9,19172753.7,110335321.6,0,0,90863232.2,99354247.7,110335321.6,36.94,9.15,0,46.1,39.14,9.91,0,49.05,236684880,17828064,28962196,29075014,0,154697.9,154108080,0,1769753,201533.6,0,4024784.8,0,0,0,0,11626482,6201581.5,0,560746.8,0,860.5,0,748.4,6266,0,0,4054.4,32462.4,0,8758.1,0,55,3626,1285.9,0,5125.5,0,0,0,1747.9,0,0,0,0,0,0,0
FRCCc,2030,254529201.7,247379517.1,238489355.5,0,5338699,190919013.4,5338699,0,1810985.6,0.0359,0.0539,0.15,49380.52,56065.4,308.3,16.2,2.18,28.9,1287,0.17,309.3,65,374.3,328.7,17.5,2.36,30.6,1364.4,0.18,329.8,68.9,398.7,327.6,11.1,1.38,34.4,1550.6,0.15,328.3,77.8,406.1,619.8,40.7,5.73,48,2242.2,0.35,622.5,110.9,733.4,77381402.9,4050,546.2,7254942.3,323210,42.2,77639537.8,16316016.7,93955554.5,0,0,77381402.9,84636345.2,93955554.5,33.08,9.56,0,42.64,35.3,10.54,0,45.84,252377940,56460504,28962196,25239292,0,103445.6,131420504,0,1452651.2,200816.6,0,4005351.5,0,0,0,0,47195284,9265220,0,4533171.5,0,2802,0,748.4,6266,0,0,6106.8,31492.4,0,8531.8,0,55,3626,1126.2,0,19985.6,0,0,0,17280.1,0,0,0,0,0,0,0
FRCCc,2032,258739584.4,251595820.7,242554136.4,0,5333445,193097551.1,5333445,0,1810318.9,0.0359,0.0539,0.15,61877.63,57023.6,303.7,15.3,2.06,28.9,1286.2,0.17,304.7,65,369.7,322.7,16.5,2.22,30.6,1360,0.18,323.8,68.7,392.5,323.2,10.4,1.28,34.4,1547.1,0.15,323.8,77.7,401.5,614.9,40.8,5.72,46.9,2239.7,0.32,617.6,109.7,727.3,77468193.3,3904,523.6,7380046.7,328245.5,42.1,77716266.5,16582087.5,94298353.9,0,0,77468193.3,84848240.1,94298353.9,32.63,11.99,0,44.62,34.83,13.2,0,48.03,256444110,58498264,28962196,23811968,0,130436.4,134999580,0,1612556.4,200510.6,0,3676466.5,0,0,0,0,46509184,11989084,0,4552114.5,0,2792.5,0,676.8,5945,0,0,7952,31492.4,0,8531.8,0,55,3626,1126.2,0,19966.6,0,0,0,17204,0,0,0,0,0,0,0
FRCCc,2034,266948047.2,255904284,246707765,0,9179642,191427849.6,9179642,0,1864120.9,0.0359,0.0539,0.15,63974.25,57998.2,291.2,14.7,1.98,27.7,1232.2,0.16,292.1,62.2,354.3,313.5,16.1,2.17,29.6,1318.8,0.17,314.5,66.6,381.1,372.8,7.4,0.77,43.7,1934.3,0.16,373.2,97.9,471.1,624.4,42.1,5.91,46.8,2259,0.32,627.1,110.2,737.3,76225993.4,3849.9,516.5,7250416.2,322748.5,41.5,76470662.5,16298374.4,92769036.9,0,0,76225993.4,83476409.5,92769036.9,32.5,12.21,0,44.71,34.81,13.64,0,48.45,263232930,64476436,28962196,23525620,0,115056,133243500,0,1406776.9,200954.1,0,3490582,0,0,0,0,52068910,12407521,0,7811785.5,0,4447.5,0,635.7,5945,0,0,8287,31169.1,0,8531.8,0,55,3626,1126.2,0,23332.6,0,0,0,30612.2,0,0,0,0,0,0,0
FRCCc,2036,272535251.3,260742665.2,251372267.7,0,10035215,195046369.6,10035215,0,1757371.6,0.0359,0.0539,0.15,65878.7,59095.2,292.8,15.1,2.04,27.4,1228.5,0.16,293.8,61.9,355.7,315.8,16.6,2.24,29.4,1317.2,0.17,316.9,66.4,383.3,382.2,7.4,0.75,45,1989.8,0.17,382.6,100.8,483.4,614,40.7,5.71,46.7,2239.1,0.32,616.6,109.5,726.1,78040185.8,4030.8,542.5,7320623.8,327605.5,42.3,78296820.1,16504794.4,94801614.5,0,0,78040185.8,85360809.5,94801614.5,32.88,12.55,0,45.43,35.23,14.05,0,49.28,267978600,65696296,28962196,24947610,0,103779.2,134895460,0,1322335,200726.3,0,3278317.5,0,0,0,0,52958264,12738033,0,8571885,0,4831.6,0,593.2,5945,0,0,8608.4,32226.1,0,8531.8,0,55,3626,1126.2,0,24065.4,0,0,0,33634.1,0,0,0,0,0,0,0
