Plant FIPS state code,Plant FIPS county code,Plant primary fuel category,Plant annual net generation (MWh),Plant annual NOx emissions (tons),Plant annual SO2 emissions (tons),Plant annual CO2 emissions (tons),Plant annual CH4 emissions (lbs),Plant annual N2O emissions (lbs)
38.00,45.00,WIND,104610.00,,,,,
38.00,65.00,WIND,181891.00,,,,,
38.00,65.00,WIND,191994.00,,,,,
38.00,57.00,HYDRO,1989053.00,,,,,
38.00,59.00,WIND,398063.00,,,,,
38.00,59.00,OTHF,44745.00,,,,,
38.00,99.00,OIL,0.00,,,,,
38.00,97.00,OIL,33.00,1.00,0.00,26.00,2.00,0.00
38.00,93.00,OIL,1608.00,14.00,5.00,2694.00,218.00,44.00
38.00,17.00,OIL,450.00,3.00,0.00,158.00,13.00,3.00
38.00,19.00,WIND,504767.00,,,,,
38.00,19.00,WIND,144103.00,,,,,
38.00,19.00,WIND,184602.00,,,,,
38.00,57.00,COAL,2592127.00,3748.00,1475.00,3270764.00,754432.00,109757.00
38.00,105.00,WIND,587266.00,,,,,
38.00,53.00,GAS,802289.00,48.00,2.00,456496.00,17034.00,1703.00
38.00,91.00,WIND,174859.00,,,,,
38.00,51.00,WIND,501569.00,,,,,
38.00,65.00,COAL,4474993.00,8308.00,2322.00,5395731.00,1278455.00,185990.00
38.00,101.00,WIND,16500.00,,,,,
38.00,49.00,WIND,413682.00,,,,,
38.00,59.00,WIND,404373.00,,,,,
38.00,67.00,WIND,322.00,,,,,
38.00,105.00,GAS,662022.00,22.00,1.00,188168.00,14517.00,1452.00
38.00,105.00,OIL,,,,,,
38.00,105.00,OIL,,,,,,
38.00,101.00,WIND,332941.00,,,,,
38.00,59.00,COAL,507672.00,1000.00,1459.00,599758.00,171436.00,24791.00
38.00,69.00,WIND,411326.00,,,,,
38.00,93.00,COAL,171833.00,49.00,4.00,95265.00,17792.00,2549.00
38.00,59.00,WIND,402008.00,,,,,
38.00,21.00,WIND,161425.00,,,,,
38.00,59.00,OTHF,53702.00,28.00,0.00,18951.00,715.00,71.00
38.00,1.00,WIND,556047.00,,,,,
38.00,49.00,WIND,27852.00,,,,,
38.00,15.00,WIND,204340.00,,,,,
31.00,17.00,WIND,87965.00,,,,,
31.00,47.00,SOLAR,1315.00,,,,,
31.00,41.00,GAS,18.00,0.00,0.00,13.00,1.00,0.00
31.00,141.00,COAL,272515.00,65.00,63.00,221194.00,50157.00,7296.00
31.00,109.00,COAL,29352.00,24.00,49.00,18037.00,4090.00,595.00
31.00,41.00,OIL,0.00,,,,,
31.00,127.00,GAS,377.00,0.00,0.00,215.00,23.00,5.00
31.00,67.00,GAS,497187.00,30.00,1.00,269585.00,9346.00,935.00
31.00,65.00,OIL,0.00,,,,,
31.00,41.00,GAS,152.00,2.00,0.00,86.00,9.00,2.00
31.00,41.00,WIND,290493.00,,,,,
31.00,41.00,WIND,282732.00,,,,,
31.00,21.00,SOLAR,1013.00,,,,,
31.00,71.00,OIL,83.00,2.00,0.00,81.00,7.00,1.00
31.00,79.00,GAS,6547.00,3.00,0.00,7090.00,530.00,86.00
31.00,65.00,OIL,100.00,1.00,0.00,72.00,6.00,1.00
31.00,61.00,OIL,0.00,,,,,
31.00,73.00,GAS,6570.00,11.00,0.00,5339.00,192.00,19.00
31.00,25.00,GAS,196890.00,72.00,1.00,135968.00,4875.00,488.00
31.00,1.00,WIND,7107.00,,,,,
31.00,49.00,OIL,5.00,0.00,0.00,4.00,0.00,0.00
31.00,181.00,OIL,8.00,0.00,0.00,8.00,1.00,0.00
31.00,47.00,SOLAR,6709.00,,,,,
31.00,141.00,HYDRO,120024.00,,,,,
31.00,127.00,NUCLEAR,6880622.00,,,,,
31.00,181.00,WIND,412722.00,,,,,
31.00,141.00,WIND,26735.00,,,,,
31.00,141.00,WIND,26687.00,,,,,
31.00,151.00,OIL,159.00,2.00,0.00,150.00,10.00,2.00
31.00,107.00,WIND,162638.00,,,,,
31.00,39.00,WIND,11353.00,,,,,
31.00,63.00,GAS,80.00,0.00,0.00,37.00,4.00,1.00
31.00,23.00,GAS,316.00,4.00,0.00,191.00,18.00,4.00
31.00,169.00,OIL,0.00,,,,,
31.00,53.00,SOLAR,1017.00,,,,,
31.00,1.00,GAS,1501.00,5.00,0.00,1951.00,74.00,7.00
31.00,55.00,BIOMASS,49877.00,0.00,10.00,0.00,0.00,0.00
31.00,107.00,WIND,166612.00,,,,,
31.00,51.00,GAS,39.00,1.00,0.00,20.00,2.00,0.00
31.00,147.00,GAS,463.00,6.00,0.00,259.00,16.00,2.00
31.00,147.00,WIND,205771.00,,,,,
31.00,177.00,SOLAR,9004.00,,,,,
31.00,61.00,OIL,100.00,2.00,0.00,93.00,7.00,1.00
31.00,27.00,HYDRO,663367.00,,,,,
31.00,111.00,COAL,7073238.00,6197.00,19403.00,7307221.00,1725008.00,250877.00
31.00,1.00,COAL,1299367.00,832.00,2476.00,1485247.00,457499.00,66552.00
31.00,89.00,WIND,1454696.00,,,,,
31.00,109.00,GAS,2685.00,21.00,9.00,2097.00,233.00,46.00
31.00,1.00,SOLAR,3497.00,,,,,
31.00,169.00,OIL,2892.00,23.00,10.00,3161.00,245.00,49.00
31.00,109.00,SOLAR,6427.00,,,,,
31.00,109.00,GAS,2423.00,27.00,4.00,3072.00,249.00,47.00
31.00,111.00,HYDRO,85140.00,,,,,
31.00,73.00,HYDRO,55574.00,,,,,
31.00,73.00,HYDRO,67776.00,,,,,
31.00,55.00,OIL,9559.00,159.00,7.00,21656.00,984.00,197.00
31.00,19.00,HYDRO,424.00,,,,,
31.00,19.00,SOLAR,12247.00,,,,,
31.00,105.00,OIL,368.00,6.00,1.00,324.00,26.00,5.00
31.00,105.00,WIND,118864.00,,,,,
31.00,101.00,HYDRO,53674.00,,,,,
31.00,11.00,WIND,305518.00,,,,,
31.00,27.00,GAS,9.00,0.00,0.00,2.00,0.00,0.00
31.00,181.00,WIND,30039.00,,,,,
31.00,53.00,COAL,490737.00,513.00,838.00,459714.00,133500.00,19394.00
31.00,21.00,OIL,0.00,,,,,
31.00,119.00,OIL,73.00,2.00,0.00,83.00,7.00,1.00
31.00,145.00,OIL,1985.00,16.00,7.00,2139.00,165.00,33.00
31.00,151.00,WIND,770722.00,,,,,
31.00,55.00,BIOMASS,10810.00,188.00,0.00,1309.00,244.00,24.00
31.00,185.00,OIL,323.00,7.00,1.00,344.00,28.00,6.00
31.00,141.00,HYDRO,26358.00,,,,,
31.00,47.00,SOLAR,1456.00,,,,,
31.00,131.00,GAS,-906.00,4.00,0.00,151.00,10.00,2.00
31.00,131.00,GAS,-718.00,1.00,0.00,39.00,2.00,0.00
31.00,131.00,COAL,6963264.00,4304.00,9465.00,7515047.00,1728978.00,251471.00
31.00,1.00,,0.00,0.00,0.00,0.00,0.00,0.00
31.00,55.00,COAL,1635492.00,2850.00,5826.00,1963481.00,433383.00,62998.00
31.00,111.00,HYDRO,50819.00,,,,,
31.00,175.00,OIL,310.00,5.00,0.00,239.00,19.00,4.00
31.00,65.00,GAS,43.00,1.00,0.00,30.00,2.00,0.00
31.00,153.00,BIOMASS,7114.00,106.00,0.00,254.00,121.00,12.00
31.00,173.00,OIL,48.00,1.00,0.00,49.00,4.00,1.00
31.00,59.00,WIND,32770.00,,,,,
31.00,139.00,OIL,0.00,,,,,
31.00,79.00,COAL,422232.00,529.00,438.00,601910.00,117363.00,17073.00
31.00,179.00,WIND,889348.00,,,,,
31.00,143.00,WIND,11577.00,,,,,
31.00,3.00,WIND,782876.00,,,,,
31.00,3.00,WIND,287331.00,,,,,
31.00,3.00,WIND,127966.00,,,,,
31.00,51.00,WIND,1123296.00,,,,,
31.00,181.00,OIL,99.00,1.00,0.00,62.00,5.00,1.00
31.00,109.00,GAS,55544.00,126.00,2.00,46284.00,2641.00,381.00
31.00,109.00,WIND,2244.00,,,,,
31.00,41.00,OIL,43.00,1.00,0.00,28.00,2.00,0.00
31.00,153.00,GAS,122803.00,115.00,1.00,106672.00,4092.00,477.00
31.00,53.00,OIL,14.00,0.00,0.00,12.00,1.00,0.00
31.00,159.00,WIND,7053.00,,,,,
31.00,109.00,COAL,844659.00,2473.00,2537.00,1025421.00,240651.00,35001.00
31.00,179.00,WIND,694264.00,,,,,
31.00,33.00,GAS,1.00,0.00,0.00,1.00,0.00,0.00
31.00,43.00,OTHF,,,,,,
31.00,43.00,SOLAR,4262.00,,,,,
31.00,77.00,OIL,7.00,0.00,0.00,8.00,1.00,0.00
31.00,103.00,WIND,9736.00,,,,,
31.00,95.00,WIND,304966.00,,,,,
31.00,89.00,OIL,27.00,1.00,0.00,29.00,2.00,0.00
31.00,131.00,GAS,-415.00,0.00,0.00,21.00,1.00,0.00
31.00,97.00,GAS,-57.00,1.00,0.00,84.00,6.00,1.00
31.00,109.00,GAS,222239.00,0.00,0.00,95151.00,4420.00,479.00
31.00,11.00,WIND,155137.00,,,,,
31.00,3.00,WIND,796825.00,,,,,
31.00,31.00,WIND,5996.00,,,,,
31.00,155.00,GAS,281.00,4.00,0.00,168.00,18.00,4.00
31.00,51.00,OIL,28.00,0.00,0.00,24.00,2.00,0.00
31.00,179.00,OIL,961.00,16.00,1.00,819.00,66.00,13.00
31.00,39.00,OIL,161.00,2.00,0.00,136.00,9.00,2.00
31.00,157.00,SOLAR,9227.00,,,,,
31.00,157.00,COAL,28644.00,25.00,50.00,18824.00,4269.00,621.00
31.00,151.00,OIL,20.00,0.00,0.00,21.00,2.00,0.00
31.00,39.00,OIL,161.00,3.00,0.00,136.00,11.00,2.00
33.00,11.00,HYDRO,92720.00,,,,,
33.00,11.00,WIND,78054.00,,,,,
33.00,9.00,HYDRO,41677.00,,,,,
33.00,7.00,HYDRO,115750.00,,,,,
33.00,9.00,BIOMASS,117308.00,66.00,24.00,188.00,130137.00,17082.00
33.00,7.00,BIOMASS,540636.00,277.00,19.00,190224.00,512727.00,67296.00
33.00,13.00,HYDRO,3646.00,,,,,
33.00,1.00,HYDRO,8793.00,,,,,
33.00,9.00,HYDRO,229941.00,,,,,
33.00,11.00,OIL,,,,,,
33.00,9.00,OIL,10522.00,9.00,26.00,4933.00,400.00,80.00
33.00,9.00,HYDRO,14275.00,,,,,
33.00,13.00,HYDRO,25061.00,,,,,
33.00,13.00,HYDRO,4126.00,,,,,
33.00,7.00,HYDRO,9796.00,,,,,
33.00,13.00,HYDRO,44159.00,,,,,
33.00,17.00,HYDRO,,,,,,
33.00,7.00,HYDRO,8521.00,,,,,
33.00,7.00,WIND,225562.00,,,,,
33.00,15.00,GAS,3193208.00,104.00,7.00,1367128.00,52397.00,5240.00
33.00,11.00,HYDRO,11295.00,,,,,
33.00,9.00,WIND,114079.00,,,,,
33.00,15.00,GAS,29005.00,28.00,0.00,10285.00,388.00,39.00
33.00,11.00,HYDRO,4952.00,,,,,
33.00,13.00,HYDRO,6598.00,,,,,
33.00,9.00,BIOMASS,0.00,0.00,0.00,0.00,0.00,0.00
33.00,11.00,HYDRO,13138.00,,,,,
33.00,7.00,WIND,24736.00,,,,,
33.00,19.00,WIND,61799.00,,,,,
33.00,1.00,HYDRO,3375.00,,,,,
33.00,7.00,OIL,220.00,5.00,1.00,729.00,23.00,5.00
33.00,19.00,HYDRO,5941.00,,,,,
33.00,9.00,HYDRO,689.00,,,,,
33.00,13.00,COAL,285553.00,362.00,198.00,327491.00,79161.00,11522.00
33.00,11.00,SOLAR,3685.00,,,,,
33.00,17.00,HYDRO,5715.00,,,,,
33.00,11.00,HYDRO,15618.00,,,,,
33.00,11.00,BIOMASS,14664.00,0.00,3.00,0.00,0.00,0.00
33.00,9.00,HYDRO,4853.00,,,,,
33.00,15.00,OIL,58527.00,54.00,52.00,50607.00,2570.00,379.00
33.00,15.00,GAS,1228954.00,48.00,3.00,547625.00,21379.00,2349.00
33.00,13.00,HYDRO,9306.00,,,,,
33.00,13.00,HYDRO,23484.00,,,,,
33.00,13.00,HYDRO,14387.00,,,,,
33.00,9.00,OIL,0.00,,,,,
33.00,7.00,HYDRO,32863.00,,,,,
33.00,13.00,HYDRO,23214.00,,,,,
33.00,17.00,HYDRO,4968.00,,,,,
33.00,9.00,HYDRO,170468.00,,,,,
33.00,15.00,OIL,512.00,9.00,0.00,832.00,53.00,11.00
33.00,15.00,NUCLEAR,9856117.00,,,,,
33.00,7.00,HYDRO,66924.00,,,,,
33.00,17.00,HYDRO,1850.00,,,,,
33.00,13.00,HYDRO,6903.00,,,,,
33.00,9.00,BIOMASS,0.00,0.00,0.00,0.00,0.00,0.00
33.00,19.00,BIOMASS,21026.00,11.00,4.00,0.00,25216.00,3310.00
33.00,3.00,BIOMASS,57567.00,30.00,11.00,0.00,60828.00,7984.00
33.00,7.00,BIOMASS,52368.00,29.00,10.00,0.00,53780.00,7059.00
33.00,17.00,BIOMASS,38577.00,0.00,13.00,0.00,0.00,0.00
33.00,17.00,BIOMASS,54248.00,0.00,4.00,4097.00,161.00,19.00
33.00,13.00,BIOMASS,100576.00,245.00,5.00,107875.00,138399.00,18165.00
33.00,3.00,OIL,721.00,14.00,0.00,1717.00,76.00,15.00
34.00,35.00,SOLAR,3485.00,,,,,
34.00,21.00,SOLAR,1788.00,,,,,
34.00,21.00,SOLAR,2122.00,,,,,
34.00,23.00,SOLAR,4629.00,,,,,
34.00,23.00,SOLAR,2540.00,,,,,
34.00,21.00,SOLAR,1281.00,,,,,
34.00,27.00,SOLAR,1864.00,,,,,
34.00,21.00,SOLAR,1990.00,,,,,
34.00,17.00,SOLAR,2091.00,,,,,
34.00,17.00,SOLAR,2454.00,,,,,
34.00,21.00,SOLAR,1946.00,,,,,
34.00,17.00,SOLAR,347.00,,,,,
34.00,13.00,SOLAR,525.00,,,,,
34.00,21.00,SOLAR,1531.00,,,,,
34.00,17.00,SOLAR,1491.00,,,,,
34.00,1.00,SOLAR,1675.00,,,,,
34.00,1.00,SOLAR,1538.00,,,,,
34.00,1.00,BIOMASS,7661.00,0.00,2.00,0.00,0.00,0.00
34.00,5.00,SOLAR,2119.00,,,,,
34.00,1.00,SOLAR,2018.00,,,,,
34.00,37.00,SOLAR,1833.00,,,,,
34.00,1.00,GAS,46017.00,60.00,1.00,22687.00,857.00,86.00
34.00,1.00,OTHF,-159.00,,,,,
34.00,1.00,SOLAR,4004.00,,,,,
34.00,5.00,SOLAR,3338.00,,,,,
34.00,39.00,SOLAR,5251.00,,,,,
34.00,27.00,GAS,7566.00,,,,,
34.00,23.00,SOLAR,1428.00,,,,,
34.00,5.00,SOLAR,4298.00,,,,,
34.00,25.00,GAS,14636.00,,,,,
34.00,1.00,SOLAR,2986.00,,,,,
34.00,11.00,SOLAR,2622.00,,,,,
34.00,37.00,SOLAR,4257.00,,,,,
34.00,1.00,SOLAR,2745.00,,,,,
34.00,17.00,GAS,595575.00,20.00,2.00,344872.00,13504.00,1360.00
34.00,17.00,WIND,0.00,,,,,
34.00,29.00,OIL,5283.00,57.00,0.00,641.00,70.00,8.00
34.00,39.00,OTHF,24815.00,,,,,
34.00,39.00,SOLAR,1148.00,,,,,
34.00,37.00,SOLAR,8934.00,,,,,
34.00,23.00,SOLAR,2111.00,,,,,
34.00,25.00,SOLAR,38577.00,,,,,
34.00,27.00,SOLAR,1809.00,,,,,
34.00,3.00,GAS,1739692.00,126.00,4.00,806071.00,29928.00,2993.00
34.00,3.00,SOLAR,1548.00,,,,,
34.00,35.00,SOLAR,4459.00,,,,,
34.00,41.00,SOLAR,10933.00,,,,,
34.00,5.00,SOLAR,2208.00,,,,,
34.00,23.00,SOLAR,3406.00,,,,,
34.00,7.00,SOLAR,5047.00,,,,,
34.00,5.00,SOLAR,9888.00,,,,,
34.00,25.00,SOLAR,1845.00,,,,,
34.00,15.00,SOLAR,1726.00,,,,,
34.00,21.00,GAS,30999.00,52.00,1.00,19476.00,735.00,74.00
34.00,23.00,GAS,56826.00,48.00,0.00,17904.00,675.00,68.00
34.00,5.00,SOLAR,4637.00,,,,,
34.00,5.00,GAS,18094.00,8.00,0.00,10381.00,410.00,41.00
34.00,13.00,SOLAR,938.00,,,,,
34.00,11.00,SOLAR,5490.00,,,,,
34.00,7.00,GAS,76318.00,16.00,0.00,44384.00,1565.00,156.00
34.00,7.00,BIOMASS,165476.00,369.00,336.00,200037.00,256641.00,33684.00
34.00,5.00,SOLAR,5984.00,,,,,
34.00,11.00,GAS,5014.00,49.00,0.00,8321.00,186.00,19.00
34.00,33.00,COAL,473773.00,327.00,342.00,543662.00,100422.00,14635.00
34.00,35.00,SOLAR,1813.00,,,,,
34.00,23.00,SOLAR,1583.00,,,,,
34.00,13.00,SOLAR,2198.00,,,,,
34.00,7.00,SOLAR,0.00,,,,,
34.00,11.00,SOLAR,2396.00,,,,,
34.00,1.00,SOLAR,9961.00,,,,,
34.00,1.00,SOLAR,1179.00,,,,,
34.00,25.00,SOLAR,7183.00,,,,,
34.00,7.00,SOLAR,1735.00,,,,,
34.00,23.00,SOLAR,3089.00,,,,,
34.00,7.00,SOLAR,1449.00,,,,,
34.00,5.00,SOLAR,,,,,,
34.00,5.00,SOLAR,17157.00,,,,,
34.00,23.00,BIOMASS,21957.00,0.00,4.00,11016.00,382.00,38.00
34.00,35.00,GAS,25481.00,23.00,0.00,7862.00,297.00,30.00
34.00,11.00,GAS,54110.00,4.00,0.00,31412.00,1243.00,124.00
34.00,21.00,GAS,31927.00,228.00,0.00,9813.00,370.00,37.00
34.00,5.00,SOLAR,2978.00,,,,,
34.00,15.00,SOLAR,5831.00,,,,,
34.00,39.00,SOLAR,790.00,,,,,
34.00,39.00,SOLAR,1470.00,,,,,
34.00,5.00,SOLAR,5907.00,,,,,
34.00,25.00,SOLAR,3288.00,,,,,
34.00,11.00,SOLAR,5050.00,,,,,
34.00,11.00,SOLAR,3164.00,,,,,
34.00,27.00,SOLAR,3875.00,,,,,
34.00,13.00,BIOMASS,487198.00,748.00,127.00,525963.00,674784.00,88565.00
34.00,23.00,SOLAR,6551.00,,,,,
34.00,11.00,BIOMASS,17738.00,0.00,4.00,0.00,0.00,0.00
34.00,11.00,GAS,60253.00,7.00,0.00,34874.00,1384.00,140.00
34.00,5.00,SOLAR,7732.00,,,,,
34.00,5.00,GAS,15875.00,22.00,0.00,9459.00,357.00,36.00
34.00,5.00,SOLAR,2406.00,,,,,
34.00,1.00,SOLAR,14502.00,,,,,
34.00,23.00,SOLAR,980.00,,,,,
34.00,15.00,SOLAR,838.00,,,,,
34.00,7.00,SOLAR,3879.00,,,,,
34.00,27.00,SOLAR,2872.00,,,,,
34.00,39.00,SOLAR,2831.00,,,,,
34.00,23.00,SOLAR,7108.00,,,,,
34.00,15.00,SOLAR,4754.00,,,,,
34.00,5.00,SOLAR,20560.00,,,,,
34.00,23.00,SOLAR,4653.00,,,,,
34.00,7.00,SOLAR,238.00,,,,,
34.00,41.00,SOLAR,15784.00,,,,,
34.00,41.00,SOLAR,5730.00,,,,,
34.00,1.00,GAS,53804.00,139.00,1.00,50786.00,1916.00,192.00
34.00,39.00,GAS,147229.00,72.00,2.00,63925.00,2398.00,240.00
34.00,15.00,GAS,187969.00,21.00,0.00,96969.00,3894.00,390.00
34.00,19.00,SOLAR,2670.00,,,,,
34.00,13.00,SOLAR,6110.00,,,,,
34.00,29.00,SOLAR,23732.00,,,,,
34.00,23.00,GAS,9060.00,3.00,0.00,5491.00,204.00,20.00
34.00,3.00,GAS,0.00,,,,,
34.00,23.00,SOLAR,867.00,,,,,
34.00,17.00,GAS,12502.00,,,,,
34.00,17.00,GAS,14794.00,,,,,
34.00,17.00,GAS,17711.00,,,,,
34.00,13.00,GAS,3318.00,5.00,0.00,3133.00,114.00,12.00
34.00,13.00,GAS,26057.00,384.00,0.00,16820.00,634.00,63.00
34.00,21.00,SOLAR,1543.00,,,,,
34.00,23.00,SOLAR,2049.00,,,,,
34.00,19.00,SOLAR,11841.00,,,,,
34.00,5.00,SOLAR,11595.00,,,,,
34.00,29.00,OIL,8137.00,10.00,0.00,7086.00,265.00,27.00
34.00,37.00,SOLAR,10151.00,,,,,
34.00,41.00,SOLAR,12855.00,,,,,
34.00,23.00,SOLAR,2050.00,,,,,
34.00,29.00,SOLAR,6897.00,,,,,
34.00,19.00,SOLAR,4215.00,,,,,
34.00,19.00,SOLAR,4056.00,,,,,
34.00,19.00,SOLAR,12559.00,,,,,
34.00,37.00,SOLAR,8592.00,,,,,
34.00,25.00,SOLAR,3991.00,,,,,
34.00,3.00,SOLAR,5798.00,,,,,
34.00,27.00,SOLAR,1469.00,,,,,
34.00,19.00,GAS,68804.00,15.00,0.00,48518.00,1979.00,204.00
34.00,23.00,SOLAR,1165.00,,,,,
34.00,15.00,SOLAR,3663.00,,,,,
34.00,17.00,SOLAR,3856.00,,,,,
34.00,17.00,SOLAR,2455.00,,,,,
34.00,31.00,HYDRO,18224.00,,,,,
34.00,23.00,SOLAR,1546.00,,,,,
34.00,23.00,SOLAR,1358.00,,,,,
34.00,21.00,SOLAR,9168.00,,,,,
34.00,5.00,SOLAR,7486.00,,,,,
34.00,31.00,SOLAR,1719.00,,,,,
34.00,41.00,SOLAR,4240.00,,,,,
34.00,17.00,SOLAR,1173.00,,,,,
34.00,3.00,OIL,17029.00,1199.00,15.00,13997.00,440.00,44.00
34.00,23.00,SOLAR,1355.00,,,,,
34.00,23.00,SOLAR,5680.00,,,,,
34.00,23.00,SOLAR,652.00,,,,,
34.00,13.00,GAS,50223.00,41.00,0.00,14875.00,564.00,57.00
34.00,19.00,SOLAR,3215.00,,,,,
34.00,21.00,GAS,1506.00,22.00,0.00,978.00,37.00,4.00
34.00,21.00,SOLAR,754.00,,,,,
34.00,11.00,GAS,43212.00,4.00,0.00,26171.00,1017.00,102.00
34.00,25.00,SOLAR,11755.00,,,,,
34.00,19.00,SOLAR,2324.00,,,,,
34.00,25.00,SOLAR,4832.00,,,,,
34.00,25.00,SOLAR,7149.00,,,,,
34.00,21.00,SOLAR,1962.00,,,,,
34.00,23.00,SOLAR,1621.00,,,,,
34.00,23.00,SOLAR,1476.00,,,,,
34.00,35.00,GAS,19019.00,,,,,
34.00,5.00,SOLAR,2183.00,,,,,
34.00,23.00,SOLAR,9612.00,,,,,
34.00,35.00,SOLAR,11154.00,,,,,
34.00,23.00,SOLAR,4133.00,,,,,
34.00,25.00,SOLAR,0.00,,,,,
34.00,29.00,SOLAR,1707.00,,,,,
34.00,29.00,SOLAR,237.00,,,,,
34.00,5.00,SOLAR,7808.00,,,,,
34.00,17.00,SOLAR,2064.00,,,,,
34.00,17.00,SOLAR,1320.00,,,,,
34.00,39.00,SOLAR,1892.00,,,,,
34.00,39.00,SOLAR,3161.00,,,,,
34.00,1.00,WIND,19729.00,,,,,
34.00,5.00,SOLAR,13552.00,,,,,
34.00,15.00,SOLAR,7077.00,,,,,
34.00,23.00,SOLAR,130.00,,,,,
34.00,19.00,SOLAR,7028.00,,,,,
34.00,11.00,SOLAR,6958.00,,,,,
34.00,25.00,SOLAR,4789.00,,,,,
34.00,29.00,SOLAR,28892.00,,,,,
34.00,17.00,GAS,134547.00,22.00,0.00,93665.00,3514.00,358.00
34.00,15.00,SOLAR,5680.00,,,,,
34.00,15.00,SOLAR,13252.00,,,,,
34.00,5.00,SOLAR,16897.00,,,,,
34.00,35.00,GAS,727.00,11.00,0.00,495.00,19.00,2.00
34.00,29.00,SOLAR,15314.00,,,,,
34.00,29.00,GAS,275725.00,21.00,1.00,134339.00,4820.00,482.00
34.00,29.00,SOLAR,1060.00,,,,,
34.00,19.00,SOLAR,2551.00,,,,,
34.00,39.00,GAS,5620205.00,302.00,10.00,1941486.00,80735.00,8324.00
34.00,39.00,GAS,3539319.00,126.00,8.00,1586772.00,59677.00,5977.00
34.00,39.00,SOLAR,0.00,,,,,
34.00,39.00,SOLAR,2872.00,,,,,
34.00,23.00,SOLAR,6375.00,,,,,
34.00,23.00,SOLAR,998.00,,,,,
34.00,15.00,COAL,565480.00,408.00,447.00,678463.00,152846.00,22248.00
34.00,35.00,SOLAR,1640.00,,,,,
34.00,25.00,SOLAR,2508.00,,,,,
34.00,23.00,SOLAR,1050.00,,,,,
34.00,9.00,SOLAR,2378.00,,,,,
34.00,9.00,SOLAR,1701.00,,,,,
34.00,25.00,SOLAR,3782.00,,,,,
34.00,5.00,SOLAR,3102.00,,,,,
34.00,11.00,SOLAR,3999.00,,,,,
34.00,41.00,GAS,57751.00,59.00,1.00,22511.00,849.00,85.00
34.00,23.00,SOLAR,3144.00,,,,,
34.00,23.00,SOLAR,3627.00,,,,,
34.00,41.00,SOLAR,12760.00,,,,,
34.00,21.00,SOLAR,16921.00,,,,,
34.00,1.00,SOLAR,3223.00,,,,,
34.00,5.00,SOLAR,1995.00,,,,,
34.00,21.00,SOLAR,9852.00,,,,,
34.00,21.00,SOLAR,1029.00,,,,,
34.00,39.00,GAS,43133.00,1.00,0.00,13842.00,525.00,53.00
34.00,15.00,GAS,3150.00,55.00,0.00,5906.00,121.00,12.00
34.00,23.00,SOLAR,6906.00,,,,,
34.00,23.00,BIOMASS,87804.00,0.00,9.00,0.00,0.00,0.00
34.00,19.00,SOLAR,10212.00,,,,,
34.00,25.00,SOLAR,2211.00,,,,,
34.00,5.00,SOLAR,4227.00,,,,,
34.00,11.00,SOLAR,1716.00,,,,,
34.00,23.00,SOLAR,18882.00,,,,,
34.00,31.00,GAS,2192.00,28.00,0.00,1203.00,45.00,5.00
34.00,5.00,SOLAR,3715.00,,,,,
34.00,27.00,SOLAR,104.00,,,,,
34.00,23.00,SOLAR,1798.00,,,,,
34.00,39.00,SOLAR,1598.00,,,,,
34.00,29.00,SOLAR,1163.00,,,,,
34.00,25.00,SOLAR,16240.00,,,,,
34.00,13.00,GAS,61250.00,9.00,0.00,34073.00,1278.00,128.00
34.00,13.00,GAS,4273117.00,92.00,9.00,1694369.00,65142.00,6514.00
34.00,41.00,SOLAR,6621.00,,,,,
34.00,11.00,SOLAR,16684.00,,,,,
34.00,17.00,SOLAR,3061.00,,,,,
34.00,17.00,SOLAR,2158.00,,,,,
34.00,27.00,SOLAR,5226.00,,,,,
34.00,5.00,SOLAR,7436.00,,,,,
34.00,25.00,SOLAR,15713.00,,,,,
34.00,29.00,BIOMASS,86954.00,0.00,17.00,0.00,0.00,0.00
34.00,29.00,GAS,207902.00,35.00,1.00,130044.00,4804.00,480.00
34.00,25.00,SOLAR,13554.00,,,,,
34.00,39.00,OIL,6132.00,75.00,0.00,3868.00,122.00,12.00
34.00,7.00,SOLAR,4615.00,,,,,
34.00,15.00,SOLAR,7887.00,,,,,
34.00,5.00,SOLAR,12562.00,,,,,
34.00,23.00,SOLAR,962.00,,,,,
34.00,31.00,HYDRO,,,,,,
34.00,35.00,SOLAR,865.00,,,,,
34.00,15.00,GAS,213405.00,281.00,2.00,69705.00,2630.00,263.00
34.00,33.00,GAS,42915.00,12.00,0.00,25034.00,950.00,95.00
34.00,5.00,SOLAR,13327.00,,,,,
34.00,5.00,SOLAR,13340.00,,,,,
34.00,7.00,SOLAR,16740.00,,,,,
34.00,7.00,BIOMASS,5370.00,0.00,1.00,0.00,0.00,0.00
34.00,7.00,SOLAR,2086.00,,,,,
34.00,35.00,SOLAR,8312.00,,,,,
34.00,33.00,SOLAR,23005.00,,,,,
34.00,33.00,SOLAR,2983.00,,,,,
34.00,35.00,SOLAR,1324.00,,,,,
34.00,29.00,OTHF,-5190.00,,,,,
34.00,41.00,SOLAR,11752.00,,,,,
34.00,39.00,SOLAR,1259.00,,,,,
34.00,23.00,GAS,21604.00,39.00,0.00,14794.00,558.00,56.00
34.00,21.00,SOLAR,3572.00,,,,,
34.00,21.00,GAS,49489.00,37.00,0.00,14116.00,551.00,58.00
34.00,13.00,SOLAR,350.00,,,,,
34.00,13.00,SOLAR,539.00,,,,,
34.00,41.00,SOLAR,2241.00,,,,,
